Name,Rtg,Card,Nation,DIV,HAN,KIC,REF,SPE,POS,Link
Brian Murphy,65,silver,Republic of Ireland,64,68,59,66,34,66,https://wefut.com/player/15/1276/brian-murphy
Juan de Dios Ibarra,65,silver,Mexico,67,65,61,67,48,61,https://wefut.com/player/15/1172/juan-de-dios-ibarra
Luke McCormick,65,silver,England,63,64,69,65,39,66,https://wefut.com/player/15/745/luke-mccormick
Luke Steele,65,silver,England,71,59,52,70,55,62,https://wefut.com/player/15/211/luke-steele
Ferdinando Coppola,65,silver,Italy,69,61,57,65,34,73,https://wefut.com/player/15/115/ferdinando-coppola
Jamie Langfield,65,silver,Scotland,65,63,54,67,31,65,https://wefut.com/player/15/87/jamie-langfield
Richard O'Donnell,64,bronzeblue,England,72,60,70,75,60,65,https://wefut.com/player/15/14624/richard-o-donnell
Jayson Leutwiler,64,bronzeblue,Switzerland,63,65,60,67,61,70,https://wefut.com/player/15/14563/jayson-leutwiler
Volkan Babacan,64,bronzeblue,Turkey,65,70,68,72,40,70,https://wefut.com/player/15/14556/volkan-babacan
Christian Mathenia,64,bronzeblue,Germany,70,68,69,71,52,65,https://wefut.com/player/15/14545/christian-mathenia
Patrik Carlgren,64,motm,Sweden,67,65,50,73,33,62,https://wefut.com/player/15/14888/patrik-carlgren
Chris Dunn,64,motm,England,68,54,44,70,28,62,https://wefut.com/player/15/13350/chris-dunn
Daniel Bentley,64,purple,England,70,62,57,73,46,60,https://wefut.com/player/15/14610/daniel-bentley
Martin Hansen,64,bronzeif,Denmark,62,65,65,66,61,60,https://wefut.com/player/15/17569/martin-hansen
Radosław Cierzniak,64,bronzeif,Poland,70,59,53,70,56,64,https://wefut.com/player/15/17227/radoslaw-cierzniak
Stojan Lukić,64,bronzeif,Sweden,60,70,47,57,29,69,https://wefut.com/player/15/16166/stojan-lukic
Peter Cherrie,64,bronzeif,Scotland,64,63,59,64,23,63,https://wefut.com/player/15/15644/peter-cherrie
Håkon Opdal,64,bronzeif,Norway,64,62,64,74,44,60,https://wefut.com/player/15/14879/hakon-opdal
Evan Bush,64,bronzeif,United States,70,68,56,73,44,70,https://wefut.com/player/15/14580/evan-bush
Marcus Bettinelli,64,bronzeif,England,70,62,50,69,59,62,https://wefut.com/player/15/14242/marcus-bettinelli
Razak Brimah,64,bronzeif,Ghana,68,70,53,71,53,55,https://wefut.com/player/15/13584/razak-brimah
Kim Christensen,65,silver,Denmark,69,65,57,69,59,65,https://wefut.com/player/15/13065/glen-moss
Gunnar Nielsen,64,bronzeif,Faroe Islands,68,69,60,69,44,67,https://wefut.com/player/15/12928/gunnar-nielsen
Kenneth Høie,64,bronzeif,Norway,72,62,66,75,35,63,https://wefut.com/player/15/12874/kenneth-hoie
Tyler Deric,64,bronzeif,United States,67,64,60,69,30,60,https://wefut.com/player/15/12838/tyler-deric
Michael McGovern,64,bronzeif,Northern Ireland,67,67,58,67,32,65,https://wefut.com/player/15/12820/michael-mcgovern
Luca Mazzoni,64,bronzerare,Italy,65,61,54,65,25,67,https://wefut.com/player/15/17611/luca-mazzoni
Walter Bressan,64,bronzerare,Italy,62,63,53,66,35,68,https://wefut.com/player/15/17463/walter-bressan
Jake Kean,64,bronzerare,England,67,59,44,70,50,63,https://wefut.com/player/15/17292/jake-kean
Sascha Burchert,64,bronzerare,Germany,60,67,63,64,48,65,https://wefut.com/player/15/17116/sascha-burchert
Roberto Colombo,64,bronzerare,Italy,62,63,54,68,27,67,https://wefut.com/player/15/16761/roberto-colombo
Jakub Słowik,64,bronzerare,Poland,62,60,58,70,46,67,https://wefut.com/player/15/16723/jakub-slowik
Zlatan Alomerovic,64,bronzerare,Germany,68,62,61,67,41,58,https://wefut.com/player/15/16420/zlatan-alomerovic
Olivier Werner,64,bronzerare,Belgium,68,60,64,69,46,61,https://wefut.com/player/15/16415/olivier-werner
Robert Almer,64,bronzerare,Austria,67,59,65,63,33,64,https://wefut.com/player/15/16407/robert-almer
Faiz Al Sobea,64,bronzerare,Saudi Arabia,63,63,66,66,47,67,https://wefut.com/player/15/16395/faiz-al-sobea
Lewis Price,64,bronzerare,Wales,66,65,58,67,45,60,https://wefut.com/player/15/15931/lewis-price
Troy Perkins,64,bronzerare,United States,66,65,53,64,55,62,https://wefut.com/player/15/14124/troy-perkins
Jake Kean,64,bronzerare,England,67,59,44,70,50,63,https://wefut.com/player/15/13669/jake-kean
Peter Leeuwenburgh,64,bronzerare,Netherlands,70,62,59,68,44,58,https://wefut.com/player/15/12448/peter-leeuwenburgh
Sergio Rochet,64,bronzerare,Uruguay,68,59,67,69,49,64,https://wefut.com/player/15/12432/sergio-rochet
Wellington Lima,64,bronzerare,Brazil,62,66,64,65,34,67,https://wefut.com/player/15/10344/wellington-lima
Abdullah Alsdairy,64,bronzerare,Saudi Arabia,67,64,61,65,41,64,https://wefut.com/player/15/10111/abdullah-alsdairy
Abdullah Al Auichir,64,bronzerare,Saudi Arabia,60,68,64,65,59,66,https://wefut.com/player/15/9705/abdullah-al-auichir
Faiz Al Sobea,64,bronzerare,Saudi Arabia,63,63,66,66,47,67,https://wefut.com/player/15/9611/faiz-al-sobea
Fahad Al Thunayyan,64,bronzerare,Saudi Arabia,68,64,65,63,46,63,https://wefut.com/player/15/9556/fahad-al-thunayyan
Glen Moss,64,bronzeif,New Zealand,68,62,61,67,41,58,https://wefut.com/player/15/9458/zlatan-alomerovic
Christian Dobnik,64,bronzerare,Austria,66,61,62,67,41,66,https://wefut.com/player/15/9442/christian-dobnik
Matt Lampson,64,bronzerare,United States,69,60,71,69,48,62,https://wefut.com/player/15/9086/matt-lampson
Evan Bush,64,bronzerare,United States,65,64,56,69,44,65,https://wefut.com/player/15/9050/evan-bush
Martin Sourzac,64,bronzerare,France,65,65,58,67,55,63,https://wefut.com/player/15/8881/martin-sourzac
Erik Cummins,64,bronzerare,Netherlands,68,63,69,63,51,60,https://wefut.com/player/15/7969/erik-cummins
Joe Willis,64,bronzerare,United States,67,64,59,64,47,67,https://wefut.com/player/15/7934/joe-willis
Goran Blažević,64,bronzerare,Croatia,71,66,57,62,62,68,https://wefut.com/player/15/7715/goran-blazevic
Antonio Donnarumma,64,bronzerare,Italy,67,61,53,71,25,61,https://wefut.com/player/15/7699/antonio-donnarumma
Jakub Słowik,64,bronzerare,Poland,62,60,58,70,46,67,https://wefut.com/player/15/7679/jakub-slowik
Mejías,64,bronzerare,Spain,64,66,68,65,59,61,https://wefut.com/player/15/7583/mejias
Stefan Ortega,64,bronzerare,Germany,67,60,64,69,59,58,https://wefut.com/player/15/7429/stefan-ortega
Oscar Jiménez,64,bronzerare,Mexico,65,65,66,66,33,62,https://wefut.com/player/15/6297/oscar-jimenez
Gudmund Taksdal Kongshavn,64,bronzerare,Norway,66,61,58,70,23,64,https://wefut.com/player/15/6145/gudmund-taksdal-kongshavn
Alireza Haghighi,64,bronzerare,Iran,65,57,55,72,32,63,https://wefut.com/player/15/5977/alireza-haghighi
Sascha Burchert,64,bronzerare,Germany,60,67,63,64,48,65,https://wefut.com/player/15/5384/sascha-burchert
Macedo Novaes,64,bronzerare,Brazil,68,62,73,65,44,62,https://wefut.com/player/15/5224/macedo-novaes
Alberto Pomini,64,bronzerare,Italy,63,61,56,66,44,69,https://wefut.com/player/15/5173/alberto-pomini
Lys Gomis,64,bronzerare,Italy,68,59,49,74,35,59,https://wefut.com/player/15/4941/lys-gomis
Arild Østbø,64,bronzerare,Norway,65,66,63,70,21,65,https://wefut.com/player/15/4903/arild-ostbo
Jake Kean,64,bronzerare,England,67,59,44,70,50,63,https://wefut.com/player/15/4854/jake-kean
Gary Woods,64,bronzerare,England,68,64,59,69,52,59,https://wefut.com/player/15/4836/gary-woods
Jan Koprivec,64,bronzerare,Slovenia,63,62,49,70,50,65,https://wefut.com/player/15/4775/jan-koprivec
Alfonso Blanco,64,bronzerare,Mexico,63,66,61,61,64,66,https://wefut.com/player/15/4482/alfonso-blanco
Martin Kobras,64,bronzerare,Austria,65,62,59,68,58,65,https://wefut.com/player/15/4458/martin-kobras
Brad Knighton,64,bronzerare,United States,65,66,64,62,59,66,https://wefut.com/player/15/4130/brad-knighton
Humberto Hernández,64,bronzerare,Mexico,65,64,66,62,60,64,https://wefut.com/player/15/3751/humberto-hernandez
Enrique Palos,64,bronzerare,Mexico,65,50,53,70,37,69,https://wefut.com/player/15/3130/enrique-palos
Tommy Lee,64,bronzerare,England,57,64,65,70,42,63,https://wefut.com/player/15/2948/tommy-lee
Miguel Ángel Fraga,64,bronzerare,Mexico,71,58,55,68,58,61,https://wefut.com/player/15/2896/miguel-angel-fraga
Mateusz Bąk,64,bronzerare,Poland,68,61,52,64,44,70,https://wefut.com/player/15/2604/mateusz-bak
Robert Almer,64,bronzerare,Austria,67,59,65,63,33,64,https://wefut.com/player/15/2485/robert-almer
Ben Alnwick,64,bronzerare,England,61,59,57,76,34,61,https://wefut.com/player/15/2453/ben-alnwick
Christian Martínez,64,bronzerare,Mexico,68,65,55,66,47,61,https://wefut.com/player/15/2298/christian-martinez
Joan Hartock,64,bronzerare,France,64,63,62,66,55,67,https://wefut.com/player/15/2255/joan-hartock
Sergey Veremko,64,bronzerare,Belarus,63,71,66,70,28,54,https://wefut.com/player/15/2246/sergey-veremko
Ciro Polito,64,bronzerare,Italy,67,59,57,68,44,66,https://wefut.com/player/15/2181/ciro-polito
Roberto Colombo,64,bronzerare,Italy,62,63,54,68,27,67,https://wefut.com/player/15/2147/roberto-colombo
Ricardo Batista,64,bronzerare,Portugal,63,64,63,70,44,63,https://wefut.com/player/15/2095/ricardo-batista
Sören Pirson,64,bronzerare,Germany,63,64,58,65,34,66,https://wefut.com/player/15/2079/soren-pirson
Olivier Werner,64,bronzerare,Belgium,68,60,64,69,46,61,https://wefut.com/player/15/2017/olivier-werner
Iván Vázquez,64,bronzerare,Mexico,64,65,57,66,41,64,https://wefut.com/player/15/1983/ivan-vazquez
Christian Gratzei,64,bronzerare,Austria,65,62,57,67,60,61,https://wefut.com/player/15/1900/christian-gratzei
Stuart Nelson,64,bronzerare,England,67,63,60,64,59,64,https://wefut.com/player/15/1825/stuart-nelson
Troy Perkins,64,bronzerare,United States,66,65,53,64,55,62,https://wefut.com/player/15/1794/troy-perkins
Mariusz Pawełek,64,bronzerare,Poland,68,57,72,65,35,65,https://wefut.com/player/15/1588/mariusz-pawelek
Roman Gerus,64,bronzerare,Russia,58,67,63,70,57,60,https://wefut.com/player/15/1569/roman-gerus
Marcus Sahlman,64,bronzerare,Sweden,67,65,55,68,54,61,https://wefut.com/player/15/1445/marcus-sahlman
Kaya Tarakcı,64,bronzerare,Turkey,69,61,65,55,41,73,https://wefut.com/player/15/1401/kaya-tarakci
Luca Mazzoni,64,bronzerare,Italy,65,61,54,65,25,67,https://wefut.com/player/15/1288/luca-mazzoni
Dean Brill,64,bronzerare,England,66,65,61,62,31,63,https://wefut.com/player/15/1141/dean-brill
Lionel Cappone,64,bronzerare,France,64,59,62,65,48,69,https://wefut.com/player/15/1023/lionel-cappone
Walter Bressan,64,bronzerare,Italy,62,63,53,66,35,68,https://wefut.com/player/15/1015/walter-bressan
Marco Wölfli,64,bronzerare,Switzerland,69,52,74,70,53,63,https://wefut.com/player/15/783/marco-wolfli
Bram Castro,64,bronzerare,Belgium,64,65,66,64,54,64,https://wefut.com/player/15/707/bram-castro
Kenneth Høie,64,bronzerare,Norway,68,57,66,71,35,58,https://wefut.com/player/15/654/kenneth-hoie
Patrick Platins,64,bronzerare,Germany,64,60,57,66,41,68,https://wefut.com/player/15/625/patrick-platins
Marcus Hahnemann,64,bronzerare,United States,63,66,62,63,29,67,https://wefut.com/player/15/577/marcus-hahnemann
Lewis Price,64,bronzerare,Wales,66,65,58,67,45,60,https://wefut.com/player/15/573/lewis-price
Lars Hirschfeld,64,bronzerare,Canada,65,64,62,62,25,67,https://wefut.com/player/15/567/lars-hirschfeld
Kevin Begois,64,bronzerare,Belgium,63,65,64,65,43,66,https://wefut.com/player/15/369/kevin-begois
Per Morten Kristiansen,64,bronzerare,Norway,63,63,61,70,64,61,https://wefut.com/player/15/296/per-morten-kristiansen
Chris Weale,64,bronzerare,England,68,60,61,66,55,65,https://wefut.com/player/15/164/chris-weale
Lasse Heinze,64,bronze,Denmark,67,60,59,69,40,60,https://wefut.com/player/15/17119/lasse-heinze
Alex Cordaz,64,bronze,Italy,62,62,56,69,25,65,https://wefut.com/player/15/16760/alex-cordaz
Ažbe Jug,64,bronze,Slovenia,65,63,69,63,52,65,https://wefut.com/player/15/16417/azbe-jug
Jonathan Bond,64,bronze,England,65,63,62,69,54,62,https://wefut.com/player/15/15942/jonathan-bond
Adam Legzdins,64,bronze,England,66,62,64,64,35,64,https://wefut.com/player/15/15721/adam-legzdins
Ryan Meara,64,bronze,Republic of Ireland,66,63,66,66,47,65,https://wefut.com/player/15/15422/ryan-meara
Jon Busch,64,bronze,United States,65,62,62,63,50,65,https://wefut.com/player/15/14108/jon-busch
Necati Yılmaz,64,bronze,Turkey,67,63,61,67,46,61,https://wefut.com/player/15/12329/necati-yilmaz
Abdulaziz Demircan,64,bronze,Turkey,67,63,64,65,42,61,https://wefut.com/player/15/12306/abdulaziz-demircan
Abdullah Mayof,64,bronze,Saudi Arabia,65,63,61,67,50,62,https://wefut.com/player/15/9850/abdullah-mayof
Cristian Muñoz,64,bronze,Belgium,65,62,64,68,35,64,https://wefut.com/player/15/9618/koen-van-langendonck
Ryan Meara,64,bronze,Republic of Ireland,66,63,66,66,47,65,https://wefut.com/player/15/9158/ryan-meara
Pietro Terracciano,64,bronze,Italy,65,61,49,69,40,65,https://wefut.com/player/15/8889/pietro-terracciano
Ažbe Jug,64,bronze,Slovenia,65,63,69,63,52,65,https://wefut.com/player/15/7912/azbe-jug
Jonathan Bond,64,bronze,England,65,63,62,69,54,62,https://wefut.com/player/15/6819/jonathan-bond
Assis,64,bronze,Brazil,66,61,67,68,30,63,https://wefut.com/player/15/6321/assis
Pavels Šteinbors,64,bronze,Latvia,66,62,59,69,38,62,https://wefut.com/player/15/4994/pavels-steinbors
Victor Hugo Hernández,64,bronze,Mexico,63,59,59,69,54,65,https://wefut.com/player/15/4631/victor-hugo-hernandez
Adam Legzdins,64,bronze,England,66,62,64,64,35,64,https://wefut.com/player/15/4300/adam-legzdins
Lasse Heinze,64,bronze,Denmark,67,60,59,69,40,60,https://wefut.com/player/15/2359/lasse-heinze
Alex Cordaz,64,bronze,Italy,62,62,56,69,25,65,https://wefut.com/player/15/1632/alex-cordaz
Ben Williams,64,bronze,England,66,61,55,66,54,63,https://wefut.com/player/15/1135/ben-williams
Jon Busch,64,bronze,United States,65,62,62,63,50,65,https://wefut.com/player/15/426/jon-busch
Mads Toppel,63,bronzerare,Denmark,68,60,55,68,30,62,https://wefut.com/player/15/17449/mads-toppel
Damian Martinez,63,bronzerare,Argentina,66,60,72,67,59,60,https://wefut.com/player/15/17448/damian-martinez
Miguel Jiménez,63,bronzerare,Chile,68,61,57,66,41,58,https://wefut.com/player/15/16836/miguel-jimenez
Ryan Clarke,63,bronzerare,England,64,62,59,65,55,60,https://wefut.com/player/15/16711/ryan-clarke
Richard O'Donnell,63,bronzerare,England,67,53,66,71,52,59,https://wefut.com/player/15/16348/richard-o-donnell
Danny Vukovic,63,bronzerare,Australia,66,61,53,72,53,55,https://wefut.com/player/15/16334/danny-vukovic
Thorsten Stuckmann,63,bronzerare,Germany,64,62,52,66,46,61,https://wefut.com/player/15/16333/thorsten-stuckmann
Michael Esser,63,bronzerare,Germany,63,59,59,68,32,62,https://wefut.com/player/15/16321/michael-esser
Filip Kurto,63,bronzerare,Poland,67,61,59,66,59,60,https://wefut.com/player/15/15919/filip-kurto
Richard Strebinger,63,bronzerare,Austria,63,60,59,69,33,61,https://wefut.com/player/15/15897/richard-strebinger
George Long,63,bronzerare,England,70,59,48,70,48,58,https://wefut.com/player/15/14945/george-long
George Long,63,bronzerare,England,70,59,48,70,48,58,https://wefut.com/player/15/13688/george-long
Koen Van Langendonck,64,bronze,Poland,64,63,61,62,25,67,https://wefut.com/player/15/13686/arkadiusz-malarz
Zeki Ayvaz,63,bronzerare,Turkey,62,63,61,65,45,66,https://wefut.com/player/15/12698/zeki-ayvaz
Jorge Manduca,63,bronzerare,Argentina,63,65,61,62,29,63,https://wefut.com/player/15/12414/jorge-manduca
Otto Martler,63,bronzerare,Sweden,61,64,56,64,47,67,https://wefut.com/player/15/11927/otto-martler
Andrzej Witan,63,bronzerare,Poland,66,64,54,65,51,59,https://wefut.com/player/15/11253/andrzej-witan
Yann Kerboriou,63,bronzerare,France,62,64,61,67,49,63,https://wefut.com/player/15/11196/yann-kerboriou
Miguel Jiménez,63,bronzerare,Chile,68,61,57,66,41,58,https://wefut.com/player/15/11073/miguel-jimenez
Anton Mitryushkin,63,bronzerare,Russia,68,55,63,66,30,63,https://wefut.com/player/15/10916/anton-mitryushkin
Jaime Bravo,63,bronzerare,Chile,60,58,61,67,48,71,https://wefut.com/player/15/10818/jaime-bravo
Marius Gersbeck,63,bronzerare,Germany,60,65,61,64,40,63,https://wefut.com/player/15/10814/marius-gersbeck
Thomas Vollnhofer,63,bronzerare,Austria,66,65,59,58,47,65,https://wefut.com/player/15/9890/thomas-vollnhofer
Richard Strebinger,63,bronzerare,Austria,63,60,59,69,33,61,https://wefut.com/player/15/9811/richard-strebinger
Dani Sotres,63,bronzerare,Spain,73,53,71,77,56,47,https://wefut.com/player/15/8902/dani-sotres
Krzysztof Baran,63,bronzerare,Poland,66,60,52,66,20,65,https://wefut.com/player/15/8880/krzysztof-baran
Paulo Gazzaniga,63,bronzerare,Argentina,66,58,83,71,56,56,https://wefut.com/player/15/8737/paulo-gazzaniga
Duwayne Kerr,63,bronzerare,Jamaica,67,62,63,63,39,64,https://wefut.com/player/15/8314/duwayne-kerr
Damian Martinez,63,bronzerare,Argentina,66,60,72,67,59,60,https://wefut.com/player/15/8089/damian-martinez
George Long,63,bronzerare,England,70,59,48,70,48,58,https://wefut.com/player/15/7926/george-long
Miranda,63,bronzerare,Brazil,62,62,51,72,30,60,https://wefut.com/player/15/7743/miranda
Sam Walker,63,bronzerare,England,68,60,56,66,40,62,https://wefut.com/player/15/7525/sam-walker
Michael Esser,63,bronzerare,Germany,63,59,59,68,32,62,https://wefut.com/player/15/7438/michael-esser
Henrik Gustavsson,63,bronzerare,Sweden,57,72,64,54,28,72,https://wefut.com/player/15/7115/henrik-gustavsson
António Filipe,63,bronzerare,Portugal,61,68,61,62,36,67,https://wefut.com/player/15/6663/antonio-filipe
Diego García,63,bronzerare,Spain,64,59,54,71,33,60,https://wefut.com/player/15/6598/diego-garcia
Marc Vidal,63,bronzerare,France,65,65,64,64,38,64,https://wefut.com/player/15/6528/marc-vidal
Filip Kurto,63,bronzerare,Poland,67,61,59,66,59,60,https://wefut.com/player/15/6394/filip-kurto
Marcus Sandberg,63,bronzerare,Sweden,60,68,53,69,30,57,https://wefut.com/player/15/5923/marcus-sandberg
Ole Söderberg,63,bronzerare,Sweden,64,64,61,64,32,63,https://wefut.com/player/15/5640/ole-soderberg
Matthieu Dreyer,63,bronzerare,France,65,68,58,67,49,57,https://wefut.com/player/15/4562/matthieu-dreyer
Richard O'Donnell,63,bronzerare,England,67,53,66,71,52,59,https://wefut.com/player/15/4251/richard-o-donnell
Danny Vukovic,63,bronzerare,Australia,66,61,53,72,53,55,https://wefut.com/player/15/4181/danny-vukovic
Peter Brezovan,63,bronzerare,Slovakia,67,61,58,68,24,60,https://wefut.com/player/15/3738/peter-brezovan
Mads Toppel,63,bronzerare,Denmark,68,60,55,68,30,62,https://wefut.com/player/15/3238/mads-toppel
Jessy Moulin,63,bronzerare,France,62,65,64,63,51,65,https://wefut.com/player/15/3213/jessy-moulin
Thorsten Stuckmann,63,bronzerare,Germany,64,62,52,66,46,61,https://wefut.com/player/15/2892/thorsten-stuckmann
Fatih Öztürk,63,bronzerare,Turkey,60,64,59,61,36,70,https://wefut.com/player/15/2691/fatih-ozturk
Ryan Clarke,63,bronzerare,England,64,62,59,65,55,60,https://wefut.com/player/15/2414/ryan-clarke
Biel Ribas,63,bronzerare,Spain,66,64,71,65,39,58,https://wefut.com/player/15/2406/biel-ribas
Michaël Cordier,63,bronzerare,Belgium,65,62,61,69,60,57,https://wefut.com/player/15/2098/michael-cordier
Bartosz Białkowski,63,bronzerare,Poland,68,61,61,64,59,60,https://wefut.com/player/15/1909/bartosz-bialkowski
Gunnar Nielsen,63,bronzerare,Faroe Islands,63,64,60,64,44,62,https://wefut.com/player/15/1883/gunnar-nielsen
Krzysztof Kotorowski,63,bronzerare,Poland,72,54,66,67,26,59,https://wefut.com/player/15/1862/krzysztof-kotorowski
Benedikt Pliquett,63,bronzerare,Germany,64,62,58,67,26,59,https://wefut.com/player/15/1669/benedikt-pliquett
Arkadiusz Malarz,63,bronzerare,Poland,64,63,61,62,25,67,https://wefut.com/player/15/1587/arkadiusz-malarz
David Zibung,63,bronzerare,Switzerland,70,56,62,74,27,55,https://wefut.com/player/15/1414/david-zibung
Paul Jones,63,bronzerare,England,72,61,53,67,58,54,https://wefut.com/player/15/1009/paul-jones
Arnaud Balijon,63,bronzerare,France,61,62,55,62,41,68,https://wefut.com/player/15/761/arnaud-balijon
Barry Roche,63,bronzerare,Republic of Ireland,61,61,66,62,52,67,https://wefut.com/player/15/658/barry-roche
Sascha Kirschstein,63,bronzerare,Germany,64,59,63,66,33,61,https://wefut.com/player/15/622/sascha-kirschstein
Aitor,63,bronzerare,Spain,63,59,58,65,29,66,https://wefut.com/player/15/604/tommaso-berni
Nicolas,63,bronze,Brazil,65,60,59,67,45,61,https://wefut.com/player/15/17110/nicolas
Kenny Steppe,63,bronze,Belgium,62,60,61,67,59,63,https://wefut.com/player/15/16345/kenny-steppe
Bobby Olejnik,63,bronze,Austria,66,60,52,66,40,63,https://wefut.com/player/15/16328/bobby-olejnik
Ryan Allsop,63,bronze,England,66,59,59,66,42,63,https://wefut.com/player/15/15910/ryan-allsop
Alex Cisak,63,bronze,Australia,67,59,63,66,57,62,https://wefut.com/player/15/13687/alex-cisak
Jamie Ashdown,63,bronze,England,65,61,64,64,51,63,https://wefut.com/player/15/13685/jamie-ashdown
Andrés Mosquera,63,bronze,Colombia,66,62,57,65,45,61,https://wefut.com/player/15/11957/andres-mosquera
Daniel Lück,63,bronze,Germany,65,61,57,67,42,60,https://wefut.com/player/15/10439/daniel-luck
Odisseas Vlachodimos,63,bronze,Germany,65,63,62,67,42,60,https://wefut.com/player/15/10375/odisseas-vlachodimos
Boy de Jong,63,bronze,Netherlands,62,58,66,67,55,64,https://wefut.com/player/15/9626/boy-de-jong
Nicolas,63,bronze,Brazil,65,60,59,67,45,61,https://wefut.com/player/15/8810/nicolas
Aaron McCarey,63,bronze,Republic of Ireland,64,59,64,65,37,64,https://wefut.com/player/15/7638/aaron-mccarey
Vitus Eicher,63,bronze,Germany,61,63,57,69,46,61,https://wefut.com/player/15/7507/vitus-eicher
Ryan Allsop,63,bronze,England,66,59,59,66,42,63,https://wefut.com/player/15/7348/ryan-allsop
Alexandre Letellier,63,bronze,France,61,63,56,67,40,61,https://wefut.com/player/15/7265/alexandre-letellier
Thomas Bosmel,63,bronze,France,64,61,65,67,37,64,https://wefut.com/player/15/6658/thomas-bosmel
Simon Moore,63,bronze,England,66,60,57,68,50,58,https://wefut.com/player/15/6582/simon-moore
Jordy Deckers,63,bronze,Netherlands,66,59,66,67,55,62,https://wefut.com/player/15/6161/jordy-deckers
Alex Cisak,63,bronze,Australia,67,59,63,66,57,62,https://wefut.com/player/15/5396/alex-cisak
Michał Buchalik,63,bronze,Poland,64,62,54,65,28,61,https://wefut.com/player/15/5376/michal-buchalik
Caleb Patterson-Sewell,63,bronze,United States,65,60,67,66,36,65,https://wefut.com/player/15/5122/caleb-patterson-sewell
Miguel Ángel Centeno,63,bronze,Mexico,65,61,57,67,42,61,https://wefut.com/player/15/4706/miguel-angel-centeno
Liborio Sánchez,63,bronze,Mexico,65,55,49,69,34,65,https://wefut.com/player/15/4630/liborio-sanchez
Mark Howard,63,bronze,England,61,63,62,62,38,65,https://wefut.com/player/15/4493/mark-howard
Tommaso Berni,63,bronzerare,Italy,66,60,52,66,40,63,https://wefut.com/player/15/3901/bobby-olejnik
David Da Costa,63,bronze,Switzerland,67,59,55,67,55,59,https://wefut.com/player/15/3746/david-da-costa
Kenny Steppe,63,bronze,Belgium,62,60,61,67,59,63,https://wefut.com/player/15/3464/kenny-steppe
Frank Fielding,63,bronze,England,63,63,54,68,39,61,https://wefut.com/player/15/2930/frank-fielding
Cameron Bell,63,bronze,Scotland,66,62,56,67,33,63,https://wefut.com/player/15/2791/cameron-bell
Josh Lillis,63,bronze,England,65,62,68,67,46,57,https://wefut.com/player/15/2646/josh-lillis
Rui Sacramento,63,bronze,Portugal,63,61,53,65,42,65,https://wefut.com/player/15/2573/rui-sacramento
Scott Brown,63,bronze,England,64,59,47,68,52,62,https://wefut.com/player/15/1742/scott-brown
César Lozano,63,bronze,Mexico,66,61,59,61,46,64,https://wefut.com/player/15/1251/cesar-lozano
Kwon Jeong Hyuk,63,bronze,Korea Republic,64,61,61,65,30,64,https://wefut.com/player/15/997/kwon-jeong-hyuk
Casper Ankergren,63,bronze,Denmark,65,54,51,68,30,65,https://wefut.com/player/15/915/casper-ankergren
Philipp Heerwagen,63,bronze,Germany,66,56,61,68,33,62,https://wefut.com/player/15/871/philipp-heerwagen
Rodolphe Roche,63,bronze,France,62,61,52,67,34,64,https://wefut.com/player/15/804/rodolphe-roche
Stephen Bywater,63,bronze,England,65,60,52,61,56,65,https://wefut.com/player/15/599/stephen-bywater
Jamie Ashdown,63,bronze,England,65,61,64,64,51,63,https://wefut.com/player/15/563/jamie-ashdown
Peter Jehle,63,bronze,Liechtenstein,64,63,62,68,32,59,https://wefut.com/player/15/207/peter-jehle
Steve Simonsen,63,bronze,England,66,62,70,65,29,61,https://wefut.com/player/15/186/steve-simonsen
Pacheco,62,bronzerare,Spain,60,54,60,74,48,58,https://wefut.com/player/15/17440/pacheco
Nigel Bertrams,62,bronzerare,Netherlands,66,67,56,60,65,56,https://wefut.com/player/15/17103/nigel-bertrams
Joël Mall,62,bronzerare,Switzerland,62,55,61,71,43,61,https://wefut.com/player/15/16291/joel-mall
Kim Min Sik,62,bronzerare,Korea Republic,61,65,63,62,34,64,https://wefut.com/player/15/15893/kim-min-sik
Günay Güvenç,62,bronzerare,Turkey,63,64,49,62,42,59,https://wefut.com/player/15/15465/gunay-guvenc
Kim Min Sik,62,bronzerare,Korea Republic,61,65,63,62,34,64,https://wefut.com/player/15/15459/kim-min-sik
Werther Carboni,62,bronzerare,Italy,62,62,44,76,42,52,https://wefut.com/player/15/11670/werther-carboni
Alexander Kofler,62,bronzerare,Austria,67,63,55,64,48,58,https://wefut.com/player/15/11555/alexander-kofler
Rodrigo Rey,62,bronzerare,Argentina,70,59,60,66,44,55,https://wefut.com/player/15/11138/rodrigo-rey
Günay Güvenç,62,bronzerare,Turkey,63,64,49,62,42,59,https://wefut.com/player/15/10365/gunay-guvenc
Stole Dimitrievski,62,bronzerare,FYR Macedonia,62,66,56,61,45,62,https://wefut.com/player/15/10250/stole-dimitrievski
Pacheco,62,bronzerare,Spain,60,54,60,74,48,58,https://wefut.com/player/15/9800/pacheco
Nigel Bertrams,62,bronzerare,Netherlands,66,67,56,60,65,56,https://wefut.com/player/15/9195/nigel-bertrams
Arnold Origi,62,bronzerare,Kenya,60,63,60,60,48,66,https://wefut.com/player/15/9025/arnold-origi
Caio,62,bronzerare,Brazil,57,61,64,64,58,66,https://wefut.com/player/15/8205/caio
Jorge Palatsi,62,bronzerare,Spain,73,56,53,69,63,54,https://wefut.com/player/15/7573/jorge-palatsi
