Name,Rtg,Card,Nation,DIV,HAN,KIC,REF,SPE,POS,Link
Manuel Almunia,71,silverrare,Spain,74,71,75,73,50,67,https://wefut.com/player/14/990/manuel-almunia
Riesgo,71,silverrare,Spain,70,76,61,68,54,75,https://wefut.com/player/14/928/riesgo
Nick Rimando,71,silverrare,United States,74,72,69,72,69,68,https://wefut.com/player/14/250/nick-rimando
Baptiste Reynet,71,silver,France,72,68,67,75,41,70,https://wefut.com/player/14/15939/baptiste-reynet
Mohamed Amsif,71,silver,Morocco,74,65,64,76,47,69,https://wefut.com/player/14/15936/mohamed-amsif
Joris Delle,71,silver,France,73,71,68,74,52,69,https://wefut.com/player/14/15832/joris-delle
Cássio,71,silver,Brazil,72,69,59,74,42,71,https://wefut.com/player/14/15767/cassio
Remko Pasveer,71,silver,Netherlands,72,68,69,71,46,73,https://wefut.com/player/14/15766/remko-pasveer
Rune Almenning Jarstein,71,silver,Norway,72,70,70,77,40,66,https://wefut.com/player/14/12470/rune-almenning-jarstein
Baptiste Reynet,71,silver,France,72,68,67,75,41,70,https://wefut.com/player/14/9242/baptiste-reynet
Timo Horn,71,silver,Germany,72,70,73,75,45,67,https://wefut.com/player/14/8225/timo-horn
Joris Delle,71,silver,France,73,71,68,74,52,69,https://wefut.com/player/14/7293/joris-delle
Max Grün,71,silver,Germany,71,70,68,70,51,73,https://wefut.com/player/14/7266/max-grun
Da Costa,71,silver,Brazil,70,68,63,76,42,73,https://wefut.com/player/14/6284/da-costa
Mohamed Amsif,71,silver,Morocco,74,65,64,76,47,69,https://wefut.com/player/14/6159/mohamed-amsif
Vito Mannone,71,silver,Italy,73,71,63,74,50,66,https://wefut.com/player/14/4597/vito-mannone
Ricardo Berna,71,silver,Brazil,71,70,70,75,27,68,https://wefut.com/player/14/4184/ricardo-berna
Julian Viáfara,71,silver,Colombia,72,73,67,69,35,75,https://wefut.com/player/14/4172/julian-viafara
Darren Randolph,71,silver,Republic of Ireland,74,68,72,75,56,69,https://wefut.com/player/14/3518/darren-randolph
Júlio César,71,silver,Brazil,74,66,65,77,55,70,https://wefut.com/player/14/3196/julio-cesar
Cássio,71,silver,Brazil,72,69,59,74,42,71,https://wefut.com/player/14/3191/cassio
Brad Jones,71,silver,Australia,74,67,70,75,52,69,https://wefut.com/player/14/3185/brad-jones
Édson Bastos,71,silver,Brazil,69,68,71,78,57,70,https://wefut.com/player/14/3009/edson-bastos
Remko Pasveer,71,silver,Netherlands,72,68,69,71,46,73,https://wefut.com/player/14/2792/remko-pasveer
Kelvin Davis,71,silver,England,73,67,59,76,56,71,https://wefut.com/player/14/2120/kelvin-davis
Luis Michel,71,silver,Mexico,73,68,70,71,50,70,https://wefut.com/player/14/1474/luis-michel
Ivan Pelizzoli,71,silver,England,72,68,67,77,50,67,https://wefut.com/player/14/1039/andy-lonergan
Vlada Avramov,71,silver,Serbia,72,72,60,70,30,74,https://wefut.com/player/14/988/vlada-avramov
Rune Almenning Jarstein,71,silver,Norway,72,70,70,77,40,66,https://wefut.com/player/14/832/rune-almenning-jarstein
Markus Miller,71,silver,Germany,73,67,60,74,27,72,https://wefut.com/player/14/801/markus-miller
Gábor Király,71,silver,Hungary,75,70,66,73,35,67,https://wefut.com/player/14/23/gabor-kiraly
Juan Guillermo,70,worldcup,Uruguay,68,67,60,75,56,73,https://wefut.com/player/14/15077/juan-guillermo
Kim Young Kwang,70,worldcup,Korea Republic,74,66,70,72,56,68,https://wefut.com/player/14/15057/kim-young-kwang
Kim Yong Dae,70,worldcup,Korea Republic,69,71,72,72,50,70,https://wefut.com/player/14/15056/kim-yong-dae
Michalis Sifakis,70,worldcup,Greece,75,61,68,76,55,68,https://wefut.com/player/14/15050/michalis-sifakis
Panagiotis Glykos,70,worldcup,Greece,75,68,66,77,41,67,https://wefut.com/player/14/15047/panagiotis-glykos
Fatau Dauda,70,worldcup,Ghana,70,72,74,71,50,70,https://wefut.com/player/14/15043/fatau-dauda
Maximo Banguera,70,worldcup,Ecuador,67,69,64,76,40,76,https://wefut.com/player/14/15041/maximo-banguera
Guy-Rolland Ndy Assembe,70,worldcup,Cameroon,75,68,65,74,42,67,https://wefut.com/player/14/15035/guy-rolland-ndy-assembe
Mitchell Langerak,70,worldcup,Australia,73,63,72,76,48,65,https://wefut.com/player/14/15031/mitchell-langerak
Sean Johnson,70,silverif,United States,76,63,59,78,60,67,https://wefut.com/player/14/15439/sean-johnson
Sten Michael Grytebust,70,silverif,Norway,69,68,62,78,35,69,https://wefut.com/player/14/15419/sten-michael-grytebust
Jon Busch,70,silverif,United States,75,66,62,73,51,69,https://wefut.com/player/14/15301/jon-busch
Jamie MacDonald,70,silverif,Scotland,72,73,64,72,22,71,https://wefut.com/player/14/12146/jamie-macdonald
Jacobo,70,silverrare,Spain,73,67,74,74,41,70,https://wefut.com/player/14/16932/jacobo
Stephen Henderson,70,silverrare,Republic of Ireland,71,65,79,74,51,69,https://wefut.com/player/14/16930/stephen-henderson
Mariano Barbosa,70,silverrare,Argentina,73,66,74,77,62,62,https://wefut.com/player/14/16929/mariano-barbosa
Yoel,70,silverrare,Spain,70,67,68,74,52,68,https://wefut.com/player/14/13293/yoel
Mathew Ryan,70,silverrare,Australia,70,68,70,69,62,71,https://wefut.com/player/14/7846/mathew-ryan
Koen Casteels,70,silverrare,Belgium,76,67,70,68,44,69,https://wefut.com/player/14/7000/koen-casteels
Eliton Deola,70,silverrare,Brazil,77,74,65,60,30,72,https://wefut.com/player/14/6266/eliton-deola
Juan Carlos,70,silverrare,Spain,82,64,66,78,52,58,https://wefut.com/player/14/3752/juan-carlos
Sergey Narubin,70,silverrare,Russia,67,73,68,71,42,72,https://wefut.com/player/14/2709/sergey-narubin
Stephen Henderson,70,silverrare,Republic of Ireland,71,65,79,74,51,69,https://wefut.com/player/14/2338/stephen-henderson
Leo Franco,70,silverrare,Argentina,66,72,79,71,31,72,https://wefut.com/player/14/1838/leo-franco
Jacobo,70,silverrare,Spain,73,67,74,74,41,70,https://wefut.com/player/14/1818/jacobo
Mariano Barbosa,70,silverrare,Argentina,73,66,74,77,62,62,https://wefut.com/player/14/1700/mariano-barbosa
Vincenzo Fiorillo,70,silver,Italy,70,68,63,72,36,70,https://wefut.com/player/14/16935/vincenzo-fiorillo
Guy-Rolland Ndy Assembe,70,silver,Cameroon,75,68,65,74,42,67,https://wefut.com/player/14/15944/guy-rolland-ndy-assembe
Ciro Polito,70,silver,Italy,72,68,62,74,49,70,https://wefut.com/player/14/13560/ciro-polito
Jelle ten Rouwelaar,70,silver,Netherlands,67,69,67,73,34,72,https://wefut.com/player/14/11812/jelle-ten-rouwelaar
Fatau Dauda,70,silver,Ghana,70,72,74,71,50,70,https://wefut.com/player/14/11697/fatau-dauda
Felix Wiedwald,70,silver,Germany,71,68,53,75,34,70,https://wefut.com/player/14/7526/felix-wiedwald
Joel,70,silver,Spain,69,70,74,73,49,68,https://wefut.com/player/14/7447/joel
Pierrick Cros,70,silver,France,71,65,62,77,37,69,https://wefut.com/player/14/7045/pierrick-cros
Andreas Luthe,70,silver,Germany,71,67,68,73,38,70,https://wefut.com/player/14/6943/andreas-luthe
Giedrius Arlauskis,70,silver,Lithuania,70,63,69,78,33,72,https://wefut.com/player/14/6837/giedrius-arlauskis
Vincenzo Fiorillo,70,silver,Italy,70,68,63,72,36,70,https://wefut.com/player/14/5488/vincenzo-fiorillo
Guy-Rolland Ndy Assembe,70,silver,Cameroon,75,68,65,74,42,67,https://wefut.com/player/14/5085/guy-rolland-ndy-assembe
Mitchell Langerak,70,silver,Australia,73,63,72,76,48,65,https://wefut.com/player/14/4942/mitchell-langerak
Renan,70,silver,Brazil,74,66,73,73,31,69,https://wefut.com/player/14/4237/renan
Johnny Herrera,70,silver,Chile,76,69,67,74,57,67,https://wefut.com/player/14/4005/johnny-herrera
Rémy Riou,70,silver,France,73,71,71,71,43,67,https://wefut.com/player/14/3408/remy-riou
Dan Kennedy,70,silver,United States,73,63,62,72,52,74,https://wefut.com/player/14/3048/dan-kennedy
Hilário,70,silver,Portugal,72,66,59,76,50,69,https://wefut.com/player/14/2848/hilario
Bruno,70,silverrare,Brazil,71,67,58,72,40,72,https://wefut.com/player/14/2789/daniele-padelli
Ciro Polito,70,silver,Italy,72,68,62,74,49,70,https://wefut.com/player/14/2625/ciro-polito
Alfredo Talavera,70,silver,Mexico,69,70,69,71,55,72,https://wefut.com/player/14/2398/alfredo-talavera
Dimitrios Konstantopoulos,70,silver,Greece,69,68,74,71,31,75,https://wefut.com/player/14/2154/dimitrios-konstantopoulos
Roman Berezovskiy,70,silver,Armenia,70,71,67,67,42,72,https://wefut.com/player/14/1920/roman-berezovskiy
Sammy Bossut,70,silver,Belgium,72,68,62,72,52,69,https://wefut.com/player/14/1646/sammy-bossut
Gino Coutinho,70,silver,Netherlands,73,70,66,74,55,66,https://wefut.com/player/14/1377/gino-coutinho
Francesco Benussi,70,silver,Italy,72,72,60,70,50,68,https://wefut.com/player/14/1321/francesco-benussi
Ufuk Ceylan,70,silver,Turkey,75,70,69,73,56,64,https://wefut.com/player/14/1125/ufuk-ceylan
Olivier Blondel,70,silver,France,72,67,58,74,51,72,https://wefut.com/player/14/1027/olivier-blondel
Oka Nikolov,70,silver,FYR Macedonia,72,64,57,74,32,73,https://wefut.com/player/14/791/oka-nikolov
Jung Sung Ryong,69,worldcup,Korea Republic,67,68,88,69,41,70,https://wefut.com/player/14/15099/jung-sung-ryong
Adam Larsen Kwarasey,69,worldcup,Ghana,68,69,66,73,61,66,https://wefut.com/player/14/15087/adam-larsen-kwarasey
Alexander Dominguez,69,worldcup,Ecuador,72,68,67,72,28,68,https://wefut.com/player/14/15085/alexander-dominguez
Luis Marín,69,worldcup,Chile,70,71,75,75,36,66,https://wefut.com/player/14/15082/luis-marin
Ján Novota,69,silverif,Slovakia,70,65,63,72,46,71,https://wefut.com/player/14/16106/jan-novota
Alexander Lund Hansen,69,silverif,Norway,69,70,64,72,35,69,https://wefut.com/player/14/15575/alexander-lund-hansen
Luis Robles,69,silverif,United States,73,64,59,74,51,67,https://wefut.com/player/14/15330/luis-robles
Filip Kurto,69,silverif,Poland,72,65,62,73,59,67,https://wefut.com/player/14/11870/filip-kurto
Olivier Sorin,69,silverrare,France,68,74,69,67,32,72,https://wefut.com/player/14/15981/olivier-sorin
Olivier Sorin,69,silverrare,France,68,74,69,67,32,72,https://wefut.com/player/14/15980/olivier-sorin
Brian Vandenbussche,69,silverrare,Belgium,73,67,63,71,50,68,https://wefut.com/player/14/15866/brian-vandenbussche
Adán,69,silverrare,Spain,67,76,64,75,55,61,https://wefut.com/player/14/13034/adan
Adán,69,silverrare,Spain,67,76,64,75,55,61,https://wefut.com/player/14/12495/adan
Luis Marín,69,silverrare,Chile,70,71,75,75,36,66,https://wefut.com/player/14/7865/luis-marin
Daniele Padelli,70,silver,Italy,71,67,58,72,40,72,https://wefut.com/player/14/7327/ruben-mino
Heinz Lindner,69,silverrare,Austria,73,61,63,76,47,68,https://wefut.com/player/14/7079/heinz-lindner
Adán,69,silverrare,Spain,67,76,64,75,55,61,https://wefut.com/player/14/4460/adan
Fabricio,69,silverrare,Spain,70,78,63,68,52,63,https://wefut.com/player/14/4391/fabricio
Mauricio Caranta,69,silverrare,Argentina,69,74,70,66,46,72,https://wefut.com/player/14/2842/mauricio-caranta
Philipp Tschauner,69,silverrare,Germany,73,70,60,71,38,64,https://wefut.com/player/14/2596/philipp-tschauner
Thomas Kessler,69,silverrare,Germany,69,74,66,66,56,67,https://wefut.com/player/14/2582/thomas-kessler
Brian Vandenbussche,69,silverrare,Belgium,73,67,63,71,50,68,https://wefut.com/player/14/1938/brian-vandenbussche
Iván Cuéllar,69,silverrare,Spain,71,74,68,72,59,63,https://wefut.com/player/14/1858/ivan-cuellar
Faryd Mondragón,69,silverrare,Colombia,62,76,62,63,23,80,https://wefut.com/player/14/1735/faryd-mondragon
Kim Byung Ji,69,silverrare,Korea Republic,69,67,62,72,64,71,https://wefut.com/player/14/1243/kim-byung-ji
Rodrigo Galatto,69,silverrare,Brazil,72,64,78,72,43,68,https://wefut.com/player/14/1191/rodrigo-galatto
Grégory Malicki,69,silverrare,France,64,64,67,72,35,77,https://wefut.com/player/14/1021/gregory-malicki
Olivier Sorin,69,silverrare,France,68,74,69,67,32,72,https://wefut.com/player/14/1014/olivier-sorin
Vid Belec,69,silver,Slovenia,72,63,57,78,53,67,https://wefut.com/player/14/15888/vid-belec
Ludovic Butelle,69,silver,France,73,67,58,72,49,64,https://wefut.com/player/14/15865/ludovic-butelle
Nikolay Zabolotnyy,69,silver,Russia,67,64,62,74,43,71,https://wefut.com/player/14/13576/nikolay-zabolotnyy
Romain Salin,69,silver,France,71,68,66,70,28,68,https://wefut.com/player/14/13029/romain-salin
Sonny Stevens,69,silver,Netherlands,70,70,64,71,48,67,https://wefut.com/player/14/11519/sonny-stevens
Abdullah Al Enezi,69,silver,Saudi Arabia,68,67,67,72,46,74,https://wefut.com/player/14/10278/abdullah-al-enezi
Rául Fernández,69,silver,Peru,69,67,59,78,51,66,https://wefut.com/player/14/9169/raul-fernandez
Yaroslav Godzyur,69,silver,Ukraine,70,72,60,68,45,69,https://wefut.com/player/14/7400/yaroslav-godzyur
Nikolay Zabolotnyy,69,silver,Russia,67,64,62,74,43,71,https://wefut.com/player/14/7363/nikolay-zabolotnyy
Vid Belec,69,silver,Slovenia,72,63,57,78,53,67,https://wefut.com/player/14/7111/vid-belec
Glédson,69,silver,Brazil,69,63,64,69,34,75,https://wefut.com/player/14/6790/gledson
Etrit Berisha,69,silver,Albania,75,69,52,74,28,64,https://wefut.com/player/14/6174/etrit-berisha
Jason Steele,69,silver,England,71,67,65,72,55,68,https://wefut.com/player/14/6058/jason-steele
Rafael,69,silver,Brazil,74,68,66,76,33,60,https://wefut.com/player/14/5891/rafael
Panagiotis Glykos,69,silver,Greece,72,68,66,73,41,67,https://wefut.com/player/14/5480/panagiotis-glykos
Johny Placide,69,silver,Haiti,70,66,65,69,53,71,https://wefut.com/player/14/4518/johny-placide
David Forde,69,silver,Republic of Ireland,73,66,69,71,47,68,https://wefut.com/player/14/3664/david-forde
Johan Dahlin,69,silver,Sweden,63,73,67,68,30,75,https://wefut.com/player/14/3043/johan-dahlin
Tom Heaton,69,silver,England,71,68,67,72,54,68,https://wefut.com/player/14/2878/tom-heaton
Ilya Abaev,69,silver,Russia,73,60,63,74,46,71,https://wefut.com/player/14/2817/ilya-abaev
Mark Bunn,69,silver,England,73,67,72,75,48,63,https://wefut.com/player/14/2769/mark-bunn
Piotr Leciejewski,69,silver,Poland,70,69,64,71,53,68,https://wefut.com/player/14/2747/piotr-leciejewski
Romain Salin,69,silver,France,71,68,66,70,28,68,https://wefut.com/player/14/2033/romain-salin
Paweł Kieszek,69,silver,Poland,71,67,64,71,50,70,https://wefut.com/player/14/1932/pawel-kieszek
Artem Rebrov,69,silver,Russia,71,70,63,67,46,70,https://wefut.com/player/14/1921/artem-rebrov
John Alvbåge,69,silver,Sweden,70,68,57,75,42,69,https://wefut.com/player/14/1753/john-alvbage
Vladan Kujovic,69,silver,Serbia,67,69,65,69,42,74,https://wefut.com/player/14/1404/vladan-kujovic
Daniel Örlund,69,silver,Sweden,67,70,67,75,45,69,https://wefut.com/player/14/1135/daniel-orlund
Alexander Walke,69,silver,Germany,68,65,71,74,56,66,https://wefut.com/player/14/1071/alexander-walke
Christofer Heimeroth,69,silver,Germany,64,68,55,74,30,72,https://wefut.com/player/14/1005/christofer-heimeroth
Alan Mannus,69,silver,Northern Ireland,71,68,61,72,32,69,https://wefut.com/player/14/918/alan-mannus
Daniel Haas,69,silver,Germany,67,70,64,72,33,69,https://wefut.com/player/14/796/daniel-haas
Marcus Hahnemann,69,silver,United States,66,68,72,70,48,72,https://wefut.com/player/14/729/marcus-hahnemann
Lars Hirschfeld,69,silver,Canada,67,72,65,66,20,73,https://wefut.com/player/14/720/lars-hirschfeld
Ludovic Butelle,69,silver,France,73,67,58,72,49,64,https://wefut.com/player/14/507/ludovic-butelle
Marwin Hitz,69,silver,Switzerland,71,67,62,71,33,70,https://wefut.com/player/14/215/cristiano-lupatelli
Shusaku Nishikawa,68,worldcup,Japan,77,64,57,63,44,68,https://wefut.com/player/14/15127/shusaku-nishikawa
Paulo Garces,68,worldcup,Chile,68,67,76,73,34,71,https://wefut.com/player/14/15116/paulo-garces
Stuart Taylor,68,silverrare,England,66,72,66,70,51,67,https://wefut.com/player/14/16063/stuart-taylor
Sergio Padt,68,silverrare,Netherlands,71,63,70,73,41,64,https://wefut.com/player/14/16005/sergio-padt
Dani Giménez,68,silverrare,Spain,73,61,60,78,61,59,https://wefut.com/player/14/15902/dani-gimenez
Zacharie Boucher,68,silverrare,France,77,64,64,74,59,64,https://wefut.com/player/14/13049/zacharie-boucher
Steve Clark,68,silverrare,United States,70,65,61,76,63,65,https://wefut.com/player/14/12554/steve-clark
Zacharie Boucher,68,silverrare,France,77,64,64,74,59,64,https://wefut.com/player/14/8452/zacharie-boucher
Steve Clark,68,silverrare,United States,70,65,61,76,63,65,https://wefut.com/player/14/7706/steve-clark
Herrerín,68,silverrare,Spain,69,80,57,61,45,68,https://wefut.com/player/14/7041/herrerin
Sergio Padt,68,silverrare,Netherlands,71,63,70,73,41,64,https://wefut.com/player/14/6854/sergio-padt
Mamadou Samassa,68,silverrare,Mali,72,69,57,76,54,60,https://wefut.com/player/14/6392/mamadou-samassa
Adam Larsen Kwarasey,68,silverrare,Ghana,67,69,65,72,61,66,https://wefut.com/player/14/3174/adam-larsen-kwarasey
Sergio,68,silverrare,Spain,64,68,79,66,46,74,https://wefut.com/player/14/2972/sergio
Casto,68,silverrare,Spain,82,58,55,81,36,57,https://wefut.com/player/14/2347/casto
Kim Christensen,68,silverrare,Denmark,71,64,77,73,40,64,https://wefut.com/player/14/2091/kim-christensen
Dani Giménez,68,silverrare,Spain,73,61,60,78,61,59,https://wefut.com/player/14/1835/dani-gimenez
Marcus Sahlman,68,silverrare,Sweden,67,65,67,71,54,72,https://wefut.com/player/14/1766/marcus-sahlman
Kevin Stuhr-Ellegaard,68,silverrare,Denmark,61,69,68,70,50,72,https://wefut.com/player/14/1366/kevin-stuhr-ellegaard
Stuart Taylor,68,silverrare,England,66,72,66,70,51,67,https://wefut.com/player/14/557/stuart-taylor
Giorgio Frezzolini,68,silverrare,Italy,66,66,60,70,33,78,https://wefut.com/player/14/133/giorgio-frezzolini
Eugenio Lamanna,68,silver,Italy,68,69,66,71,29,67,https://wefut.com/player/14/16959/eugenio-lamanna
Scott Loach,68,silver,England,73,64,62,72,56,66,https://wefut.com/player/14/16142/scott-loach
Scott Loach,68,silver,England,73,64,62,72,56,66,https://wefut.com/player/14/16141/scott-loach
Cristiano Lupatelli,69,silver,Italy,68,69,50,75,32,70,https://wefut.com/player/14/15903/antonio-rosati
Paul Nardi,68,silver,France,70,65,61,74,50,62,https://wefut.com/player/14/13307/paul-nardi
Antonio Rosati,68,silver,Italy,67,64,50,75,32,70,https://wefut.com/player/14/13039/antonio-rosati
Andy Gruenebaum,68,silver,United States,69,65,67,73,51,69,https://wefut.com/player/14/12518/andy-gruenebaum
Darren Keet,68,silver,South Africa,68,73,69,67,45,66,https://wefut.com/player/14/9188/darren-keet
Nick Marsman,68,silver,Netherlands,69,69,70,69,42,67,https://wefut.com/player/14/8337/nick-marsman
Marco Bizot,68,silver,Netherlands,70,68,65,70,47,66,https://wefut.com/player/14/8170/marco-bizot
Jonathan Ligali,68,silver,France,74,66,62,72,46,61,https://wefut.com/player/14/8087/jonathan-ligali
Jeon Sang Wook,68,silver,Korea Republic,68,66,64,66,56,75,https://wefut.com/player/14/7954/jeon-sang-wook
Mika,68,silver,Portugal,70,66,68,72,37,67,https://wefut.com/player/14/7736/mika
Lukas Hradecky,68,silver,Finland,72,68,72,67,42,66,https://wefut.com/player/14/6586/lukas-hradecky
Parfait Mandanda,68,silver,DR Congo,75,60,62,74,53,62,https://wefut.com/player/14/6552/parfait-mandanda
Eugenio Lamanna,68,silver,Italy,68,69,66,71,29,67,https://wefut.com/player/14/6545/eugenio-lamanna
Jasmin Burić,68,silver,Bosnia Herzegovina,70,65,61,75,30,62,https://wefut.com/player/14/6530/jasmin-buric
André Hansen,68,silver,Norway,66,68,63,70,34,71,https://wefut.com/player/14/6429/andre-hansen
Raphael Wolf,68,silver,Germany,69,65,65,71,36,70,https://wefut.com/player/14/5734/raphael-wolf
László Köteles,68,silver,Hungary,71,62,66,73,51,66,https://wefut.com/player/14/5576/laszlo-koteles
Denis Petric,68,silver,Serbia,69,67,55,71,47,68,https://wefut.com/player/14/5408/denis-petric
Thorsten Kirschbaum,68,silver,Germany,71,66,59,71,57,65,https://wefut.com/player/14/4985/thorsten-kirschbaum
Yves De Winter,68,silver,Belgium,71,66,61,71,48,67,https://wefut.com/player/14/4409/yves-de-winter
Andy Gruenebaum,68,silver,United States,69,65,67,73,51,69,https://wefut.com/player/14/4254/andy-gruenebaum
Pablo Migliore,68,silver,Argentina,74,65,63,69,40,67,https://wefut.com/player/14/4231/pablo-migliore
Ján Mucha,68,silver,Slovakia,71,68,63,73,41,62,https://wefut.com/player/14/3702/jan-mucha
Rob Elliot,68,silver,England,69,66,67,71,47,68,https://wefut.com/player/14/3338/rob-elliot
Scott Loach,68,silver,England,73,64,62,72,56,66,https://wefut.com/player/14/3326/scott-loach
Antonio Rosati,68,silver,Italy,67,64,50,71,38,67,https://wefut.com/player/14/3238/mikhail-kerzhakov
Armando Navarrete,68,silver,Mexico,68,67,61,70,49,68,https://wefut.com/player/14/2666/armando-navarrete
Romuald Peiser,68,silver,France,73,66,57,72,38,66,https://wefut.com/player/14/2635/romuald-peiser
Johnny Leoni,68,silver,Switzerland,71,66,61,69,46,67,https://wefut.com/player/14/2570/johnny-leoni
Zubikarai,68,silver,Spain,74,64,60,75,42,64,https://wefut.com/player/14/2351/zubikarai
Carl Ikeme,68,silver,Nigeria,70,68,63,70,50,68,https://wefut.com/player/14/2298/carl-ikeme
Troy Perkins,68,silver,United States,72,69,53,69,55,68,https://wefut.com/player/14/2194/troy-perkins
Ramazan Özcan,68,silver,Austria,69,63,66,73,54,64,https://wefut.com/player/14/2113/ramazan-ozcan
Antonio Rosati,68,silver,Italy,67,64,50,75,32,70,https://wefut.com/player/14/1982/antonio-rosati
Frank Boeckx,68,silver,Belgium,72,65,73,73,47,62,https://wefut.com/player/14/1537/frank-boeckx
Kim Yong Dae,68,silver,Korea Republic,67,69,70,68,35,68,https://wefut.com/player/14/1244/kim-yong-dae
Andrea Campagnolo,68,silver,Italy,66,64,61,68,26,72,https://wefut.com/player/14/879/andrea-campagnolo
Stefanos Kotsolis,68,silver,Greece,65,70,66,70,27,68,https://wefut.com/player/14/781/stefanos-kotsolis
Steve Harper,68,silver,England,65,71,70,62,34,73,https://wefut.com/player/14/559/steve-harper
Carlo Cudicini,68,silver,Italy,69,70,64,71,42,64,https://wefut.com/player/14/29/carlo-cudicini
Shuichi Gonda,67,worldcup,Japan,67,64,63,74,45,70,https://wefut.com/player/14/15162/shuichi-gonda
Dario Krešić,67,worldcup,Croatia,74,60,67,72,38,58,https://wefut.com/player/14/15150/dario-kresic
Eugene Galeković,67,worldcup,Australia,71,62,62,69,58,63,https://wefut.com/player/14/15141/eugene-galekovic
M'Bohli,67,worldcup,Algeria,69,63,59,74,46,64,https://wefut.com/player/14/15140/m-039-bohli
Jorge Villalpando,67,silverrare,Mexico,71,59,70,73,62,62,https://wefut.com/player/14/16161/jorge-villalpando
Jorge Villalpando,67,silverrare,Mexico,71,59,70,73,62,62,https://wefut.com/player/14/16160/jorge-villalpando
Dorus de Vries,67,silverrare,Netherlands,69,64,75,73,54,62,https://wefut.com/player/14/11808/dorus-de-vries
Issa Ndoye,67,silverrare,Senegal,71,58,63,76,30,64,https://wefut.com/player/14/10602/issa-ndoye
Javi Jiménez,67,silverrare,Spain,78,61,62,73,50,59,https://wefut.com/player/14/7790/javi-jimenez
Bill Hamid,67,silverrare,United States,70,71,51,72,66,58,https://wefut.com/player/14/7371/bill-hamid
Ørjan Håskjold Nyland,67,silverrare,Norway,68,61,80,77,51,63,https://wefut.com/player/14/5523/orjan-haskjold-nyland
Kristof Van Hout,67,silverrare,Belgium,69,62,61,69,25,68,https://wefut.com/player/14/5509/kristof-van-hout
Darley,67,silverrare,Brazil,71,64,65,75,65,60,https://wefut.com/player/14/5327/darley
Jorge Villalpando,67,silverrare,Mexico,71,59,70,73,62,62,https://wefut.com/player/14/4902/jorge-villalpando
Colin Doyle,67,silverrare,Republic of Ireland,69,66,64,70,52,64,https://wefut.com/player/14/2835/colin-doyle
Santamaría,67,silver,Spain,66,72,57,64,48,69,https://wefut.com/player/14/16974/santamaria
Robert Almer,67,silver,Austria,68,67,66,67,33,65,https://wefut.com/player/14/16973/robert-almer
Luke Steele,67,silver,England,72,59,64,73,55,67,https://wefut.com/player/14/16968/luke-steele
Cyrille Merville,67,silver,France,68,69,67,67,46,69,https://wefut.com/player/14/16516/cyrille-merville
Benjamin Lecomte,67,silver,France,74,66,67,68,45,62,https://wefut.com/player/14/16488/benjamin-lecomte
Simone Colombi,67,silver,Italy,70,64,52,74,45,67,https://wefut.com/player/14/16162/simone-colombi
Luca Mazzoni,67,silver,Italy,67,65,60,70,25,68,https://wefut.com/player/14/16151/luca-mazzoni
Luca Mazzoni,67,silver,Italy,67,65,60,70,25,68,https://wefut.com/player/14/16150/luca-mazzoni
Daniel Davari,67,silver,Iran,68,65,67,72,52,66,https://wefut.com/player/14/16073/daniel-davari
Benjamin Leroy,67,silver,France,69,65,59,71,34,68,https://wefut.com/player/14/16071/benjamin-leroy
Manu,67,silver,Spain,69,62,67,73,56,65,https://wefut.com/player/14/16070/manu
Bram Verbist,67,silver,Belgium,68,64,72,70,46,65,https://wefut.com/player/14/13059/bram-verbist
Park Jun Hyuk,67,silver,Korea Republic,66,67,64,68,32,67,https://wefut.com/player/14/12637/park-jun-hyuk
Simone Colombi,67,silver,Italy,70,64,52,74,45,67,https://wefut.com/player/14/12601/simone-colombi
David González,67,silver,Colombia,66,67,69,66,54,74,https://wefut.com/player/14/12592/david-gonzalez
Abdullah Al Auichir,67,silver,Saudi Arabia,70,70,64,65,59,67,https://wefut.com/player/14/10463/abdullah-al-auichir
Isaac Becerra,67,silver,Spain,74,63,51,78,50,60,https://wefut.com/player/14/10197/isaac-becerra
Patrick Rakovsky,67,silver,Germany,69,63,65,72,50,63,https://wefut.com/player/14/9487/patrick-rakovsky
Daniel Davari,67,silver,Iran,68,65,67,72,52,66,https://wefut.com/player/14/9051/daniel-davari
Waleed Abdullah,67,silverrare,Germany,73,65,58,69,41,60,https://wefut.com/player/14/8981/benjamin-kirsten
Gabriel,67,silver,Brazil,74,62,63,72,43,58,https://wefut.com/player/14/8592/gabriel
Benjamin Lecomte,67,silver,France,74,66,67,68,45,62,https://wefut.com/player/14/8348/benjamin-lecomte
Park Jun Hyuk,67,silver,Korea Republic,66,67,64,68,32,67,https://wefut.com/player/14/8308/park-jun-hyuk
Colin Coosemans,67,silver,Belgium,72,63,64,71,43,61,https://wefut.com/player/14/8152/colin-coosemans
Sergey Chepchugov,67,silver,Russia,65,68,67,70,45,72,https://wefut.com/player/14/7690/sergey-chepchugov
Benjamin Leroy,67,silver,France,69,65,59,71,34,68,https://wefut.com/player/14/7534/benjamin-leroy
Giacomo Brichetto,67,silver,Italy,68,65,58,68,34,68,https://wefut.com/player/14/7303/giacomo-brichetto
Elisson,67,silver,Brazil,64,67,69,72,48,66,https://wefut.com/player/14/7178/elisson
Jörg Siebenhandl,67,silver,Austria,71,65,73,68,56,63,https://wefut.com/player/14/7091/jorg-siebenhandl
