Name,Rtg,Card,Nation,DIV,HAN,KIC,REF,SPE,POS,Link
Sondre Løvseth Rossbach,67,silver,Norway,67,68,65,69,45,64,https://wefut.com/player/17/9530/sondre-lovseth-rossbach
Daniel Heuer Fernandes,67,silver,Portugal,68,65,66,73,42,59,https://wefut.com/player/17/9088/daniel-heuer-fernandes
Miroslav Lobantsev,67,silver,Russia,69,61,64,70,46,68,https://wefut.com/player/17/8651/miroslav-lobantsev
Abdullah Al Mayoof,67,silver,Saudi Arabia,64,62,62,74,50,64,https://wefut.com/player/17/8492/abdullah-al-mayoof
Richard Strebinger,67,silver,Austria,66,63,60,74,33,64,https://wefut.com/player/17/8457/richard-strebinger
Mirko Salvi,67,silver,Switzerland,64,71,62,66,44,64,https://wefut.com/player/17/8299/mirko-salvi
Arnold Origi,67,silver,Kenya,71,63,61,69,48,66,https://wefut.com/player/17/7728/arnold-origi
Hannes Þór Halldórsson,67,silver,Iceland,69,62,59,68,25,66,https://wefut.com/player/17/7706/hannes-thor-halldorsson
Nelson Ramos,67,silver,Colombia,58,71,73,67,16,68,https://wefut.com/player/17/7273/nelson-ramos
Edgar Badía,67,silver,Spain,71,65,62,60,60,71,https://wefut.com/player/17/7156/edgar-badia
Janis Blaswich,67,silver,Germany,69,68,67,74,45,60,https://wefut.com/player/17/7120/janis-blaswich
Evgeniy Gorodov,67,silver,Russia,61,66,63,69,50,73,https://wefut.com/player/17/7013/evgeniy-gorodov
Kevin Müller,67,silver,Germany,64,63,58,71,49,67,https://wefut.com/player/17/6846/kevin-muller
Luuk Koopmans,67,silver,Netherlands,66,64,64,68,42,66,https://wefut.com/player/17/6722/luuk-koopmans
Zac MacMath,67,silver,United States,69,61,53,71,51,66,https://wefut.com/player/17/6573/zac-macmath
Jeff Attinella,67,silver,United States,70,65,63,67,41,65,https://wefut.com/player/17/6544/jeff-attinella
Julián,67,silver,Spain,63,66,74,60,33,72,https://wefut.com/player/17/6506/julian
Vitus Eicher,67,silver,Germany,67,66,61,69,46,67,https://wefut.com/player/17/6252/vitus-eicher
Alessandro Micai,67,silver,Italy,69,69,62,69,48,61,https://wefut.com/player/17/6056/razak-brimah
Pau Torres,67,silver,Spain,65,63,64,68,53,73,https://wefut.com/player/17/5834/pau-torres
Ertuğrul Taşkıran,67,silver,Turkey,67,65,65,66,52,64,https://wefut.com/player/17/5371/ertugrul-taskiran
Jörg Siebenhandl,67,silver,Austria,67,64,69,69,45,62,https://wefut.com/player/17/5155/jorg-siebenhandl
Ľuboš Kamenár,67,silver,Slovakia,63,61,64,63,48,71,https://wefut.com/player/17/5053/%C4%BEubos-kamenar
Oscar Jansson,67,silver,Sweden,72,60,62,74,31,61,https://wefut.com/player/17/4648/oscar-jansson
Mario Fernández,67,silver,Spain,72,63,64,73,46,62,https://wefut.com/player/17/4541/mario-fernandez
Ramazan Köse,67,silver,Turkey,70,65,53,72,35,69,https://wefut.com/player/17/4469/ramazan-kose
Carlo Pinsoglio,67,silver,Italy,69,65,55,69,43,64,https://wefut.com/player/17/4304/carlo-pinsoglio
Sascha Burchert,67,silver,Germany,63,65,65,68,48,67,https://wefut.com/player/17/4224/sascha-burchert
Joël Mall,67,silver,Switzerland,67,63,61,74,43,62,https://wefut.com/player/17/4217/joel-mall
Alfredo Saldívar,67,silver,Mexico,67,66,64,69,55,64,https://wefut.com/player/17/3934/alfredo-saldivar
Pavels Šteinbors,67,silver,Latvia,68,63,66,68,38,66,https://wefut.com/player/17/3874/pavels-steinbors
Kristof Van Hout,67,silver,Belgium,71,67,60,65,33,68,https://wefut.com/player/17/3701/kristof-van-hout
Matthieu Dreyer,67,silver,France,66,70,60,71,49,63,https://wefut.com/player/17/3504/matthieu-dreyer
Jayson Leutwiler,67,silver,Switzerland,67,64,65,69,55,68,https://wefut.com/player/17/3333/jayson-leutwiler
Andreas Lukse,67,silver,Austria,70,63,60,70,46,62,https://wefut.com/player/17/3187/andreas-lukse
Johann Carrasso,67,silver,France,64,70,64,63,52,69,https://wefut.com/player/17/3184/johann-carrasso
Brad Knighton,67,silver,United States,66,67,65,63,59,67,https://wefut.com/player/17/3119/brad-knighton
Eray Birniçan,67,silver,Turkey,63,62,53,72,52,73,https://wefut.com/player/17/2874/eray-birnican
Jorge Bava,67,silver,Uruguay,62,68,68,67,41,71,https://wefut.com/player/17/2612/jorge-bava
Santamaría,67,silver,Spain,67,75,58,59,48,66,https://wefut.com/player/17/2246/santamaria
Simone Aresti,67,silver,Italy,66,65,61,65,35,69,https://wefut.com/player/17/2243/simone-aresti
Falcón,67,silver,Spain,72,63,58,70,53,61,https://wefut.com/player/17/2210/falcon
Guillaume Faivre,67,silver,Switzerland,66,71,62,68,31,68,https://wefut.com/player/17/2193/guillaume-faivre
Razak Brimah,67,silver,Ghana,72,59,64,73,48,64,https://wefut.com/player/17/2136/ben-hamer
Tommy Lee,67,silver,England,62,62,56,73,37,66,https://wefut.com/player/17/2091/tommy-lee
Frank Fielding,67,silver,England,65,67,56,68,39,66,https://wefut.com/player/17/2072/frank-fielding
Miguel Fraga,67,silver,Mexico,72,61,60,69,55,64,https://wefut.com/player/17/2041/miguel-fraga
Eduardo Lobos,67,silver,Chile,64,69,68,66,45,69,https://wefut.com/player/17/1878/eduardo-lobos
Dan Kennedy,67,silver,United States,65,66,63,66,46,68,https://wefut.com/player/17/1742/dan-kennedy
Biel Ribas,67,silver,Spain,68,65,72,67,39,65,https://wefut.com/player/17/1633/biel-ribas
Michael McGovern,67,silver,Northern Ireland,66,66,63,69,32,67,https://wefut.com/player/17/1625/michael-mcgovern
Colin Doyle,67,silver,Republic of Ireland,68,66,58,68,32,65,https://wefut.com/player/17/1599/colin-doyle
Marián Kelemen,67,silver,Slovakia,68,63,65,64,30,68,https://wefut.com/player/17/1528/marian-kelemen
Melitón Hernández,67,silver,Mexico,69,65,68,68,22,67,https://wefut.com/player/17/1342/meliton-hernandez
Thomas Gebauer,67,silver,Germany,63,67,65,64,49,70,https://wefut.com/player/17/1310/thomas-gebauer
Iven Austbø,67,silver,Norway,65,66,70,67,21,65,https://wefut.com/player/17/1052/iven-austbo
José Juan,67,silver,Spain,78,62,68,66,46,58,https://wefut.com/player/17/973/jose-juan
Juan Carlos Olave,67,silver,Argentina,66,68,73,54,39,77,https://wefut.com/player/17/885/juan-carlos-olave
Enrique Bologna,67,silver,Argentina,68,67,53,70,47,66,https://wefut.com/player/17/869/enrique-bologna
Diego,67,silver,Brazil,68,70,63,62,32,68,https://wefut.com/player/17/697/diego
Josh Saunders,67,silver,Puerto Rico,70,67,68,64,53,65,https://wefut.com/player/17/671/josh-saunders
Niki Mäenpää,67,silver,Finland,68,68,55,66,31,64,https://wefut.com/player/17/575/niki-maenpaa
Bora Körk,67,silver,Turkey,72,61,68,67,54,62,https://wefut.com/player/17/532/bora-kork
Robert Wulnikowski,67,silver,Poland,68,64,48,64,22,73,https://wefut.com/player/17/455/robert-wulnikowski
Arnaud Balijon,67,silver,France,66,66,68,67,34,69,https://wefut.com/player/17/452/arnaud-balijon
Alan Mannus,67,silver,Northern Ireland,68,67,63,67,32,67,https://wefut.com/player/17/431/alan-mannus
Adam Collin,67,silver,England,69,62,59,69,33,64,https://wefut.com/player/17/321/adam-collin
Håkon Opdal,67,silver,Norway,64,67,65,68,44,66,https://wefut.com/player/17/283/hakon-opdal
Laurent Henkinet,66,silverrare,Belgium,69,68,64,67,58,61,https://wefut.com/player/17/6157/laurent-henkinet
Alberto Pomini,66,silver,Italy,64,61,58,67,44,69,https://wefut.com/player/17/23040/alberto-pomini
Marko Marić,66,silver,Croatia,72,62,66,70,44,67,https://wefut.com/player/17/22857/marko-maric
Alex Cisak,66,silver,Australia,69,59,64,68,57,65,https://wefut.com/player/17/22644/alex-cisak
Kenny Steppe,66,silver,Belgium,66,64,62,68,59,65,https://wefut.com/player/17/22318/kenny-steppe
Conrad Logan,66,silver,Republic of Ireland,65,62,66,68,55,64,https://wefut.com/player/17/21407/conrad-logan
Brice Samba,66,silver,Congo,66,64,57,67,43,62,https://wefut.com/player/17/21396/brice-samba
Łukasz Załuska,66,silver,Poland,61,66,67,64,54,68,https://wefut.com/player/17/21390/lukasz-zaluska
Danny Vukovic,66,silver,Australia,66,65,63,67,53,60,https://wefut.com/player/17/21384/danny-vukovic
Oumar Sissoko,66,silver,Mali,67,62,61,71,58,64,https://wefut.com/player/17/21378/oumar-sissoko
Marko Marić,66,silver,Croatia,72,62,66,70,44,67,https://wefut.com/player/17/17760/marko-maric
Jak Alnwick,66,silver,England,67,64,61,66,44,64,https://wefut.com/player/17/17756/jak-alnwick
Luca Lezzerini,66,silver,Italy,67,60,60,70,46,64,https://wefut.com/player/17/17369/luca-lezzerini
Scott Brown,66,silver,England,65,63,52,70,52,64,https://wefut.com/player/17/16826/scott-brown
Mirko Pigliacelli,66,silver,Italy,66,64,60,73,45,64,https://wefut.com/player/17/16824/mirko-pigliacelli
Vedran Janjetović,66,silver,Australia,66,60,63,68,39,64,https://wefut.com/player/17/16522/vedran-janjetovic
Lee Grant,66,silver,England,68,54,67,66,56,69,https://wefut.com/player/17/16511/lee-grant
Loïc Badiashile,66,silver,France,67,66,64,68,32,66,https://wefut.com/player/17/15469/loic-badiashile
Mickaël Meira,66,silver,Portugal,67,66,59,63,32,69,https://wefut.com/player/17/15164/mickael-meira
Roy Kortsmit,66,silver,Netherlands,68,66,61,66,23,66,https://wefut.com/player/17/14690/roy-kortsmit
Augusto Batalla,66,silver,Argentina,62,66,53,68,40,61,https://wefut.com/player/17/12792/augusto-batalla
Jhonny Da Silva,66,silver,Uruguay,65,66,63,66,50,64,https://wefut.com/player/17/12776/jhonny-da-silva
Kim Jin Young,66,silver,Korea Republic,66,65,65,66,26,64,https://wefut.com/player/17/11258/kim-jin-young
Luca Lezzerini,66,silver,Italy,67,60,60,70,46,64,https://wefut.com/player/17/10672/luca-lezzerini
Marcus Bettinelli,66,silverrare,England,69,65,58,67,40,63,https://wefut.com/player/17/10270/cican-stankovic
Nicolás Avellaneda,66,silver,Argentina,66,62,60,71,51,62,https://wefut.com/player/17/9891/nicolas-avellaneda
Sebastián Cuerdo,66,silver,Argentina,65,65,64,67,55,67,https://wefut.com/player/17/9832/sebastian-cuerdo
Darío Melo,66,silver,Chile,63,68,60,70,49,60,https://wefut.com/player/17/9783/dario-melo
Jefferson Martínez,66,silver,Colombia,66,64,71,67,38,65,https://wefut.com/player/17/9627/jefferson-martinez
Anton Mitryushkin,66,silver,Russia,70,60,64,67,30,64,https://wefut.com/player/17/9590/anton-mitryushkin
Marko Marić,66,silver,Croatia,72,62,66,70,44,67,https://wefut.com/player/17/9316/marko-maric
Niklas Lomb,66,silver,Germany,70,61,65,70,38,64,https://wefut.com/player/17/8562/niklas-lomb
Assaf Al Qarni,66,silver,Saudi Arabia,64,66,58,65,42,66,https://wefut.com/player/17/8506/assaf-al-qarni
Vedran Janjetović,66,silver,Australia,66,60,63,68,39,64,https://wefut.com/player/17/8414/vedran-janjetovic
Abdullah Al Owayshir,66,silver,Saudi Arabia,64,69,65,64,59,65,https://wefut.com/player/17/8366/abdullah-al-owayshir
Ahmed Ali Al Kassar,66,silver,Saudi Arabia,66,64,59,69,40,65,https://wefut.com/player/17/8242/ahmed-ali-al-kassar
Fawaz Al Qarni,66,silver,Saudi Arabia,67,62,65,69,42,66,https://wefut.com/player/17/8225/fawaz-al-qarni
Danny Ward,66,silver,Wales,68,65,62,67,44,64,https://wefut.com/player/17/7981/danny-ward
Mirko Pigliacelli,66,silver,Italy,66,64,60,73,45,64,https://wefut.com/player/17/7506/mirko-pigliacelli
Donovan Léon,66,silver,France,67,60,65,70,50,64,https://wefut.com/player/17/7466/donovan-leon
Patrick Rakovsky,66,silver,Germany,69,59,71,70,47,57,https://wefut.com/player/17/7403/patrick-rakovsky
Joshua Smits,66,silver,Netherlands,67,65,67,65,56,64,https://wefut.com/player/17/7370/joshua-smits
Brice Samba,66,silver,Congo,66,64,57,67,43,62,https://wefut.com/player/17/7354/brice-samba
Mehdi Jeannin,66,silver,Algeria,67,61,61,71,49,66,https://wefut.com/player/17/7323/mehdi-jeannin
Jak Alnwick,66,silver,England,67,64,61,66,44,64,https://wefut.com/player/17/7204/jak-alnwick
Daniel Davari,66,silver,Iran,65,65,69,67,31,63,https://wefut.com/player/17/6973/daniel-davari
Riffi Mandanda,66,silver,DR Congo,66,64,64,69,41,64,https://wefut.com/player/17/6681/riffi-mandanda
Joe Willis,66,silver,United States,68,65,60,65,47,68,https://wefut.com/player/17/6664/joe-willis
Ažbe Jug,66,silver,Slovenia,67,62,60,65,52,65,https://wefut.com/player/17/6647/azbe-jug
Cican Stankovic,66,silver,Austria,70,65,56,67,40,63,https://wefut.com/player/17/10270/cican-stankovic
Nicolás Avellaneda,66,silver,Argentina,66,66,65,66,42,62,https://wefut.com/player/17/5719/lee-nicholls
Carlos Lampe,66,silver,Bolivia,65,69,68,68,28,63,https://wefut.com/player/17/5529/carlos-lampe
Fabien Farnolle,66,silver,Benin,66,66,66,60,39,70,https://wefut.com/player/17/5480/fabien-farnolle
António Filipe,66,silver,Portugal,67,69,62,63,36,67,https://wefut.com/player/17/5425/antonio-filipe
Peter Abrahamsson,66,silver,Sweden,65,66,63,65,41,68,https://wefut.com/player/17/4899/peter-abrahamsson
Lee Bum Young,66,silver,Korea Republic,63,66,68,64,38,67,https://wefut.com/player/17/4858/lee-bum-young
Yosuke Fujigaya,66,silver,Japan,66,63,64,69,33,69,https://wefut.com/player/17/4782/yosuke-fujigaya
Alex Cisak,66,silver,Australia,69,59,64,68,57,65,https://wefut.com/player/17/4235/alex-cisak
Yannick Thoelen,66,silver,Belgium,67,65,61,69,28,65,https://wefut.com/player/17/4074/yannick-thoelen
Alberto Pomini,66,silver,Italy,64,61,58,67,44,69,https://wefut.com/player/17/4035/alberto-pomini
Anthony Moris,66,silver,Luxemburg,68,68,62,69,41,63,https://wefut.com/player/17/3516/anthony-moris
Alfonso Blanco,66,silver,Mexico,62,69,62,65,57,64,https://wefut.com/player/17/3431/alfonso-blanco
Alexander Stolz,66,silver,Germany,70,68,66,63,48,64,https://wefut.com/player/17/3403/alexander-stolz
Thorsten Kirschbaum,66,silver,Germany,67,62,61,71,33,63,https://wefut.com/player/17/3259/thorsten-kirschbaum
Danny Vukovic,66,silver,Australia,66,65,63,67,53,60,https://wefut.com/player/17/3171/danny-vukovic
Oumar Sissoko,66,silver,Mali,67,62,61,71,58,64,https://wefut.com/player/17/3160/oumar-sissoko
Juan Castillo,66,silver,Uruguay,68,62,61,63,54,68,https://wefut.com/player/17/2994/juan-castillo
Robert Zwinkels,66,silver,Netherlands,66,61,66,68,44,68,https://wefut.com/player/17/2883/robert-zwinkels
Yves De Winter,66,silver,Belgium,68,64,56,64,45,66,https://wefut.com/player/17/2810/yves-de-winter
Kenny Steppe,66,silver,Belgium,66,64,62,68,59,65,https://wefut.com/player/17/2536/kenny-steppe
Israel Villaseñor,66,silver,Mexico,65,68,65,67,40,66,https://wefut.com/player/17/2076/israel-villasenor
Jasmin Fejzić,66,silver,Bosnia Herzegovina,67,66,60,64,18,64,https://wefut.com/player/17/2053/jasmin-fejzic
Fatih Öztürk,66,silver,Turkey,69,61,60,68,55,63,https://wefut.com/player/17/1868/fatih-ozturk
Jamie Young,66,silver,England,67,59,60,69,50,65,https://wefut.com/player/17/1669/jamie-young
Frederik Rønnow,66,silver,Denmark,64,63,60,63,48,68,https://wefut.com/player/17/1605/mauricio-caranta
Radosław Cierzniak,66,silver,Poland,69,64,60,64,56,69,https://wefut.com/player/17/1561/radoslaw-cierzniak
Christian Martínez,66,silver,Mexico,68,66,58,67,47,61,https://wefut.com/player/17/1542/christian-martinez
Conrad Logan,66,silver,Republic of Ireland,65,62,66,68,55,64,https://wefut.com/player/17/1524/conrad-logan
Queco Piña,66,silver,Spain,60,74,57,57,42,76,https://wefut.com/player/17/1482/queco-pina
Tomáš Černý,66,silver,Czech Republic,64,64,63,64,53,66,https://wefut.com/player/17/1278/tomas-cerny
Scott Brown,66,silver,England,65,63,52,70,52,64,https://wefut.com/player/17/1136/scott-brown
Roman Gerus,66,silver,Russia,62,61,68,68,27,66,https://wefut.com/player/17/1022/roman-gerus
Kim Yong Dae,66,silver,Korea Republic,64,66,68,67,50,65,https://wefut.com/player/17/593/kim-yong-dae
Tom Muyters,66,silver,Belgium,65,67,64,64,58,67,https://wefut.com/player/17/585/tom-muyters
Christoffer Källqvist,66,silver,Sweden,55,72,74,59,23,70,https://wefut.com/player/17/484/christoffer-kallqvist
Łukasz Załuska,66,silver,Poland,61,66,67,64,54,68,https://wefut.com/player/17/395/lukasz-zaluska
Kenneth Høie,66,silver,Norway,67,56,66,67,35,65,https://wefut.com/player/17/387/kenneth-hoie
Lee Grant,66,silver,England,68,54,67,66,56,69,https://wefut.com/player/17/337/lee-grant
Espen Bugge Pettersen,66,silver,Norway,62,67,68,63,34,64,https://wefut.com/player/17/302/espen-bugge-pettersen
Theo Zwarthoed,66,silver,Netherlands,74,69,70,52,35,65,https://wefut.com/player/17/171/theo-zwarthoed
Anthony Maisonnial,65,silverrare,France,71,62,62,71,62,61,https://wefut.com/player/17/13686/anthony-maisonnial
Diego Novoa,65,silverrare,Colombia,59,76,72,58,46,62,https://wefut.com/player/17/9737/diego-novoa
Mauro Vigorito,65,silver,Italy,64,61,56,73,43,61,https://wefut.com/player/17/23029/mauro-vigorito
Pietro Terracciano,65,silver,Italy,64,61,50,67,40,65,https://wefut.com/player/17/23025/pietro-terracciano
Bobby Olejnik,65,silver,Austria,67,60,47,67,40,64,https://wefut.com/player/17/22853/bobby-olejnik
Manuel García,65,silver,Argentina,68,63,59,65,49,61,https://wefut.com/player/17/22635/manuel-garcia
Christian Walton,65,silver,England,68,62,65,69,51,59,https://wefut.com/player/17/22293/christian-walton
Bingourou Kamara,65,silver,France,66,58,60,68,37,63,https://wefut.com/player/17/22292/bingourou-kamara
Quentin Westberg,65,silver,United States,64,63,64,64,34,66,https://wefut.com/player/17/22030/quentin-westberg
George Long,65,silver,England,67,63,49,69,48,63,https://wefut.com/player/17/21691/george-long
David Da Costa,65,silver,Switzerland,67,65,56,63,45,60,https://wefut.com/player/17/21360/david-da-costa
Benjamin Bellot,65,silver,Germany,66,60,71,70,44,59,https://wefut.com/player/17/21353/benjamin-bellot
Angus Gunn,65,silver,England,64,66,66,63,48,64,https://wefut.com/player/17/21340/angus-gunn
Filip Kurto,65,silver,Poland,68,60,55,67,59,64,https://wefut.com/player/17/21330/filip-kurto
Jakub Słowik,65,silver,Poland,67,59,59,69,46,70,https://wefut.com/player/17/21324/jakub-slowik
Neil Etheridge,65,silver,Philippines,70,59,58,70,51,61,https://wefut.com/player/17/21320/neil-etheridge
Glen Moss,65,silver,New Zealand,66,61,62,65,36,65,https://wefut.com/player/17/20597/glen-moss
Christian Walton,65,silver,England,68,62,65,69,51,59,https://wefut.com/player/17/19614/christian-walton
Alexandr Filtsov,65,silver,Russia,64,58,65,67,42,65,https://wefut.com/player/17/19224/alexandr-filtsov
Manuel García,65,silver,Argentina,68,63,59,65,49,61,https://wefut.com/player/17/17738/manuel-garcia
Christian Walton,65,silver,England,68,62,65,69,51,59,https://wefut.com/player/17/17731/christian-walton
Koki Otani,65,silver,Japan,64,68,74,69,43,61,https://wefut.com/player/17/17355/koki-otani
Yota Akimoto,65,silver,Japan,67,66,61,62,47,63,https://wefut.com/player/17/17161/yota-akimoto
Arild Østbø,65,silver,Norway,62,64,64,67,21,61,https://wefut.com/player/17/16815/arild-ostbo
Andrew Dykstra,65,silver,United States,66,64,63,64,55,63,https://wefut.com/player/17/16802/andrew-dykstra
Haydar Yılmaz,65,silver,Turkey,71,64,58,64,31,65,https://wefut.com/player/17/15007/haydar-yilmaz
Indy Groothuizen,65,silver,Netherlands,64,61,68,67,28,65,https://wefut.com/player/17/14941/indy-groothuizen
Yota Akimoto,65,silver,Japan,67,66,61,62,47,63,https://wefut.com/player/17/14540/yota-akimoto
Tatsuya Morita,65,silver,Japan,66,65,63,66,27,62,https://wefut.com/player/17/14360/tatsuya-morita
Kosuke Nakamura,65,silver,Japan,74,51,66,74,26,55,https://wefut.com/player/17/14358/kosuke-nakamura
Hitoshi Shiota,65,silver,Japan,64,61,54,64,24,68,https://wefut.com/player/17/14318/hitoshi-shiota
Koki Otani,65,silver,Japan,64,68,74,69,43,61,https://wefut.com/player/17/14249/koki-otani
Martin Polaček,65,silver,Slovakia,67,56,78,62,44,68,https://wefut.com/player/17/13536/martin-polacek
Adam Smith,65,silver,England,64,62,63,68,24,64,https://wefut.com/player/17/21695/adam-smith
Ozan Evrim Özenç,65,silver,Turkey,65,62,61,65,42,67,https://wefut.com/player/17/13293/ozan-evrim-ozenc
Sébastien Callamand,65,silver,France,65,61,62,67,47,63,https://wefut.com/player/17/13240/sebastien-callamand
John McCarthy,65,silver,United States,66,64,58,68,45,63,https://wefut.com/player/17/12948/john-mccarthy
Wilder Mosquera,65,silver,Colombia,65,61,65,71,46,63,https://wefut.com/player/17/12816/wilder-mosquera
Matías Giordano,65,silver,Argentina,62,64,65,61,36,76,https://wefut.com/player/17/12629/matias-giordano
Bingourou Kamara,65,silver,France,66,58,60,68,37,63,https://wefut.com/player/17/12061/bingourou-kamara
Nick Olij,65,silver,Netherlands,66,64,61,67,45,60,https://wefut.com/player/17/11981/nick-olij
Vaso Vasic,65,silver,Serbia,68,51,67,70,41,66,https://wefut.com/player/17/11887/vaso-vasic
Muslim Al Furayj,65,silver,Saudi Arabia,69,61,59,64,49,65,https://wefut.com/player/17/11702/muslim-al-furayj
Benjamin Bellot,65,silver,Germany,66,60,71,70,44,59,https://wefut.com/player/17/11428/benjamin-bellot
Rubén Yáñez,65,silver,Spain,66,64,60,69,44,56,https://wefut.com/player/17/10762/ruben-yanez
Manuel García,65,silver,Argentina,68,63,59,65,49,61,https://wefut.com/player/17/10653/manuel-garcia
Felipe Ovono,65,silver,Equatorial Guinea,68,63,61,74,49,58,https://wefut.com/player/17/10613/felipe-ovono
Saturnin Allagbé,65,silver,Benin,63,66,61,68,31,63,https://wefut.com/player/17/10536/saturnin-allagbe
Angus Gunn,65,silver,England,64,66,66,63,48,64,https://wefut.com/player/17/10324/angus-gunn
Merveille Goblet,65,silver,Belgium,71,58,56,70,58,58,https://wefut.com/player/17/10313/merveille-goblet
Roberto,65,silver,Spain,64,62,65,68,56,61,https://wefut.com/player/17/10120/roberto
Nery Veloso,65,silver,Chile,66,59,60,69,57,63,https://wefut.com/player/17/9877/nery-veloso
Cristian Vargas,65,silver,Colombia,66,64,55,63,45,64,https://wefut.com/player/17/9827/cristian-vargas
Eder Chaux,65,silver,Colombia,64,60,55,69,41,63,https://wefut.com/player/17/9770/eder-chaux
Sebastián López,65,silver,Argentina,62,65,56,62,44,64,https://wefut.com/player/17/9496/sebastian-lopez
Igor Berezovskyi,65,silver,Ukraine,68,63,59,65,25,62,https://wefut.com/player/17/9423/igor-berezovskyi
Odisseas Vlachodimos,65,silver,Germany,66,64,63,68,42,60,https://wefut.com/player/17/9021/odisseas-vlachodimos
Markus Kuster,65,silver,Austria,64,68,59,64,49,63,https://wefut.com/player/17/8611/markus-kuster
Patrick Wiegers,65,silver,Germany,64,65,60,69,47,61,https://wefut.com/player/17/8263/patrick-wiegers
Hussain Shaian,65,silver,Saudi Arabia,64,64,57,64,48,65,https://wefut.com/player/17/8229/hussain-shaian
Ryan Meara,65,silver,Republic of Ireland,64,62,62,67,47,66,https://wefut.com/player/17/7855/ryan-meara
Paul Charruau,65,silver,France,69,61,58,69,42,65,https://wefut.com/player/17/7809/paul-charruau
Christian Walton,65,silver,England,68,62,65,69,51,59,https://wefut.com/player/17/7760/christian-walton
Benjamin Uphoff,65,silver,Germany,62,63,65,68,36,63,https://wefut.com/player/17/7666/benjamin-uphoff
Pietro Terracciano,65,silver,Italy,64,61,50,67,40,65,https://wefut.com/player/17/7579/pietro-terracciano
Ivan Lanni,65,silver,Italy,67,62,53,67,38,61,https://wefut.com/player/17/7569/ivan-lanni
Alexandr Filtsov,65,silver,Russia,64,58,65,67,42,65,https://wefut.com/player/17/7409/alexandr-filtsov
Adam Smith,65,silver,England,64,62,63,68,24,64,https://wefut.com/player/17/6943/adam-smith
Erik Cummins,65,silver,Netherlands,69,64,70,63,51,61,https://wefut.com/player/17/6698/erik-cummins
George Long,65,silver,England,67,63,49,69,48,63,https://wefut.com/player/17/6657/george-long
Jakub Słowik,65,silver,Poland,67,59,59,69,46,70,https://wefut.com/player/17/6408/jakub-slowik
Ercüment Kafkasyalı,65,silver,Turkey,65,62,61,64,41,69,https://wefut.com/player/17/6212/ercument-kafkasyali
Guillermo Allison,65,silver,Mexico,64,66,65,64,38,65,https://wefut.com/player/17/5941/guillermo-allison
Franck L'Hostis,65,silver,France,62,60,77,67,42,63,https://wefut.com/player/17/5843/franck-l-hostis
Scott Bain,65,silver,Scotland,68,65,58,67,41,62,https://wefut.com/player/17/5785/scott-bain
Dani Jiménez,65,silver,Spain,71,62,55,64,42,64,https://wefut.com/player/17/5430/dani-jimenez
Marc Vidal,65,silver,France,66,66,65,65,38,64,https://wefut.com/player/17/5288/marc-vidal
Filip Kurto,65,silver,Poland,68,60,55,67,59,64,https://wefut.com/player/17/5162/filip-kurto
Andrew Dykstra,65,silver,United States,66,64,63,64,55,63,https://wefut.com/player/17/5127/andrew-dykstra
Neil Etheridge,65,silver,Philippines,70,59,58,70,51,61,https://wefut.com/player/17/5125/neil-etheridge
Yoo Hyun,65,silver,Korea Republic,68,56,71,64,54,64,https://wefut.com/player/17/4840/yoo-hyun
Jon McLaughlin,65,silver,Scotland,67,65,67,63,55,64,https://wefut.com/player/17/4048/jon-mclaughlin
Julio González,65,silver,Mexico,67,62,68,65,44,59,https://wefut.com/player/17/3950/julio-gonzalez
Mauro Vigorito,65,silver,Italy,64,61,56,73,43,61,https://wefut.com/player/17/3820/mauro-vigorito
Arild Østbø,65,silver,Norway,62,64,64,67,21,61,https://wefut.com/player/17/3787/arild-ostbo
Gary Woods,65,silver,England,69,65,60,70,52,58,https://wefut.com/player/17/3735/gary-woods
Mark Howard,65,silver,England,62,64,63,63,38,66,https://wefut.com/player/17/3443/mark-howard
Martin Kobras,65,silver,Austria,65,62,60,68,49,66,https://wefut.com/player/17/3410/martin-kobras
Chris Konopka,65,silver,United States,64,60,58,67,30,65,https://wefut.com/player/17/3118/chris-konopka
Bobby Olejnik,65,silver,Austria,67,60,47,67,40,64,https://wefut.com/player/17/2928/bobby-olejnik
David Da Costa,65,silver,Switzerland,67,65,56,63,45,60,https://wefut.com/player/17/2786/david-da-costa
Fabián Assmann,65,silver,Argentina,70,61,67,66,55,65,https://wefut.com/player/17/2669/fabian-assmann
Glen Moss,65,silver,New Zealand,66,61,62,65,36,65,https://wefut.com/player/17/2492/glen-moss
Enrique Palos,65,silver,Mexico,65,51,54,68,37,70,https://wefut.com/player/17/2240/enrique-palos
Owain Fôn Williams,65,silver,Wales,62,61,56,69,55,64,https://wefut.com/player/17/2124/owain-fon-williams
Edgar Hernández,65,silver,Mexico,71,54,66,68,57,63,https://wefut.com/player/17/2055/edgar-hernandez
Josh Lillis,65,silver,England,66,63,69,68,46,58,https://wefut.com/player/17/1821/josh-lillis
Rui Sacramento,65,silver,Portugal,65,62,54,66,42,65,https://wefut.com/player/17/1763/rui-sacramento
Ross Turnbull,65,silver,England,62,69,68,58,40,67,https://wefut.com/player/17/1578/ross-turnbull
Roberto Colombo,65,silver,Italy,63,64,55,69,27,64,https://wefut.com/player/17/1427/roberto-colombo
Quentin Westberg,65,silver,United States,64,63,64,64,34,66,https://wefut.com/player/17/1386/quentin-westberg
