Name,Rtg,Card,Nation,DIV,HAN,KIC,REF,SPE,POS,Link
Mikkel Andersen,66,silverrare,Denmark,67,64,62,68,32,68,https://wefut.com/player/16/2592/mikkel-andersen
Falcón,66,silverrare,Spain,76,63,58,70,53,57,https://wefut.com/player/16/2586/falcon
Florent Chaigneau,66,silverrare,France,67,63,72,67,35,74,https://wefut.com/player/16/709/florent-chaigneau
Adam Collin,66,silverrare,England,69,62,59,69,33,64,https://wefut.com/player/16/405/adam-collin
Federico Crivelli,66,silver,Argentina,68,65,59,67,48,66,https://wefut.com/player/16/21013/federico-crivelli
Yves De Winter,66,silver,Belgium,69,64,56,66,45,66,https://wefut.com/player/16/20101/yves-de-winter
Hidde Jurjus,66,silver,Netherlands,71,61,66,73,49,61,https://wefut.com/player/16/20097/hidde-jurjus
Mauricio Viana,66,silver,Chile,70,68,65,69,30,61,https://wefut.com/player/16/19737/mauricio-viana
Miroslav Lobantsev,66,silver,Russia,69,61,64,67,46,71,https://wefut.com/player/16/18746/miroslav-lobantsev
Maciej Gostomski,66,silver,Poland,67,63,55,72,38,69,https://wefut.com/player/16/18723/maciej-gostomski
Nery Veloso,66,silver,Chile,71,61,60,71,57,63,https://wefut.com/player/16/18709/nery-veloso
Sascha Burchert,66,silver,Germany,63,65,65,68,48,67,https://wefut.com/player/16/18701/sascha-burchert
Dean Brill,66,silver,England,67,66,62,67,31,66,https://wefut.com/player/16/18699/dean-brill
Santamaría,66,silver,Spain,67,73,58,63,48,66,https://wefut.com/player/16/18688/santamaria
Park Ju Won,66,silver,Korea Republic,66,68,67,68,45,65,https://wefut.com/player/16/17370/park-ju-won
Radosław Cierzniak,66,silver,Poland,69,64,60,69,56,69,https://wefut.com/player/16/17281/radoslaw-cierzniak
Matt Lampson,66,silver,United States,70,61,72,70,48,63,https://wefut.com/player/16/16953/matt-lampson
Adam Collin,66,silverrare,England,69,62,59,69,52,69,https://wefut.com/player/16/16338/johann-carrasso
Arild Østbø,66,silver,Norway,65,64,64,71,21,63,https://wefut.com/player/16/15136/arild-ostbo
Sascha Burchert,66,silver,Germany,63,65,65,68,48,67,https://wefut.com/player/16/15126/sascha-burchert
Zac MacMath,66,silver,United States,69,61,53,71,51,66,https://wefut.com/player/16/14720/zac-macmath
Ben Hamer,66,silver,England,70,64,66,67,45,64,https://wefut.com/player/16/14719/ben-hamer
João Paulo,66,silver,Brazil,70,60,66,70,38,68,https://wefut.com/player/16/14111/joao-paulo
Hidde Jurjus,66,silver,Netherlands,71,61,66,73,49,61,https://wefut.com/player/16/13398/hidde-jurjus
Pablo Campodonico,66,silver,Argentina,66,65,57,66,44,67,https://wefut.com/player/16/12949/pablo-campodonico
Federico Crivelli,66,silver,Argentina,68,65,59,67,48,66,https://wefut.com/player/16/12890/federico-crivelli
Siyabonga Mpontshane,66,silver,South Africa,72,62,59,74,48,64,https://wefut.com/player/16/12807/siyabonga-mpontshane
Rodrigo Naranjo,66,silver,Chile,69,67,63,65,41,64,https://wefut.com/player/16/10490/rodrigo-naranjo
Mauricio Viana,66,silver,Chile,70,68,65,69,30,61,https://wefut.com/player/16/10416/mauricio-viana
Nery Veloso,66,silver,Chile,71,61,60,71,57,63,https://wefut.com/player/16/10385/nery-veloso
Emilijus Zubas,66,silver,Lithuania,62,65,58,72,34,62,https://wefut.com/player/16/9915/emilijus-zubas
William Dutoit,66,silver,France,69,65,61,71,41,67,https://wefut.com/player/16/9733/william-dutoit
Miroslav Lobantsev,66,silver,Russia,69,61,64,67,46,71,https://wefut.com/player/16/9189/miroslav-lobantsev
Vedran Janjetović,66,silver,Australia,66,62,63,71,39,65,https://wefut.com/player/16/8942/vedran-janjetovic
Gideão,66,silver,Brazil,64,65,61,70,28,68,https://wefut.com/player/16/8693/gideao
Zlatan Alomerovic,66,silver,Serbia,70,64,64,69,41,60,https://wefut.com/player/16/8673/zlatan-alomerovic
Reyaad Pieterse,66,silver,South Africa,67,63,68,70,43,71,https://wefut.com/player/16/8629/reyaad-pieterse
Matt Lampson,66,silver,United States,70,61,72,70,48,63,https://wefut.com/player/16/8312/matt-lampson
Joshua Smits,66,silver,Netherlands,67,66,68,66,56,64,https://wefut.com/player/16/7915/joshua-smits
Brighton Mhlongo,66,silver,South Africa,67,65,49,72,40,66,https://wefut.com/player/16/7877/brighton-mhlongo
Marcus Bettinelli,66,silver,England,71,65,58,72,59,67,https://wefut.com/player/16/7716/marcus-bettinelli
Evgeniy Gorodov,66,silver,Russia,61,66,63,66,50,73,https://wefut.com/player/16/7557/evgeniy-gorodov
Luuk Koopmans,66,silver,Netherlands,66,64,64,69,42,66,https://wefut.com/player/16/7263/luuk-koopmans
Zac MacMath,66,silver,United States,69,61,53,71,51,66,https://wefut.com/player/16/7114/zac-macmath
Jeff Attinella,66,silver,United States,70,65,63,67,41,65,https://wefut.com/player/16/7087/jeff-attinella
Miranda,66,silver,Brazil,69,69,52,73,30,61,https://wefut.com/player/16/7018/miranda
Park Jun Hyuk,66,silver,Korea Republic,69,65,52,69,32,66,https://wefut.com/player/16/6822/park-jun-hyuk
Vitus Eicher,66,silver,Germany,68,66,61,69,46,67,https://wefut.com/player/16/6790/vitus-eicher
Tim Melia,66,silver,United States,68,63,66,67,59,66,https://wefut.com/player/16/6788/tim-melia
Leonard Nienhuis,66,silver,Netherlands,67,68,62,70,30,64,https://wefut.com/player/16/6436/leonard-nienhuis
Raúl Lizoain,66,silver,Spain,66,68,56,70,47,68,https://wefut.com/player/16/6414/raul-lizoain
Filip Kurto,66,silver,Poland,68,64,60,68,59,65,https://wefut.com/player/16/5678/filip-kurto
Mario Fernández,66,silver,Spain,73,63,64,72,46,62,https://wefut.com/player/16/5040/mario-fernandez
Sascha Burchert,66,silver,Germany,63,65,65,68,48,67,https://wefut.com/player/16/4724/sascha-burchert
Jason Steele,66,silver,England,65,68,56,65,55,69,https://wefut.com/player/16/4683/jason-steele
Soslan Dzhanaev,66,silver,Russia,72,51,72,71,59,70,https://wefut.com/player/16/4472/soslan-dzhanaev
Arild Østbø,66,silver,Norway,65,64,64,71,21,63,https://wefut.com/player/16/4264/arild-ostbo
Marin Skender,66,silver,Croatia,66,65,64,71,41,66,https://wefut.com/player/16/4177/marin-skender
Sébastien Bruzzese,66,silver,Belgium,70,58,69,71,44,65,https://wefut.com/player/16/3717/sebastien-bruzzese
Andreas Lukse,66,silver,Austria,70,64,60,70,46,62,https://wefut.com/player/16/3621/andreas-lukse
Johann Carrasso,66,silver,France,64,65,61,70,52,69,https://wefut.com/player/16/3618/johann-carrasso
Brad Knighton,66,silver,United States,66,67,65,63,59,67,https://wefut.com/player/16/3558/brad-knighton
Chris Seitz,66,silver,United States,71,58,71,71,64,64,https://wefut.com/player/16/3429/chris-seitz
Eray Birniçan,66,silver,Turkey,63,62,53,72,68,73,https://wefut.com/player/16/3305/eray-birnican
Yves De Winter,66,silver,Belgium,69,64,56,66,45,66,https://wefut.com/player/16/3232/yves-de-winter
Alfredo Frausto,66,silver,Mexico,62,74,64,68,40,64,https://wefut.com/player/16/3215/alfredo-frausto
Kevin Müller,66,silver,Germany,65,62,58,71,49,68,https://wefut.com/player/16/3125/massimo-zappino
Maciej Gostomski,66,silver,Poland,67,63,55,72,38,69,https://wefut.com/player/16/2995/maciej-gostomski
Glen Moss,66,silver,New Zealand,66,64,62,68,36,64,https://wefut.com/player/16/2883/glen-moss
Andris Vaņins,66,silver,Latvia,68,68,65,68,36,64,https://wefut.com/player/16/2821/andris-vanins
Manolo Reina,66,silver,Spain,71,64,63,66,54,69,https://wefut.com/player/16/2800/manolo-reina
Jessy Moulin,66,silver,France,68,66,65,67,51,66,https://wefut.com/player/16/2706/jessy-moulin
Santamaría,66,silver,Spain,67,73,58,63,48,66,https://wefut.com/player/16/2630/santamaria
Ben Hamer,66,silver,England,70,64,66,67,45,64,https://wefut.com/player/16/2504/ben-hamer
Israel Villaseñor,66,silver,Mexico,65,68,65,69,40,66,https://wefut.com/player/16/2439/israel-villasenor
Frank Fielding,66,silver,England,65,67,56,69,39,66,https://wefut.com/player/16/2435/frank-fielding
Nauzet,66,silver,Spain,63,71,53,69,46,66,https://wefut.com/player/16/2043/nauzet
Robert Almer,66,silver,Austria,69,60,67,65,33,67,https://wefut.com/player/16/2021/robert-almer
Vincenzo Aridità,66,silver,Italy,65,68,67,69,23,65,https://wefut.com/player/16/1934/vincenzo-aridita
Radosław Cierzniak,66,silver,Poland,69,64,60,69,56,69,https://wefut.com/player/16/1867/radoslaw-cierzniak
Enrico Guarna,66,silver,Italy,68,67,50,70,41,63,https://wefut.com/player/16/1775/enrico-guarna
Tomáš Černý,66,silver,Czech Republic,63,66,62,68,53,65,https://wefut.com/player/16/1552/tomas-cerny
Ahmet Şahin,66,silver,Turkey,67,70,61,62,21,69,https://wefut.com/player/16/1129/ahmet-sahin
Luciano Pocrnjic,66,silver,Argentina,67,68,56,66,28,65,https://wefut.com/player/16/1093/luciano-pocrnjic
Cristian Muñoz,66,silver,Argentina,65,64,65,68,53,74,https://wefut.com/player/16/1068/cristian-munoz
Brian Murphy,66,silver,Republic of Ireland,65,69,60,67,34,67,https://wefut.com/player/16/993/brian-murphy
Alejandro Palacios,66,silver,Mexico,72,61,66,70,55,62,https://wefut.com/player/16/979/alejandro-palacios
Dean Gerken,66,silver,England,67,64,62,70,46,65,https://wefut.com/player/16/931/dean-gerken
Dean Brill,66,silver,England,67,66,62,67,31,66,https://wefut.com/player/16/882/dean-brill
Josh Saunders,66,silver,Puerto Rico,67,67,68,67,53,68,https://wefut.com/player/16/844/josh-saunders
Bora Körk,66,silver,Turkey,72,61,68,67,54,62,https://wefut.com/player/16/676/bora-kork
Massimo Zappino,66,silver,Brazil,64,72,58,67,46,65,https://wefut.com/player/16/654/bram-verbist
Logan Bailly,66,silver,Belgium,68,63,67,70,51,64,https://wefut.com/player/16/651/logan-bailly
Alan Mannus,66,silver,Northern Ireland,68,67,63,69,32,67,https://wefut.com/player/16/542/alan-mannus
Michael Ratajczak,66,silver,Germany,66,65,49,72,55,66,https://wefut.com/player/16/467/michael-ratajczak
Lee Grant,66,silver,England,70,54,67,71,56,69,https://wefut.com/player/16/429/lee-grant
Jon Busch,66,silver,United States,62,69,63,63,51,72,https://wefut.com/player/16/322/jon-busch
Chris Konopka,65,silverrare,United States,67,60,58,67,30,68,https://wefut.com/player/16/20405/chris-konopka
Paulo Gazzaniga,65,silverrare,Argentina,69,59,84,72,56,57,https://wefut.com/player/16/20398/paulo-gazzaniga
Colin Doyle,65,silverrare,Republic of Ireland,66,65,64,68,32,63,https://wefut.com/player/16/19724/colin-doyle
Chris Konopka,65,silverrare,United States,67,60,58,67,30,68,https://wefut.com/player/16/17275/chris-konopka
Paulo Gazzaniga,65,silverrare,Argentina,69,59,84,72,56,57,https://wefut.com/player/16/7960/paulo-gazzaniga
Joe Willis,65,silverrare,United States,68,65,60,65,47,68,https://wefut.com/player/16/7210/joe-willis
Eray İşcan,65,silverrare,Turkey,67,65,62,68,32,62,https://wefut.com/player/16/6838/eray-iscan
Chris Konopka,65,silverrare,United States,67,60,58,67,30,68,https://wefut.com/player/16/3557/chris-konopka
Edgar Hernández,65,silverrare,Mexico,75,51,66,71,57,63,https://wefut.com/player/16/2416/edgar-hernandez
Jasmin Fejzić,65,silverrare,Bosnia Herzegovina,67,66,60,67,18,62,https://wefut.com/player/16/2412/jasmin-fejzic
Colin Doyle,65,silverrare,Republic of Ireland,66,65,64,68,32,63,https://wefut.com/player/16/1910/colin-doyle
Goitia,65,silverrare,Spain,67,76,63,61,44,62,https://wefut.com/player/16/800/goitia
Marco Wölfli,65,silverrare,Switzerland,70,53,75,71,53,64,https://wefut.com/player/16/583/marco-wolfli
Jonathan Bond,65,silver,England,68,63,63,70,54,62,https://wefut.com/player/16/21006/jonathan-bond
Ferhat Kaplan,65,silver,Turkey,63,65,68,67,48,67,https://wefut.com/player/16/20997/ferhat-kaplan
Ben Amos,65,silver,England,65,68,67,71,50,61,https://wefut.com/player/16/20988/ben-amos
Eder Chaux,65,silver,Colombia,65,61,56,70,41,64,https://wefut.com/player/16/20766/eder-chaux
Matthieu Dreyer,65,silver,France,66,70,60,69,49,59,https://wefut.com/player/16/20599/matthieu-dreyer
Óscar Whalley,65,silver,Spain,68,64,74,69,42,60,https://wefut.com/player/16/20597/oscar-whalley
Bram Verbist,66,silver,Belgium,63,63,69,67,46,65,https://wefut.com/player/16/654/bram-verbist
Michael McGovern,65,silver,Northern Ireland,65,65,63,68,32,66,https://wefut.com/player/16/20402/michael-mcgovern
Gary Woods,65,silver,England,69,65,60,70,52,60,https://wefut.com/player/16/20400/gary-woods
Lewis Price,65,silver,Wales,67,65,59,68,45,60,https://wefut.com/player/16/20076/lewis-price
César Rigamonti,65,silver,Argentina,66,64,58,66,43,64,https://wefut.com/player/16/20061/cesar-rigamonti
Hannes Þór Halldórsson,65,silver,Iceland,66,60,55,71,25,67,https://wefut.com/player/16/20060/hannes-thor-halldorsson
Brice Samba,65,silver,Congo,66,64,57,67,43,62,https://wefut.com/player/16/18652/brice-samba
Dariusz Trela,65,silver,Poland,72,53,57,73,41,67,https://wefut.com/player/16/18631/dariusz-trela
Mirko Pigliacelli,65,silver,Italy,66,64,60,73,45,64,https://wefut.com/player/16/18621/mirko-pigliacelli
Christian Walton,65,silver,England,68,62,66,69,51,63,https://wefut.com/player/16/18617/christian-walton
Óscar Whalley,65,silver,Spain,68,64,74,69,42,60,https://wefut.com/player/16/18614/oscar-whalley
Simon Eastwood,65,silver,England,66,61,56,70,48,65,https://wefut.com/player/16/18610/simon-eastwood
Abdullah Alsdairy,65,silver,Saudi Arabia,68,65,62,71,41,65,https://wefut.com/player/16/18609/abdullah-alsdairy
Emiliano Martinez,65,silver,Argentina,68,63,74,69,59,63,https://wefut.com/player/16/18013/emiliano-martinez
Hannes Þór Halldórsson,65,silver,Iceland,66,60,55,71,25,67,https://wefut.com/player/16/17268/hannes-thor-halldorsson
Hilario Navarro,65,silver,Argentina,63,68,64,66,41,67,https://wefut.com/player/16/15523/hilario-navarro
Sebastián López,65,silver,Argentina,64,66,56,68,44,63,https://wefut.com/player/16/15518/sebastian-lopez
Yoo Hyun,65,silver,Korea Republic,65,66,69,69,44,66,https://wefut.com/player/16/15091/yoo-hyun
Richard O'Donnell,65,silver,England,68,58,67,72,57,60,https://wefut.com/player/16/15070/richard-o-donnell
César Rigamonti,65,silver,Argentina,66,64,58,66,43,64,https://wefut.com/player/16/15063/cesar-rigamonti
Ryan Meara,65,silver,Republic of Ireland,67,64,62,67,47,66,https://wefut.com/player/16/14711/ryan-meara
Christian Walton,65,silver,England,68,62,66,69,51,63,https://wefut.com/player/16/14707/christian-walton
Hakan Canbazoğlu,65,silver,Turkey,72,65,68,69,41,58,https://wefut.com/player/16/13783/hakan-canbazoglu
Joël Drommel,65,silver,Netherlands,72,64,62,65,41,59,https://wefut.com/player/16/13268/joel-drommel
Vaso Vasic,65,silver,Serbia,69,60,67,67,41,66,https://wefut.com/player/16/12272/vaso-vasic
Krzysztof Baran,65,silver,Poland,68,62,55,68,43,54,https://wefut.com/player/16/12130/munir
Daniel Monllor,65,silver,Argentina,63,66,60,65,48,69,https://wefut.com/player/16/12120/daniel-monllor
Jaume,65,silver,Spain,68,72,67,63,43,63,https://wefut.com/player/16/11369/jaume
Óscar Whalley,65,silver,Spain,68,64,74,69,42,60,https://wefut.com/player/16/11341/oscar-whalley
César Rigamonti,65,silver,Argentina,66,64,58,66,43,64,https://wefut.com/player/16/10544/cesar-rigamonti
Sebastián Cuerdo,65,silver,Argentina,66,65,64,69,55,64,https://wefut.com/player/16/10331/sebastian-cuerdo
Luis Martínez,65,silver,Colombia,67,66,54,66,46,65,https://wefut.com/player/16/10328/luis-martinez
Húber Escobar,65,silver,Colombia,68,64,60,68,40,63,https://wefut.com/player/16/10325/huber-escobar
Darío Melo,65,silver,Chile,63,68,60,70,49,60,https://wefut.com/player/16/10279/dario-melo
Eder Chaux,65,silver,Colombia,65,61,56,70,41,64,https://wefut.com/player/16/10266/eder-chaux
Roberto González,65,silver,Chile,67,64,65,66,47,69,https://wefut.com/player/16/10183/roberto-gonzalez
Jáner Serpa,65,silver,Colombia,67,63,58,66,47,68,https://wefut.com/player/16/10091/janer-serpa
Sondre Løvseth Rossbach,65,silver,Norway,67,65,59,71,45,63,https://wefut.com/player/16/10027/sondre-lovseth-rossbach
Sebastián López,65,silver,Argentina,64,66,56,68,44,63,https://wefut.com/player/16/9995/sebastian-lopez
Abdullah Alsdairy,65,silver,Saudi Arabia,68,65,62,71,41,65,https://wefut.com/player/16/9272/abdullah-alsdairy
Abdullah Al Auichir,65,silver,Saudi Arabia,64,67,65,65,59,64,https://wefut.com/player/16/8894/abdullah-al-auichir
Dariusz Trela,65,silver,Poland,72,53,57,73,41,67,https://wefut.com/player/16/8846/dariusz-trela
Ryan Meara,65,silver,Republic of Ireland,67,64,62,67,47,66,https://wefut.com/player/16/8372/ryan-meara
Christian Walton,65,silver,England,68,62,66,69,51,63,https://wefut.com/player/16/8275/christian-walton
Hannes Þór Halldórsson,65,silver,Iceland,66,60,55,71,25,67,https://wefut.com/player/16/8230/hannes-thor-halldorsson
Ferhat Kaplan,65,silver,Turkey,63,65,68,67,48,67,https://wefut.com/player/16/8119/ferhat-kaplan
Krzysztof Baran,65,silver,Poland,68,62,55,68,20,67,https://wefut.com/player/16/8102/krzysztof-baran
Mirko Pigliacelli,65,silver,Italy,66,64,60,73,45,64,https://wefut.com/player/16/8044/mirko-pigliacelli
Patrick Rakovsky,65,silver,Germany,70,59,71,71,50,57,https://wefut.com/player/16/7940/patrick-rakovsky
Brice Samba,65,silver,Congo,66,64,57,67,43,62,https://wefut.com/player/16/7903/brice-samba
Munir,65,silver,Morocco,73,62,59,75,49,66,https://wefut.com/player/16/7870/mehdi-jeannin
Hilario Navarro,65,silver,Argentina,63,68,64,66,41,67,https://wefut.com/player/16/7782/hilario-navarro
Daniel Davari,65,silver,Iran,66,65,64,65,52,63,https://wefut.com/player/16/7518/daniel-davari
Emiliano Martinez,65,silver,Argentina,68,63,74,69,59,63,https://wefut.com/player/16/7368/emiliano-martinez
Ažbe Jug,65,silver,Slovenia,66,64,70,64,52,66,https://wefut.com/player/16/7192/azbe-jug
Frederik Rønnow,65,silver,Denmark,67,61,66,68,48,70,https://wefut.com/player/16/6994/frederik-ronnow
Antonio Donnarumma,65,silver,Italy,70,62,51,74,13,59,https://wefut.com/player/16/6978/antonio-donnarumma
Mejías,65,silver,Spain,65,67,69,66,59,62,https://wefut.com/player/16/6860/mejias
Jeon Sang Wook,65,silver,Korea Republic,64,64,65,67,56,68,https://wefut.com/player/16/6478/jeon-sang-wook
Guillermo Allison,65,silver,Mexico,64,66,65,64,38,67,https://wefut.com/player/16/6456/guillermo-allison
Jonathan Bond,65,silver,England,68,63,63,70,54,62,https://wefut.com/player/16/6138/jonathan-bond
Jörg Siebenhandl,65,silver,Austria,67,65,69,66,56,62,https://wefut.com/player/16/5671/jorg-siebenhandl
Yoo Hyun,65,silver,Korea Republic,65,66,69,69,44,66,https://wefut.com/player/16/5328/yoo-hyun
Oscar Jansson,65,silver,Sweden,68,63,53,74,31,60,https://wefut.com/player/16/5154/oscar-jansson
Ramazan Köse,65,silver,Turkey,67,60,53,72,35,69,https://wefut.com/player/16/4965/ramazan-kose
Kayacan Erdoğan,65,silver,Turkey,69,64,60,67,53,65,https://wefut.com/player/16/4566/kayacan-erdogan
Alberto Pomini,65,silver,Italy,64,61,57,67,44,70,https://wefut.com/player/16/4530/alberto-pomini
Mauro Vigorito,65,silver,Italy,66,61,56,76,43,61,https://wefut.com/player/16/4302/mauro-vigorito
Gary Woods,65,silver,England,69,65,60,70,52,60,https://wefut.com/player/16/4208/gary-woods
Anthony Moris,65,silver,Luxemburg,68,63,62,70,41,63,https://wefut.com/player/16/3962/anthony-moris
Matthieu Dreyer,65,silver,France,66,70,60,69,49,59,https://wefut.com/player/16/3947/matthieu-dreyer
Alfonso Blanco,65,silver,Mexico,64,67,62,62,57,67,https://wefut.com/player/16/3874/alfonso-blanco
Alexander Stolz,65,silver,Germany,70,68,66,63,48,64,https://wefut.com/player/16/3848/alexander-stolz
Adam Legzdins,65,silver,England,67,63,65,65,35,65,https://wefut.com/player/16/3698/adam-legzdins
Richard O'Donnell,65,silver,England,68,58,67,72,57,60,https://wefut.com/player/16/3661/richard-o-donnell
Robert Zwinkels,65,silver,Netherlands,66,61,66,69,44,68,https://wefut.com/player/16/3314/robert-zwinkels
Simon Eastwood,65,silver,England,66,61,56,70,48,65,https://wefut.com/player/16/2877/simon-eastwood
Ben Amos,65,silver,England,65,68,67,71,50,61,https://wefut.com/player/16/2839/ben-amos
Simone Aresti,65,silver,Italy,66,63,60,65,36,66,https://wefut.com/player/16/2626/simone-aresti
Enrique Palos,65,silver,Mexico,66,51,54,71,37,70,https://wefut.com/player/16/2623/enrique-palos
Miguel Fraga,65,silver,Mexico,72,59,56,69,58,62,https://wefut.com/player/16/2402/miguel-fraga
Juan Carlos Henao,65,silver,Colombia,71,69,57,61,52,66,https://wefut.com/player/16/2194/juan-carlos-henao
Michael McGovern,65,silver,Northern Ireland,65,65,63,68,32,66,https://wefut.com/player/16/1943/michael-mcgovern
David Yelldell,65,silver,United States,66,59,55,70,28,69,https://wefut.com/player/16/1913/david-yelldell
Yves Lenaerts,65,silver,Belgium,64,62,66,69,42,63,https://wefut.com/player/16/1897/yves-lenaerts
Ross Turnbull,65,silver,England,63,68,66,65,40,67,https://wefut.com/player/16/1889/ross-turnbull
Christian Martínez,65,silver,Mexico,68,66,58,67,47,61,https://wefut.com/player/16/1849/christian-martinez
Joan Hartock,65,silver,France,68,62,61,65,55,67,https://wefut.com/player/16/1818/joan-hartock
Roberto Colombo,65,silver,Italy,63,64,55,69,27,68,https://wefut.com/player/16/1730/roberto-colombo
Sören Pirson,65,silver,Germany,64,65,59,66,34,67,https://wefut.com/player/16/1669/soren-pirson
Krzysztof Kotorowski,65,silver,Poland,73,58,67,71,26,63,https://wefut.com/player/16/1492/krzysztof-kotorowski
Troy Perkins,65,silver,United States,67,66,54,65,55,63,https://wefut.com/player/16/1429/troy-perkins
Alex Cordaz,65,silver,Italy,63,63,57,70,25,66,https://wefut.com/player/16/1300/alex-cordaz
Mariusz Pawełek,65,silver,Poland,69,56,73,68,25,67,https://wefut.com/player/16/1262/mariusz-pawelek
Arkadiusz Malarz,65,silver,Poland,65,64,62,66,25,68,https://wefut.com/player/16/1261/arkadiusz-malarz
Cabrero,65,silver,Spain,63,72,57,68,52,64,https://wefut.com/player/16/1149/cabrero
Franco Costanzo,65,silver,Argentina,64,55,62,74,31,65,https://wefut.com/player/16/1042/franco-costanzo
Patrick Platins,65,silver,Germany,64,61,58,68,41,68,https://wefut.com/player/16/472/patrick-platins
Lewis Price,65,silver,Wales,67,65,59,68,45,60,https://wefut.com/player/16/432/lewis-price
Ante Čović,65,silver,Australia,65,64,62,64,38,63,https://wefut.com/player/16/286/ante-covic
Andre Blake,64,bronzeblue,Jamaica,76,70,62,80,56,70,https://wefut.com/player/16/19921/andre-blake
Aleksandr Selikhov,64,bronzeblue,Russia,70,65,60,64,35,70,https://wefut.com/player/16/17812/aleksandr-selikhov
Fahad Al Shammari,64,bronzeblue,Saudi Arabia,70,62,57,63,34,70,https://wefut.com/player/16/17693/fahad-al-shammari
Mark McNulty,64,bronzeblue,Republic of Ireland,72,65,60,70,45,70,https://wefut.com/player/16/17492/mark-mcnulty
Milan Lukač,64,bronzeblue,Serbia,70,70,70,75,50,70,https://wefut.com/player/16/17485/milan-lukac
Neil Alexander,64,bronzeblue,Scotland,72,75,70,71,60,73,https://wefut.com/player/16/17474/neil-alexander
Peter Cherrie,64,bronzeif,Scotland,65,60,60,65,23,65,https://wefut.com/player/16/19401/peter-cherrie
Otto Martler,64,bronzeif,Sweden,65,67,54,70,47,71,https://wefut.com/player/16/19390/otto-martler
Kim Kyung Min,64,bronzeif,Korea Republic,67,61,57,71,49,60,https://wefut.com/player/16/18424/kim-kyung-min
Alejandro Otero,64,bronzeif,Colombia,65,70,58,70,49,65,https://wefut.com/player/16/18413/alejandro-otero
Brian Rowe,64,bronzeif,United States,70,67,60,71,53,67,https://wefut.com/player/16/18218/brian-rowe
Paul Skinner,64,bronzeif,Republic of Ireland,60,60,52,62,42,60,https://wefut.com/player/16/17960/paul-skinner
Mirko Salvi,64,bronzeif,Switzerland,64,66,58,65,44,63,https://wefut.com/player/16/17836/mirko-salvi
Alexander Nybo,64,bronzeif,Denmark,65,55,46,65,42,58,https://wefut.com/player/16/17738/alexander-nybo
Sebastian Nowak,64,bronzeif,Poland,70,61,55,74,38,67,https://wefut.com/player/16/17413/sebastian-nowak
Alex Revell,64,bronzeif,England,65,62,70,70,53,40,https://wefut.com/player/16/17334/alex-revell
Michael Schlingermann,64,bronzeif,Republic of Ireland,65,60,56,70,46,64,https://wefut.com/player/16/17199/michael-schlingermann
Scott Shearer,64,bronzeif,Scotland,65,65,60,60,37,70,https://wefut.com/player/16/16086/scott-shearer
Connor Ripley,64,bronzeif,England,70,64,71,65,14,64,https://wefut.com/player/16/14769/connor-ripley
Stefano Minelli,64,bronzeif,Italy,65,60,50,70,41,60,https://wefut.com/player/16/14745/stefano-minelli
Jesse Joronen,64,bronzeif,Finland,67,60,53,70,50,61,https://wefut.com/player/16/14278/jesse-joronen
Neil Etheridge,64,bronzeif,Philippines,73,61,60,71,51,62,https://wefut.com/player/16/14261/neil-etheridge
Peter Jehle,64,bronzeif,Liechtenstein,67,64,63,70,32,64,https://wefut.com/player/16/14217/peter-jehle
Simon Moore,64,bronzerare,England,67,61,58,69,50,59,https://wefut.com/player/16/20983/simon-moore
David Jensen,64,bronzerare,Denmark,60,64,78,62,52,64,https://wefut.com/player/16/20393/david-jensen
Mark Howard,64,bronzerare,England,62,64,63,63,38,66,https://wefut.com/player/16/20040/mark-howard
Thomas Strakosha,64,bronzerare,Albania,68,63,58,73,41,58,https://wefut.com/player/16/19703/thomas-strakosha
Paul Gallacher,64,bronzerare,Scotland,65,65,53,64,42,65,https://wefut.com/player/16/19701/paul-gallacher
Aitor,64,bronzerare,Spain,50,70,55,70,58,73,https://wefut.com/player/16/19698/aitor
Enrique Bologna,64,bronzerare,Argentina,65,64,59,66,47,64,https://wefut.com/player/16/19697/enrique-bologna
Alex Valentini,64,bronzerare,Italy,66,62,50,68,44,66,https://wefut.com/player/16/18585/alex-valentini
Neil Alexander,64,bronzerare,Scotland,66,68,62,65,53,67,https://wefut.com/player/16/18569/neil-alexander
Marko Marić,64,bronzerare,Croatia,72,59,66,70,44,66,https://wefut.com/player/16/18551/marko-maric
Pavel Londak,64,bronzerare,Estonia,67,64,56,66,45,65,https://wefut.com/player/16/16930/pavel-londak
Anton Mitryushkin,64,bronzerare,Russia,69,56,64,67,30,64,https://wefut.com/player/16/16291/anton-mitryushkin
Krzysztof Pilarz,64,bronzerare,Poland,66,61,60,72,57,64,https://wefut.com/player/16/15739/krzysztof-pilarz
Odisseas Vlachodimos,64,bronzerare,Germany,66,64,63,68,42,61,https://wefut.com/player/16/15736/odisseas-vlachodimos
Enrique Bologna,64,bronzerare,Argentina,65,64,59,66,47,64,https://wefut.com/player/16/15509/enrique-bologna
Fabián Assmann,64,bronzerare,Argentina,71,62,61,68,55,60,https://wefut.com/player/16/15505/fabian-assmann
Jordan Pickford,64,bronzerare,England,68,58,79,67,48,65,https://wefut.com/player/16/15053/jordan-pickford
Lars Cramer,64,bronzerare,Norway,65,62,67,73,39,57,https://wefut.com/player/16/15043/lars-cramer
Oliveira,64,bronzerare,Brazil,66,59,60,66,25,69,https://wefut.com/player/16/14095/oliveira
