Name,Rtg,Card,Nation,DIV,HAN,KIC,REF,SPE,POS,Link
Giorgi Shelia,66,silver,Russia,63,63,71,66,38,68,https://wefut.com/player/18/11860/giorgi-shelia
Hiroki Iikura,66,silver,Japan,64,67,58,63,26,69,https://wefut.com/player/18/11733/hiroki-iikura
Yuji Rokutan,66,silver,Japan,67,64,57,65,31,62,https://wefut.com/player/18/11546/yuji-rokutan
Josip Posavec,66,silver,Croatia,70,58,66,69,31,63,https://wefut.com/player/18/11501/josip-posavec
Maxence Prévot,66,silver,France,66,63,66,67,43,65,https://wefut.com/player/18/11340/maxence-prevot
Anton Cajtoft,66,silver,Sweden,67,65,66,66,27,66,https://wefut.com/player/18/11249/anton-cajtoft
João Costa,66,silver,Portugal,69,63,53,68,18,63,https://wefut.com/player/18/11234/joao-costa
Edson Reséndez,66,silver,Mexico,64,64,64,68,31,65,https://wefut.com/player/18/11185/edson-resendez
Norbert Alblas,66,silver,Netherlands,68,64,72,67,35,60,https://wefut.com/player/18/9311/norbert-alblas
Fabrice Ondoa,66,silver,Cameroon,75,59,62,66,50,63,https://wefut.com/player/18/8064/fabrice-ondoa
Brian Rowe,66,silver,United States,65,64,63,68,53,63,https://wefut.com/player/18/7487/brian-rowe
Niklas Lomb,66,silver,Germany,70,61,65,70,38,64,https://wefut.com/player/18/7383/niklas-lomb
Assaf Ahmed Al Qarni,66,silver,Saudi Arabia,64,66,58,65,42,66,https://wefut.com/player/18/7336/assaf-ahmed-al-qarni
Ahmed Ali Al Kassar,66,silver,Saudi Arabia,66,64,59,69,40,65,https://wefut.com/player/18/7103/ahmed-ali-al-kassar
Abdullah Al Enezi,66,silver,Saudi Arabia,67,60,62,67,48,68,https://wefut.com/player/18/7076/abdullah-al-enezi
Evan Bush,66,silver,United States,70,62,58,71,49,63,https://wefut.com/player/18/6650/evan-bush
Donovan Léon,66,silver,France,67,60,65,70,50,64,https://wefut.com/player/18/6380/donovan-leon
Fernando,66,silver,Spain,69,63,57,69,49,61,https://wefut.com/player/18/6363/fernando
Andreas Leitner,66,silver,Austria,65,63,59,69,22,65,https://wefut.com/player/18/6292/andreas-leitner
Mehdi Jeannin,66,silver,Algeria,67,61,61,71,49,66,https://wefut.com/player/18/6250/mehdi-jeannin
Johannes Brinkies,66,silver,Germany,63,62,67,71,52,67,https://wefut.com/player/18/6151/johannes-brinkies
Cody Cropper,66,silver,United States,68,65,62,68,34,63,https://wefut.com/player/18/6012/cody-cropper
Lawrence Thomas,66,silver,Australia,69,64,57,67,32,64,https://wefut.com/player/18/5912/lawrence-thomas
Jeff Attinella,66,silver,United States,68,65,63,64,41,65,https://wefut.com/player/18/5523/jeff-attinella
Antonio Donnarumma,66,silver,Italy,70,62,51,74,13,59,https://wefut.com/player/18/5415/antonio-donnarumma
Pavao Pervan,66,silver,Austria,66,68,65,66,32,67,https://wefut.com/player/18/5139/pavao-pervan
Leonard Nienhuis,66,silver,Netherlands,67,64,62,70,30,64,https://wefut.com/player/18/4938/leonard-nienhuis
Akihiro Hayashi,66,silver,Japan,70,65,62,70,52,61,https://wefut.com/player/18/4650/akihiro-hayashi
Tim Coremans,66,silver,Netherlands,68,66,63,66,38,63,https://wefut.com/player/18/4281/tim-coremans
Yannick Thoelen,66,silver,Belgium,67,65,60,68,36,63,https://wefut.com/player/18/3245/yannick-thoelen
Jon McLaughlin,66,silver,Scotland,68,66,67,64,55,65,https://wefut.com/player/18/3227/jon-mclaughlin
Alberto Pomini,66,silver,Italy,62,61,59,67,44,69,https://wefut.com/player/18/3217/alberto-pomini
Hong Jung Nam,66,silver,Korea Republic,67,65,62,64,35,66,https://wefut.com/player/18/3128/hong-jung-nam
Cho Soo Hyuk,66,silver,Korea Republic,65,66,66,66,31,67,https://wefut.com/player/18/3115/cho-soo-hyuk
Raphael Wolf,66,silver,Germany,67,63,58,71,34,63,https://wefut.com/player/18/3081/raphael-wolf
Pavels Šteinbors,66,silver,Latvia,65,67,66,65,39,66,https://wefut.com/player/18/3074/pavels-steinbors
Yohann Thuram,66,silver,France,65,63,67,65,39,67,https://wefut.com/player/18/2848/yohann-thuram
Vedran Janjetović,66,silver,Australia,62,69,62,65,57,64,https://wefut.com/player/18/2664/alfonso-blanco
Martin Kobras,66,silver,Austria,67,61,56,70,49,65,https://wefut.com/player/18/2651/martin-kobras
Alexander Stolz,66,silver,Germany,70,68,66,63,48,64,https://wefut.com/player/18/2642/alexander-stolz
Oumar Sissoko,66,silver,Mali,67,62,61,71,58,64,https://wefut.com/player/18/2414/oumar-sissoko
Brad Knighton,66,silver,United States,68,66,64,61,59,66,https://wefut.com/player/18/2382/brad-knighton
Johny Placide,66,silver,Haiti,62,63,59,70,53,63,https://wefut.com/player/18/2201/johny-placide
David Da Costa,66,silver,Switzerland,65,67,58,64,45,64,https://wefut.com/player/18/2103/david-da-costa
Massimo Zappino,66,silver,Brazil,64,71,58,62,49,65,https://wefut.com/player/18/2047/massimo-zappino
Simon Eastwood,66,silver,England,64,61,62,70,48,66,https://wefut.com/player/18/1862/simon-eastwood
Nicola Ravaglia,66,silver,Italy,63,65,57,69,29,66,https://wefut.com/player/18/1795/nicola-ravaglia
David Forde,66,silver,Republic of Ireland,64,65,62,63,47,71,https://wefut.com/player/18/1641/david-forde
Israel Villaseñor,66,silver,Mexico,65,68,65,67,40,66,https://wefut.com/player/18/1534/israel-villasenor
Alexey Solosin,66,silver,Russia,64,66,64,68,53,67,https://wefut.com/player/18/1409/alexey-solosin
Mauricio Caranta,66,silver,Argentina,55,70,67,63,45,68,https://wefut.com/player/18/1150/mauricio-caranta
Radosław Cierzniak,66,silver,Poland,69,64,60,64,36,69,https://wefut.com/player/18/1114/radoslaw-cierzniak
Tomáš Černý,66,silver,Czech Republic,64,64,63,64,53,66,https://wefut.com/player/18/894/tomas-cerny
Jakub Szmatuła,66,silver,Poland,67,67,63,67,31,67,https://wefut.com/player/18/865/jakub-szmatula
Scott Brown,66,silver,England,64,63,58,68,52,65,https://wefut.com/player/18/784/scott-brown
Daniel Lopar,66,silver,Switzerland,68,62,63,65,42,63,https://wefut.com/player/18/494/daniel-lopar
Josh Saunders,66,silver,Puerto Rico,68,67,68,64,53,65,https://wefut.com/player/18/451/josh-saunders
Philipp Heerwagen,66,silver,Germany,66,62,55,70,33,65,https://wefut.com/player/18/336/philipp-heerwagen
Andy Lonergan,66,silver,England,65,64,52,68,40,66,https://wefut.com/player/18/314/andy-lonergan
Ferdinando Coppola,66,silver,Italy,69,62,58,64,34,73,https://wefut.com/player/18/49/ferdinando-coppola
Makani,65,worldcup,Iran,66,56,65,63,44,68,https://wefut.com/player/18/20359/makani
Waleed Abdullah,65,worldcup,Saudi Arabia,64,62,70,66,36,62,https://wefut.com/player/18/20356/waleed-abdullah
Alfonso Blanco,66,worldcup,Nigeria,64,65,62,66,24,61,https://wefut.com/player/18/20345/akpeyi
Livaković,65,worldcup,Croatia,66,67,65,72,27,66,https://wefut.com/player/18/20339/livakovic
Filip Kurto,65,silverrare,Poland,68,60,55,67,59,64,https://wefut.com/player/18/21454/filip-kurto
Aly Keita,65,silverrare,Sweden,74,58,75,69,20,55,https://wefut.com/player/18/11239/aly-keita
Matías Giordano,65,silverrare,Argentina,62,64,65,61,36,76,https://wefut.com/player/18/10043/matias-giordano
Diego Novoa,65,silverrare,Colombia,59,76,72,58,46,62,https://wefut.com/player/18/8154/diego-novoa
Dani Sotres,65,silverrare,Spain,72,62,67,73,56,51,https://wefut.com/player/18/6500/dani-sotres
Alexandr Filtsov,65,silverrare,Russia,64,58,65,67,42,65,https://wefut.com/player/18/6330/alexandr-filtsov
Filip Kurto,65,silverrare,Poland,68,60,55,67,59,64,https://wefut.com/player/18/4243/filip-kurto
Yoo Hyun,65,silverrare,Korea Republic,69,53,74,64,54,66,https://wefut.com/player/18/3948/yoo-hyun
Alex Cisak,65,silverrare,Australia,68,59,63,67,57,65,https://wefut.com/player/18/3391/alex-cisak
Jesper Rask,65,silverrare,Denmark,63,67,53,68,36,66,https://wefut.com/player/18/2756/jesper-rask
Tolgahan Acar,65,silverrare,Turkey,60,62,67,78,37,51,https://wefut.com/player/18/631/tolgahan-acar
Jed Steer,65,silver,England,66,63,61,69,53,62,https://wefut.com/player/18/22423/jed-steer
Ezkieta,65,silver,Spain,68,60,62,67,41,61,https://wefut.com/player/18/22410/ezkieta
Josué Ayala,65,silver,Argentina,66,65,65,66,33,63,https://wefut.com/player/18/22013/josue-ayala
Gonzalo Marinelli,65,silver,Argentina,65,62,66,67,30,65,https://wefut.com/player/18/22003/gonzalo-marinelli
Hussain Abdoh Shaian,65,silver,Saudi Arabia,65,63,59,66,48,65,https://wefut.com/player/18/21457/hussain-abdoh-shaian
Aarón Fernández,65,silver,Mexico,64,64,61,65,46,66,https://wefut.com/player/18/20839/aaron-fernandez
Azzeddine Doukha,65,silver,Algeria,65,62,62,71,35,61,https://wefut.com/player/18/20837/azzeddine-doukha
Abdullah Al Owayshir,65,silver,Saudi Arabia,64,67,60,63,39,64,https://wefut.com/player/18/20825/abdullah-al-owayshir
Ryan Allsop,65,silver,England,65,59,65,69,42,61,https://wefut.com/player/18/17144/ryan-allsop
Scott Bain,65,silver,Scotland,68,65,58,67,41,62,https://wefut.com/player/18/17136/scott-bain
Cammy Bell,65,silver,Scotland,68,64,60,68,33,64,https://wefut.com/player/18/17129/cammy-bell
No Dong Geon,65,silver,Korea Republic,68,61,65,69,43,61,https://wefut.com/player/18/17123/no-dong-geon
Akpeyi,65,worldcup,Nigeria,64,65,62,66,24,61,https://wefut.com/player/18/20345/akpeyi
Livaković,65,worldcup,Croatia,66,64,68,65,42,65,https://wefut.com/player/18/16425/ham-seok-min
Richard O'Donnell,65,silver,England,66,61,65,67,57,61,https://wefut.com/player/18/16423/richard-o-donnell
Scott Bain,65,silver,Scotland,68,65,58,67,41,62,https://wefut.com/player/18/16103/scott-bain
Ofir Marciano,65,silver,Israel,65,63,57,67,40,59,https://wefut.com/player/18/15317/ofir-marciano
Azzeddine Doukha,65,silver,Algeria,65,62,62,71,35,61,https://wefut.com/player/18/15083/azzeddine-doukha
Evgeniy Kobozev,65,silver,Russia,70,60,64,69,45,60,https://wefut.com/player/18/15069/evgeniy-kobozev
Sebastián López,65,silver,Argentina,62,65,56,62,44,64,https://wefut.com/player/18/14602/sebastian-lopez
Bo Geens,65,silver,Belgium,62,68,55,68,47,61,https://wefut.com/player/18/14555/bo-geens
Ham Seok Min,65,silver,Korea Republic,65,64,68,65,42,65,https://wefut.com/player/18/14534/ham-seok-min
Adam Jakubech,65,silver,Slovakia,64,62,65,66,36,61,https://wefut.com/player/18/14365/adam-jakubech
Carlos Henriques,65,silver,Portugal,64,66,64,66,26,63,https://wefut.com/player/18/13752/carlos-henriques
Antonijo Ježina,65,silver,Croatia,67,63,61,63,33,64,https://wefut.com/player/18/13452/antonijo-jezina
Gabriele Marchegiani,65,silver,Italy,71,63,57,64,29,62,https://wefut.com/player/18/12511/gabriele-marchegiani
Christian Früchtl,65,silver,Germany,68,65,66,68,25,64,https://wefut.com/player/18/12488/christian-fruchtl
Gregor Kobel,65,silver,Switzerland,68,64,55,66,26,63,https://wefut.com/player/18/12428/gregor-kobel
Janota,65,silver,Portugal,66,69,58,68,26,57,https://wefut.com/player/18/12377/janota
Soriano,65,silver,Spain,69,63,59,69,34,58,https://wefut.com/player/18/12312/soriano
Ionuţ Andrei Radu,65,silver,Romania,69,62,65,71,34,62,https://wefut.com/player/18/12117/ionu%C5%A3-andrei-radu
Pontus Dahlberg,65,silver,Sweden,64,62,65,67,25,65,https://wefut.com/player/18/12040/pontus-dahlberg
Shota Arai,65,silver,Japan,66,63,58,66,48,63,https://wefut.com/player/18/11898/shota-arai
Tatsuya Morita,65,silver,Japan,65,63,63,67,27,67,https://wefut.com/player/18/11600/tatsuya-morita
Koki Otani,65,silver,Japan,64,68,73,69,43,61,https://wefut.com/player/18/11507/koki-otani
Bernabé,65,silver,Spain,62,69,59,64,45,63,https://wefut.com/player/18/10401/bernabe
John McCarthy,65,silver,United States,66,64,58,68,45,63,https://wefut.com/player/18/10328/john-mccarthy
Ryan Allsop,65,silver,England,65,59,65,69,46,63,https://wefut.com/player/18/10203/wilder-mosquera
Matías Castro,65,silver,Uruguay,65,60,59,65,45,65,https://wefut.com/player/18/10106/matias-castro
Federico Crivelli,65,silver,Argentina,64,62,67,57,48,68,https://wefut.com/player/18/10026/federico-crivelli
Siyabonga Mpontshane,65,silver,South Africa,65,63,62,71,48,62,https://wefut.com/player/18/9931/siyabonga-mpontshane
Ezkieta,65,silver,Spain,68,60,62,67,41,61,https://wefut.com/player/18/9770/ezkieta
Tomasz Loska,65,silver,Poland,66,61,65,69,36,62,https://wefut.com/player/18/9590/tomasz-loska
Nick Olij,65,silver,Netherlands,66,64,61,67,45,60,https://wefut.com/player/18/9452/nick-olij
Tobias Knoflach,65,silver,Austria,66,60,61,71,46,65,https://wefut.com/player/18/9307/tobias-knoflach
Alessandro Damen,65,silver,Netherlands,67,59,64,64,50,67,https://wefut.com/player/18/9289/alessandro-damen
Leopold Zingerle,65,silver,Germany,65,64,61,69,20,59,https://wefut.com/player/18/8991/leopold-zingerle
Benjamin Bellot,65,silver,Germany,66,60,71,70,44,59,https://wefut.com/player/18/8970/benjamin-bellot
No Dong Geon,65,silver,Korea Republic,68,61,65,69,43,61,https://wefut.com/player/18/8824/no-dong-geon
Nils-Jonathan Körber,65,silver,Germany,65,63,63,67,33,63,https://wefut.com/player/18/8604/nils-jonathan-korber
Cristian Vargas,65,silver,Colombia,66,64,55,63,45,64,https://wefut.com/player/18/8447/cristian-vargas
Dmitriy Arapov,65,silver,Russia,66,63,64,70,41,63,https://wefut.com/player/18/8262/dmitriy-arapov
José Chunga,65,silver,Colombia,70,62,66,69,43,58,https://wefut.com/player/18/8137/jose-chunga
Marko Marić,65,silver,Croatia,71,61,65,69,44,66,https://wefut.com/player/18/8069/marko-maric
Julien Fabri,65,silver,France,66,64,62,66,49,64,https://wefut.com/player/18/7664/julien-fabri
Timothy Nocchi,65,silver,Italy,61,63,47,74,28,61,https://wefut.com/player/18/7525/timothy-nocchi
Markus Kuster,65,silver,Austria,64,68,59,64,49,63,https://wefut.com/player/18/7420/markus-kuster
Abdullah Al Owayshir,65,silver,Saudi Arabia,64,67,60,63,39,64,https://wefut.com/player/18/7214/abdullah-al-owayshir
Patrick Wiegers,65,silver,Germany,64,65,60,69,47,61,https://wefut.com/player/18/7118/patrick-wiegers
Hussain Abdoh Shaian,65,silver,Saudi Arabia,65,63,59,66,48,65,https://wefut.com/player/18/7093/hussain-abdoh-shaian
Ryan Meara,65,silver,Republic of Ireland,64,62,62,67,47,66,https://wefut.com/player/18/6743/ryan-meara
Christian Walton,65,silver,England,68,62,66,69,51,59,https://wefut.com/player/18/6655/christian-walton
Wilder Mosquera,65,silver,Colombia,65,61,50,67,40,65,https://wefut.com/player/18/6490/pietro-terracciano
Harm Zeinstra,65,silver,Netherlands,64,65,60,66,32,65,https://wefut.com/player/18/6437/harm-zeinstra
Brice Samba,65,silver,Congo,66,62,57,67,43,61,https://wefut.com/player/18/6282/brice-samba
Michael Falkesgaard,65,silver,Denmark,64,64,67,63,44,66,https://wefut.com/player/18/5747/michael-falkesgaard
Jakub Słowik,65,silver,Poland,68,56,48,69,46,70,https://wefut.com/player/18/5393/jakub-slowik
Maximilian Schulze Niehues,65,silver,Germany,65,65,62,65,38,65,https://wefut.com/player/18/5366/maximilian-schulze-niehues
Ryan Allsop,65,silver,England,65,59,65,69,42,61,https://wefut.com/player/18/5111/ryan-allsop
Guillermo Allison,65,silver,Mexico,64,66,65,64,38,65,https://wefut.com/player/18/4957/guillermo-allison
Scott Bain,65,silver,Scotland,68,65,58,67,41,62,https://wefut.com/player/18/4823/scott-bain
Lee Nicholls,65,silver,England,68,62,65,66,40,61,https://wefut.com/player/18/4760/lee-nicholls
Simon Moore,65,silver,England,65,61,58,66,50,65,https://wefut.com/player/18/4421/simon-moore
Assis,65,silver,Brazil,66,61,66,68,42,63,https://wefut.com/player/18/4174/assis
Jed Steer,65,silver,England,66,63,61,69,53,62,https://wefut.com/player/18/4022/jed-steer
Tom Mickel,65,silver,Germany,65,62,65,66,44,62,https://wefut.com/player/18/3469/tom-mickel
Gonzalo Marinelli,65,silver,Argentina,65,62,66,67,30,65,https://wefut.com/player/18/3365/gonzalo-marinelli
Arild Østbø,65,silver,Norway,62,64,62,67,21,61,https://wefut.com/player/18/3000/arild-ostbo
Josué Ayala,65,silver,Argentina,66,65,65,66,33,63,https://wefut.com/player/18/2761/josue-ayala
Jo Coppens,65,silver,Belgium,68,63,66,69,43,58,https://wefut.com/player/18/2748/jo-coppens
Mark Howard,65,silver,England,62,64,63,63,38,66,https://wefut.com/player/18/2674/mark-howard
Aarón Fernández,65,silver,Mexico,64,64,61,65,46,66,https://wefut.com/player/18/2556/aaron-fernandez
Adam Legzdins,65,silver,England,65,61,65,66,35,64,https://wefut.com/player/18/2511/adam-legzdins
Richard O'Donnell,65,silver,England,66,61,65,67,57,61,https://wefut.com/player/18/2473/richard-o-donnell
Michael Theo,65,silver,Australia,63,59,65,65,51,61,https://wefut.com/player/18/2366/michael-theo
Eray Birniçan,65,silver,Turkey,58,60,53,72,52,73,https://wefut.com/player/18/2168/eray-birnican
Pierluigi Frattali,65,silver,Italy,64,62,60,66,52,64,https://wefut.com/player/18/2046/pierluigi-frattali
Enrique Palos,65,silver,Mexico,65,51,54,68,37,70,https://wefut.com/player/18/1656/enrique-palos
Cammy Bell,65,silver,Scotland,68,64,60,68,33,64,https://wefut.com/player/18/1434/cammy-bell
Josh Lillis,65,silver,England,66,63,69,68,46,58,https://wefut.com/player/18/1321/josh-lillis
Conrad Logan,65,silver,Republic of Ireland,63,62,65,67,55,62,https://wefut.com/player/18/1084/conrad-logan
Shane Supple,65,silver,Republic of Ireland,65,66,62,63,44,65,https://wefut.com/player/18/1052/shane-supple
Germán Montoya,65,silver,Argentina,69,55,65,59,45,68,https://wefut.com/player/18/1005/german-montoya
Philipp Pentke,65,silver,Germany,67,61,64,69,38,57,https://wefut.com/player/18/916/philipp-pentke
Christian Gratzei,65,silver,Austria,66,59,57,69,28,64,https://wefut.com/player/18/880/christian-gratzei
Vincent Demarconnay,65,silver,France,69,60,60,69,36,62,https://wefut.com/player/18/758/vincent-demarconnay
Iven Austbø,65,silver,Norway,64,63,65,65,21,63,https://wefut.com/player/18/719/iven-austbo
Dmitriy Khomich,65,silver,Russia,58,65,68,67,38,66,https://wefut.com/player/18/690/dmitriy-khomich
Jan Glinker,65,silver,Germany,69,49,47,68,40,68,https://wefut.com/player/18/420/jan-glinker
Kim Yong Dae,65,silver,Korea Republic,65,63,68,65,50,63,https://wefut.com/player/18/393/kim-yong-dae
Logan Bailly,65,silver,Belgium,63,63,67,64,51,64,https://wefut.com/player/18/335/logan-bailly
André Poggenborg,65,silver,Germany,61,66,53,62,34,67,https://wefut.com/player/18/329/andre-poggenborg
Christoffer Källqvist,65,silver,Sweden,55,70,72,59,23,69,https://wefut.com/player/18/315/christoffer-kallqvist
Cyrille Merville,65,silver,France,65,65,63,65,46,63,https://wefut.com/player/18/271/cyrille-merville
Adam Collin,65,silver,England,66,59,57,70,33,65,https://wefut.com/player/18/210/adam-collin
Espen Bugge Pettersen,65,silver,Norway,62,64,60,63,34,64,https://wefut.com/player/18/196/espen-bugge-pettersen
Assaf Ahmed Al Qarni,64,worldcup,Saudi Arabia,62,64,56,63,44,65,https://wefut.com/player/18/20374/assaf-ahmed-al-qarni
Rouven Sattelmaier,64,bronzerare,Germany,66,59,63,65,38,64,https://wefut.com/player/18/22406/rouven-sattelmaier
Jonathan Mitchell,64,bronzerare,England,63,62,63,65,64,63,https://wefut.com/player/18/22391/jonathan-mitchell
Sam Walker,64,bronzerare,England,69,60,59,63,40,66,https://wefut.com/player/18/22389/sam-walker
Paul Jones,64,bronzerare,England,69,60,61,67,32,61,https://wefut.com/player/18/22388/paul-jones
Enrico Alfonso,65,silver,Italy,65,60,58,67,30,63,https://wefut.com/player/18/22376/marcus-sandberg
Andrea Fulignati,64,bronzerare,Italy,63,63,61,64,49,65,https://wefut.com/player/18/22374/andrea-fulignati
Quentin Beunardeau,64,bronzerare,France,63,61,58,73,55,58,https://wefut.com/player/18/21994/quentin-beunardeau
George Long,64,bronzerare,England,67,63,49,68,30,63,https://wefut.com/player/18/21988/george-long
Maciej Gostomski,64,bronzerare,Poland,64,60,55,68,38,64,https://wefut.com/player/18/21442/maciej-gostomski
Jamal Blackman,64,bronzerare,England,63,61,66,67,45,64,https://wefut.com/player/18/21441/jamal-blackman
Jonathan Bond,64,bronzerare,England,65,61,61,64,54,62,https://wefut.com/player/18/21436/jonathan-bond
Zlatan Alomerović,64,bronzerare,Serbia,64,60,64,68,36,62,https://wefut.com/player/18/20812/zlatan-alomerovic
Grzegorz Sandomierski,64,bronzerare,Poland,58,63,67,67,45,63,https://wefut.com/player/18/20811/grzegorz-sandomierski
Mark Gillespie,64,bronzerare,England,64,63,62,65,34,62,https://wefut.com/player/18/20808/mark-gillespie
Brad Stuver,64,bronzerare,United States,67,64,62,64,49,62,https://wefut.com/player/18/18413/brad-stuver
Eirik Holmen Johansen,64,bronzerare,Norway,60,63,65,69,20,61,https://wefut.com/player/18/17100/eirik-holmen-johansen
Andries Noppert,64,bronzerare,Netherlands,61,65,62,61,45,65,https://wefut.com/player/18/17067/andries-noppert
Jake Kean,64,bronzerare,England,64,60,55,62,50,64,https://wefut.com/player/18/16394/jake-kean
Paul Jones,64,bronzerare,England,69,60,61,67,32,61,https://wefut.com/player/18/16393/paul-jones
Matt Ingram,64,bronzerare,England,68,64,60,64,33,64,https://wefut.com/player/18/16386/matt-ingram
Isak Pettersson,64,bronzerare,Sweden,68,60,78,66,31,55,https://wefut.com/player/18/16084/isak-pettersson
Clément Diop,64,bronzerare,Senegal,69,58,63,72,53,57,https://wefut.com/player/18/16074/clement-diop
Anthony Mandrea,64,bronzerare,France,68,56,58,72,41,60,https://wefut.com/player/18/15392/anthony-mandrea
Andrea Fulignati,64,bronzerare,Italy,63,63,61,64,49,65,https://wefut.com/player/18/15369/andrea-fulignati
Luís Ribeiro,64,bronzerare,Portugal,67,63,55,66,53,58,https://wefut.com/player/18/15331/luis-ribeiro
Stefano Minelli,64,bronzerare,Italy,64,60,55,67,41,62,https://wefut.com/player/18/15235/stefano-minelli
Andries Noppert,64,bronzerare,Netherlands,61,65,62,61,45,65,https://wefut.com/player/18/15105/andries-noppert
Alexander Kofler,64,bronzerare,Austria,64,68,57,60,48,67,https://wefut.com/player/18/15064/alexander-kofler
Jeroen Houwen,64,bronzerare,Netherlands,67,62,61,69,44,60,https://wefut.com/player/18/15034/jeroen-houwen
Marcus Sandberg,64,bronzerare,Sweden,65,60,58,67,30,63,https://wefut.com/player/18/22376/marcus-sandberg
Luca Zidane,64,bronzerare,France,66,64,62,62,23,63,https://wefut.com/player/18/14353/luca-zidane
Landeta,64,bronzerare,Spain,64,68,61,67,35,60,https://wefut.com/player/18/14237/landeta
Panagiotis Tsintotas,64,bronzerare,Greece,64,62,60,67,35,59,https://wefut.com/player/18/14188/panagiotis-tsintotas
Ricardo Fernandes,64,bronzerare,Portugal,61,61,63,65,18,64,https://wefut.com/player/18/14093/ricardo-fernandes
Mikhail Oparin,64,bronzerare,Russia,60,64,57,69,20,66,https://wefut.com/player/18/13951/mikhail-oparin
Luca Crosta,64,bronzerare,Italy,63,63,64,65,27,63,https://wefut.com/player/18/13740/luca-crosta
Delano van Crooij,64,bronzerare,Netherlands,66,65,60,63,29,65,https://wefut.com/player/18/13440/delano-van-crooij
Stefan Čupić,64,bronzerare,Serbia,64,63,64,64,32,62,https://wefut.com/player/18/13253/stefan-cupic
Isak Pettersson,64,bronzerare,Sweden,68,60,78,66,31,55,https://wefut.com/player/18/12944/isak-pettersson
Mikhail Levashov,64,bronzerare,Russia,63,61,57,67,17,61,https://wefut.com/player/18/12583/mikhail-levashov
Alfonso Herrero,64,bronzerare,Spain,59,60,63,68,38,64,https://wefut.com/player/18/12504/alfonso-herrero
Aleksandar Jovanović,64,bronzerare,Serbia,66,62,63,65,22,64,https://wefut.com/player/18/12286/aleksandar-jovanovic
Kohei Kawata,64,bronzerare,Japan,59,64,59,66,33,63,https://wefut.com/player/18/11821/kohei-kawata
Nobuhiro Kato,64,bronzerare,Japan,59,59,62,69,32,64,https://wefut.com/player/18/11560/nobuhiro-kato
Yavuz Aygün,64,bronzerare,Turkey,65,64,59,65,45,63,https://wefut.com/player/18/11211/yavuz-aygun
Oscar Linnér,64,bronzerare,Sweden,68,58,53,66,34,65,https://wefut.com/player/18/10754/oscar-linner
Ozan Evrim Özenç,64,bronzerare,Turkey,62,63,62,66,42,65,https://wefut.com/player/18/10650/ozan-evrim-ozenc
Ingvar Jónsson,64,bronzerare,Iceland,64,61,58,64,42,63,https://wefut.com/player/18/10410/ingvar-jonsson
Dobrivoj Rusov,64,bronzerare,Slovakia,59,65,65,64,44,66,https://wefut.com/player/18/10257/dobrivoj-rusov
Uğurcan Çakır,64,bronzerare,Turkey,64,62,64,67,42,60,https://wefut.com/player/18/10011/ugurcan-cakir
Luke McGee,64,bronzerare,England,67,62,63,65,31,60,https://wefut.com/player/18/9761/luke-mcgee
Robin Zentner,64,bronzerare,Germany,65,62,60,67,65,61,https://wefut.com/player/18/9456/robin-zentner
Vaso Vasic,64,bronzerare,Serbia,68,51,67,68,41,66,https://wefut.com/player/18/9366/vaso-vasic
Jonathan Mitchell,64,bronzerare,England,63,58,63,68,49,61,https://wefut.com/player/18/9337/alexander-nubel
Muslim Al Furayj,64,bronzerare,Saudi Arabia,66,60,58,67,46,64,https://wefut.com/player/18/9202/muslim-al-furayj
Rúnar Rúnarsson,64,bronzerare,Iceland,66,66,67,65,45,62,https://wefut.com/player/18/8995/runar-runarsson
Nordin Jackers,64,bronzerare,Belgium,65,64,59,65,41,60,https://wefut.com/player/18/8942/nordin-jackers
Joe Wildsmith,64,bronzerare,England,65,66,66,63,40,65,https://wefut.com/player/18/8636/joe-wildsmith
Óscar Whalley,64,bronzerare,Spain,66,63,74,63,42,60,https://wefut.com/player/18/8615/oscar-whalley
Lawrence Vigouroux,64,bronzerare,Chile,66,60,62,69,48,60,https://wefut.com/player/18/8380/lawrence-vigouroux
Brad Stuver,64,bronzerare,United States,67,64,62,64,49,62,https://wefut.com/player/18/8102/brad-stuver
Oliver Schnitzler,64,bronzerare,Germany,61,61,64,66,40,63,https://wefut.com/player/18/7903/oliver-schnitzler
Egor Baburin,64,bronzerare,Russia,64,60,62,67,42,63,https://wefut.com/player/18/7703/egor-baburin
Andrés Prieto,64,bronzerare,Spain,61,65,62,61,37,67,https://wefut.com/player/18/7608/andres-prieto
Bernie Magaña,64,bronzerare,United States,62,66,58,61,53,63,https://wefut.com/player/18/7472/bernie-magana
Krzysztof Kamiński,64,bronzerare,Poland,64,63,66,62,30,66,https://wefut.com/player/18/7404/krzysztof-kaminski
Quentin Beunardeau,64,bronzerare,France,63,61,58,73,55,58,https://wefut.com/player/18/7262/quentin-beunardeau
Ian Lawlor,64,bronzerare,Republic of Ireland,65,64,62,66,43,62,https://wefut.com/player/18/7245/ian-lawlor
Dariusz Trela,64,bronzerare,Poland,64,61,59,67,41,62,https://wefut.com/player/18/7172/dariusz-trela
Zlatan Alomerović,64,bronzerare,Serbia,64,60,64,68,36,62,https://wefut.com/player/18/7033/zlatan-alomerovic
Leonardo,64,bronzerare,Brazil,62,62,62,68,40,62,https://wefut.com/player/18/6807/leonardo
Jakob Haugaard,64,bronzerare,Denmark,64,65,57,64,47,61,https://wefut.com/player/18/6750/jakob-haugaard
