Name,Rtg,Card,Nation,DIV,HAN,KIC,REF,SPE,POS,Link
Erik Domaschke,65,silver,Germany,65,64,64,66,38,63,https://wefut.com/player/22/9273/erik-domaschke
Brad Knighton,65,silver,United States,66,63,64,65,55,64,https://wefut.com/player/22/9268/brad-knighton
Kwoun Sun Tae,65,silver,Korea Republic,64,63,63,64,42,66,https://wefut.com/player/22/9262/kwoun-sun-tae
David Martin,65,silver,England,65,62,66,64,40,65,https://wefut.com/player/22/9225/david-martin
Alan Mannus,65,silver,Northern Ireland,63,66,60,64,36,65,https://wefut.com/player/22/9224/alan-mannus
Lee Grant,65,silver,England,65,67,69,63,39,64,https://wefut.com/player/22/9223/lee-grant
Carlos Olses,64,swap2,Venezuela,65,63,58,67,33,62,https://wefut.com/player/22/11064/carlos-olses
Matías Borgogno,64,swap2,Argentina,61,66,60,63,40,65,https://wefut.com/player/22/10957/matias-borgogno
Marcos Ledesma,64,swap2,Argentina,68,61,60,62,51,62,https://wefut.com/player/22/10672/marcos-ledesma
Renzo Bacchia,64,swap,Uruguay,65,62,57,64,28,66,https://wefut.com/player/22/11185/renzo-bacchia
Federico Bonansea,64,swap,Argentina,69,58,57,67,41,62,https://wefut.com/player/22/10694/federico-bonansea
Adrián Bone,64,swap,Ecuador,62,65,60,64,33,65,https://wefut.com/player/22/10539/adrian-bone
Marcos Ledesma,64,bronzerare,Argentina,68,61,60,62,51,62,https://wefut.com/player/22/18799/marcos-ledesma
Eirik Holmen Johansen,64,bronzerare,Norway,60,63,65,69,26,61,https://wefut.com/player/22/10405/eirik-holmen-johansen
Josh Griffiths,64,bronze,England,64,63,63,65,34,62,https://wefut.com/player/22/23788/josh-griffiths
Cătălin Straton,64,bronze,Romania,60,62,61,67,31,63,https://wefut.com/player/22/23781/catalin-straton
Luca Unbehaun,64,bronze,Germany,59,60,68,67,41,63,https://wefut.com/player/22/23780/luca-unbehaun
Miguel Morro,64,bronze,Spain,63,65,61,65,27,60,https://wefut.com/player/22/23773/miguel-morro
Alexandru Buzbuchi,64,bronze,Romania,64,59,60,67,36,65,https://wefut.com/player/22/23747/alexandru-buzbuchi
Rafał Strączek,64,bronze,Poland,66,62,59,67,24,64,https://wefut.com/player/22/23503/rafal-straczek
Lucas Chevalier,64,bronze,France,64,63,62,66,38,59,https://wefut.com/player/22/23488/lucas-chevalier
Cody Cropper,64,bronze,United States,67,62,61,66,35,61,https://wefut.com/player/22/22104/cody-cropper
Francisco Meixedo,64,bronze,Portugal,61,63,58,65,31,64,https://wefut.com/player/22/20724/francisco-meixedo
Christian Gómez,64,bronze,Spain,64,62,61,66,40,63,https://wefut.com/player/22/20723/christian-gomez
John McCarthy,64,bronze,United States,65,64,59,67,35,62,https://wefut.com/player/22/20045/john-mccarthy
Andreas Hansen,64,bronze,Denmark,65,60,68,66,47,60,https://wefut.com/player/22/20042/andreas-hansen
Andy Fisher,64,bronze,England,64,62,66,66,34,63,https://wefut.com/player/22/19304/andy-fisher
David Ousted,65,silver,Denmark,66,64,61,65,37,64,https://wefut.com/player/22/9237/david-ousted
David Martin,64,bronze,United States,64,62,62,62,43,66,https://wefut.com/player/22/18791/alec-kann
Brandon Austin,64,bronze,England,70,63,55,65,33,60,https://wefut.com/player/22/17681/brandon-austin
Neofytos Michael,64,bronze,Cyprus,60,58,69,64,23,68,https://wefut.com/player/22/11343/neofytos-michael
Sullivan Péan,64,bronze,France,68,62,59,71,29,64,https://wefut.com/player/22/11285/sullivan-pean
Antonis Stergiakis,64,bronze,Greece,61,63,71,72,34,59,https://wefut.com/player/22/11281/antonis-stergiakis
Mihai Eșanu,64,bronze,Romania,67,58,53,69,27,62,https://wefut.com/player/22/11260/mihai-esanu
Florin Iacob,64,bronze,Romania,64,64,67,71,47,48,https://wefut.com/player/22/11246/florin-iacob
Rafał Strączek,64,bronze,Poland,66,62,59,67,24,64,https://wefut.com/player/22/11242/rafal-straczek
Adrian Lis,64,bronze,Poland,65,61,59,67,42,62,https://wefut.com/player/22/11240/adrian-lis
Robin Brüseke,64,bronze,Germany,66,60,62,66,44,63,https://wefut.com/player/22/11205/robin-bruseke
Jun Ichimori,64,bronze,Japan,65,60,58,66,32,65,https://wefut.com/player/22/11178/jun-ichimori
Senne Lammens,64,bronze,Belgium,70,60,58,67,21,58,https://wefut.com/player/22/11177/senne-lammens
Ruslan Neshcheret,64,bronze,Ukraine,65,60,62,66,26,63,https://wefut.com/player/22/11141/ruslan-neshcheret
Josh Griffiths,64,bronze,England,64,63,63,65,34,62,https://wefut.com/player/22/11138/josh-griffiths
Carl Klaus,64,bronze,Germany,62,66,59,66,26,65,https://wefut.com/player/22/11133/carl-klaus
Lucas Chevalier,64,bronze,France,64,63,62,66,38,59,https://wefut.com/player/22/11111/lucas-chevalier
Etienne Vaessen,64,bronze,Netherlands,65,64,60,67,35,61,https://wefut.com/player/22/11087/etienne-vaessen
Eduard Pap,64,bronze,Romania,63,66,58,66,30,64,https://wefut.com/player/22/11069/eduard-pap
Cătălin Straton,64,bronze,Romania,60,62,61,67,31,63,https://wefut.com/player/22/11068/catalin-straton
Matt Freese,64,bronze,United States,67,64,59,67,29,64,https://wefut.com/player/22/11060/matt-freese
Luca Unbehaun,64,bronze,Germany,59,60,68,67,41,63,https://wefut.com/player/22/11058/luca-unbehaun
Aljaž Ivačič,64,bronze,Slovenia,65,65,60,66,37,64,https://wefut.com/player/22/11044/aljaz-ivacic
Guillaume Dietsch,64,bronze,France,68,63,61,65,19,61,https://wefut.com/player/22/11037/guillaume-dietsch
Miguel Morro,64,bronze,Spain,63,65,61,65,27,60,https://wefut.com/player/22/11006/miguel-morro
Sébastien Rénot,64,bronze,France,61,63,62,65,34,65,https://wefut.com/player/22/10974/sebastien-renot
Fran Vieites,64,bronze,Spain,67,60,67,63,18,59,https://wefut.com/player/22/10959/fran-vieites
Budimir Janošević,64,bronze,Serbia,64,66,55,66,23,66,https://wefut.com/player/22/10918/budimir-janosevic
Michael Cooper,64,bronze,England,65,64,62,66,30,61,https://wefut.com/player/22/10909/michael-cooper
Sonny Laiton,64,bronze,France,62,60,60,66,48,63,https://wefut.com/player/22/10902/sonny-laiton
Danijel Petković,64,bronze,Montenegro,65,63,63,65,41,65,https://wefut.com/player/22/10888/danijel-petkovic
Luca Plogmann,64,bronze,Germany,66,61,61,67,40,58,https://wefut.com/player/22/10885/luca-plogmann
Ricardo Fernandes,64,bronze,Portugal,61,61,63,65,23,64,https://wefut.com/player/22/10878/ricardo-fernandes
Mirko Kos,64,bronze,Austria,64,60,57,68,41,62,https://wefut.com/player/22/10875/mirko-kos
Edward McGinty,64,bronze,Republic of Ireland,64,64,58,66,51,63,https://wefut.com/player/22/10848/edward-mcginty
Takuo Okubo,64,bronze,Japan,65,57,58,68,26,64,https://wefut.com/player/22/10842/takuo-okubo
Brandon Austin,64,bronze,England,70,63,55,65,33,60,https://wefut.com/player/22/10825/brandon-austin
Alfie Whiteman,64,bronze,England,66,61,59,68,32,62,https://wefut.com/player/22/10820/alfie-whiteman
Muhammed Şengezer,64,bronze,Turkey,67,62,57,66,35,61,https://wefut.com/player/22/10818/muhammed-sengezer
Robert Jendrusch,64,bronze,Germany,67,60,59,70,35,60,https://wefut.com/player/22/10808/robert-jendrusch
Nathan Baxter,64,bronze,England,66,64,63,67,38,65,https://wefut.com/player/22/10798/nathan-baxter
Andy Fisher,64,bronze,England,64,62,66,66,34,63,https://wefut.com/player/22/10793/andy-fisher
Ignacio Chicco,64,bronze,Argentina,67,65,59,63,31,63,https://wefut.com/player/22/10763/ignacio-chicco
Tatsuya Morita,64,bronze,Japan,63,61,61,63,28,65,https://wefut.com/player/22/10757/tatsuya-morita
Koki Otani,64,bronze,Japan,63,67,72,68,43,60,https://wefut.com/player/22/10750/koki-otani
José Hernández,64,bronze,Mexico,64,67,62,64,25,65,https://wefut.com/player/22/10746/jose-hernandez
João Costa,64,bronze,Portugal,63,62,57,64,24,63,https://wefut.com/player/22/10736/joao-costa
Yavuz Aygün,64,bronze,Turkey,65,64,59,65,46,63,https://wefut.com/player/22/10735/yavuz-aygun
Will Jääskeläinen,64,bronze,Finland,64,63,64,67,36,63,https://wefut.com/player/22/10725/will-jaaskelainen
John McCarthy,64,bronze,United States,65,64,59,67,35,62,https://wefut.com/player/22/10697/john-mccarthy
Gurpreet Singh Sandhu,64,bronze,India,64,59,59,65,41,62,https://wefut.com/player/22/10664/gurpreet-singh-sandhu
Maksymilian Stryjek,64,bronze,Poland,65,63,62,64,42,63,https://wefut.com/player/22/10654/maksymilian-stryjek
Tobias Schützenauer,64,bronze,Austria,64,62,65,63,36,66,https://wefut.com/player/22/10645/tobias-schutzenauer
Roberto Ramírez,64,bronze,Argentina,64,61,60,66,48,62,https://wefut.com/player/22/10628/roberto-ramirez
Alexandru Buzbuchi,64,bronze,Romania,64,59,60,67,36,65,https://wefut.com/player/22/10618/alexandru-buzbuchi
Nikita Contini,64,bronze,Ukraine,64,63,57,65,48,61,https://wefut.com/player/22/10596/nikita-contini
William Eskelinen,64,bronze,Sweden,63,62,65,65,32,63,https://wefut.com/player/22/10581/william-eskelinen
Anton Mitryushkin,64,bronze,Russia,67,59,65,64,34,67,https://wefut.com/player/22/10563/anton-mitryushkin
Alec Kann,64,bronze,United States,64,62,62,62,43,66,https://wefut.com/player/22/10562/alec-kann
Clint Irwin,64,bronze,United States,65,63,64,63,46,63,https://wefut.com/player/22/10559/clint-irwin
Lawrence Vigouroux,64,bronze,Chile,64,62,61,64,46,63,https://wefut.com/player/22/10558/lawrence-vigouroux
Andreas Hansen,64,bronze,Denmark,65,60,68,66,47,60,https://wefut.com/player/22/10524/andreas-hansen
Wladimiro Falcone,64,bronze,Italy,65,64,65,68,27,64,https://wefut.com/player/22/10522/wladimiro-falcone
Thomas Vincensini,64,bronze,France,64,65,59,63,52,63,https://wefut.com/player/22/10510/thomas-vincensini
Patrick Wiegers,64,bronze,Germany,64,66,61,67,44,59,https://wefut.com/player/22/10506/patrick-wiegers
Florian Stritzel,64,bronze,Germany,69,59,40,64,34,68,https://wefut.com/player/22/10503/florian-stritzel
Matt Lampson,64,bronze,United States,62,65,65,65,46,65,https://wefut.com/player/22/10488/matt-lampson
Maksym Koval,64,bronze,Ukraine,65,63,63,66,43,62,https://wefut.com/player/22/10485/maksym-koval
Mehdi Jeannin,64,bronze,Algeria,66,62,65,66,49,61,https://wefut.com/player/22/10474/mehdi-jeannin
Cody Cropper,64,bronze,United States,67,62,61,66,35,61,https://wefut.com/player/22/10465/cody-cropper
Joe Bendik,64,bronze,United States,66,62,63,64,36,62,https://wefut.com/player/22/10452/joe-bendik
Lee Nicholls,64,bronze,England,66,62,63,66,41,61,https://wefut.com/player/22/10437/lee-nicholls
Tim Coremans,64,bronze,Netherlands,66,63,62,63,36,63,https://wefut.com/player/22/10419/tim-coremans
Tom Mickel,64,bronze,Germany,64,62,64,65,46,61,https://wefut.com/player/22/10394/tom-mickel
Daniel Vega,64,bronze,Argentina,66,62,62,63,24,61,https://wefut.com/player/22/10384/daniel-vega
Yohann Thuram,64,bronze,France,65,60,55,66,39,62,https://wefut.com/player/22/10383/yohann-thuram
Jayson Leutwiler,64,bronze,Canada,63,61,62,66,46,65,https://wefut.com/player/22/10379/jayson-leutwiler
Deng Xiaofei,64,bronze,China PR,60,61,59,64,37,67,https://wefut.com/player/22/10374/deng-xiaofei
Liam Reddy,64,bronze,Australia,63,62,61,62,46,65,https://wefut.com/player/22/10372/liam-reddy
Chris Seitz,64,bronze,United States,63,61,65,61,42,69,https://wefut.com/player/22/10370/chris-seitz
Anders Kristiansen,64,bronze,Norway,64,61,62,66,24,64,https://wefut.com/player/22/10369/anders-kristiansen
Patric Klandt,64,bronze,Germany,63,66,62,61,41,64,https://wefut.com/player/22/10364/patric-klandt
Fabián Assmann,64,bronze,Argentina,70,53,65,66,52,64,https://wefut.com/player/22/10363/fabian-assmann
Maciej Gostomski,64,bronze,Poland,64,60,55,68,36,64,https://wefut.com/player/22/10362/maciej-gostomski
Simon Eastwood,64,bronze,England,63,61,61,65,50,64,https://wefut.com/player/22/10360/simon-eastwood
Mikkel Andersen,64,bronze,Denmark,66,60,58,65,35,66,https://wefut.com/player/22/10353/mikkel-andersen
Guillaume Faivre,64,bronze,Switzerland,64,65,59,63,35,66,https://wefut.com/player/22/10352/guillaume-faivre
Thomas Gebauer,64,bronze,Austria,63,65,61,60,35,66,https://wefut.com/player/22/10345/thomas-gebauer
Eldin Jakupović,64,bronze,Switzerland,64,66,64,60,29,64,https://wefut.com/player/22/10336/eldin-jakupovic
Håkon Opdal,64,bronze,Norway,61,62,64,61,40,66,https://wefut.com/player/22/10335/hakon-opdal
Glenn Morris,64,bronze,England,65,62,62,64,33,63,https://wefut.com/player/22/10332/glenn-morris
Franco Petroli,63,swap2,Argentina,64,58,62,64,42,65,https://wefut.com/player/22/12141/franco-petroli
Patrick Zubczuk,63,swap2,Peru,63,60,62,66,44,58,https://wefut.com/player/22/12079/patrick-zubczuk
Matias Tagliamonte,63,swap2,Argentina,60,58,62,65,38,67,https://wefut.com/player/22/11805/matias-tagliamonte
Rodrigo Muñoz,63,swap2,Uruguay,61,63,62,63,46,64,https://wefut.com/player/22/11586/rodrigo-munoz
Rodrigo Banegas,63,swap,Bolivia,63,61,60,62,22,62,https://wefut.com/player/22/12108/rodrigo-banegas
Ricardo Farro,63,swap,Peru,60,63,60,65,45,62,https://wefut.com/player/22/12093/ricardo-farro
Ole Söderberg,64,bronze,Sweden,64,63,62,64,30,64,https://wefut.com/player/22/12077/joel-pinto
Andries Noppert,63,bronzerare,Netherlands,65,61,62,61,47,64,https://wefut.com/player/22/23507/andries-noppert
Lee Bum Soo,63,bronzerare,Korea Republic,64,61,60,63,61,61,https://wefut.com/player/22/20075/lee-bum-soo
Naoto Kamifukumoto,63,bronzerare,Japan,60,59,70,66,64,63,https://wefut.com/player/22/12222/naoto-kamifukumoto
Andries Noppert,63,bronzerare,Netherlands,65,61,62,61,47,64,https://wefut.com/player/22/11581/andries-noppert
Lee Bum Soo,63,bronzerare,Korea Republic,64,61,60,63,61,61,https://wefut.com/player/22/11492/lee-bum-soo
Xavier Dziekoński,63,bronze,Poland,62,64,62,63,32,65,https://wefut.com/player/22/23871/xavier-dziekonski
Nathan Bishop,63,bronze,England,64,62,60,64,20,63,https://wefut.com/player/22/23843/nathan-bishop
Jo Coppens,63,bronze,Belgium,65,60,57,67,43,59,https://wefut.com/player/22/23816/jo-coppens
Richard O'Donnell,63,bronze,England,62,63,61,63,52,63,https://wefut.com/player/22/23815/richard-o-donnell
Dean Bouzanis,63,bronze,Australia,62,60,65,62,59,62,https://wefut.com/player/22/23814/dean-bouzanis
Stefan Bajic,63,bronze,France,63,64,59,64,25,63,https://wefut.com/player/22/23525/stefan-bajic
Gavin Bazunu,63,bronze,Republic of Ireland,63,63,62,64,27,62,https://wefut.com/player/22/23516/gavin-bazunu
Anthony Mandrea,63,bronze,France,67,56,57,70,44,59,https://wefut.com/player/22/23508/anthony-mandrea
Armin Gremsl,63,bronze,Austria,63,60,61,65,43,60,https://wefut.com/player/22/20109/armin-gremsl
Stefan Bajic,63,bronze,France,63,64,59,64,25,63,https://wefut.com/player/22/20089/stefan-bajic
Jonathan Mitchell,63,bronze,England,64,61,63,65,51,61,https://wefut.com/player/22/20079/jonathan-mitchell
Jamie Cumming,63,bronze,England,63,62,59,64,33,62,https://wefut.com/player/22/19328/jamie-cumming
Patrik Gunnarsson,63,bronze,Iceland,66,62,63,66,30,63,https://wefut.com/player/22/18833/patrik-gunnarsson
Jökull Andrésson,63,bronze,Iceland,62,59,59,65,25,61,https://wefut.com/player/22/18832/jokull-andresson
Ellery Balcombe,63,bronze,England,64,62,61,65,40,61,https://wefut.com/player/22/18828/ellery-balcombe
Arindam Bhattacharya,63,bronze,India,62,57,63,65,22,61,https://wefut.com/player/22/17264/arindam-bhattacharya
Arindam Bhattacharya,63,bronze,India,62,57,63,65,22,61,https://wefut.com/player/22/12318/arindam-bhattacharya
Luis López,63,bronze,Spain,66,62,58,63,30,58,https://wefut.com/player/22/12317/luis-lopez
Ángel Jiménez,63,bronze,Spain,65,62,65,64,30,63,https://wefut.com/player/22/12213/angel-jimenez
Maxime Delanghe,63,bronze,Belgium,63,62,63,65,21,64,https://wefut.com/player/22/12195/maxime-delanghe
Filip Jörgensen,63,bronze,Sweden,63,69,68,65,36,63,https://wefut.com/player/22/12189/filip-jorgensen
Armin Gremsl,63,bronze,Austria,63,60,61,65,43,60,https://wefut.com/player/22/12172/armin-gremsl
Ammar Helac,63,bronze,Austria,66,65,58,67,32,64,https://wefut.com/player/22/12163/ammar-helac
Jan Olschowsky,63,bronze,Germany,64,63,64,64,20,65,https://wefut.com/player/22/12162/jan-olschowsky
Xavier Dziekoński,63,bronze,Poland,62,64,62,63,32,65,https://wefut.com/player/22/12154/xavier-dziekonski
Sebastian Osigwe,63,bronze,Nigeria,65,65,63,62,31,61,https://wefut.com/player/22/12148/sebastian-osigwe
Yuma Obata,63,bronze,Japan,65,62,59,70,44,51,https://wefut.com/player/22/12110/yuma-obata
Zafer Görgen,63,bronze,Turkey,66,60,60,69,24,64,https://wefut.com/player/22/12091/zafer-gorgen
Pépé Bonet,63,bronze,DR Congo,65,60,58,61,17,64,https://wefut.com/player/22/12076/pepe-bonet
Berto Hórreo,63,bronze,Spain,64,63,59,63,33,61,https://wefut.com/player/22/12060/berto-horreo
João Gonçalves,63,bronze,Portugal,62,64,57,56,28,67,https://wefut.com/player/22/12055/joao-goncalves
Nick Shinton,63,bronze,Belgium,67,62,59,68,27,56,https://wefut.com/player/22/12028/nick-shinton
Alexandru Greab,63,bronze,Romania,57,66,52,69,33,60,https://wefut.com/player/22/12008/alexandru-greab
Victor Rîmniceanu,63,bronze,Romania,61,62,66,62,40,62,https://wefut.com/player/22/12007/victor-rimniceanu
Lukáš Hroššo,63,bronze,Slovakia,64,64,60,62,17,63,https://wefut.com/player/22/11997/lukas-hrosso
Tsuyoshi Kodama,63,bronze,Japan,64,60,64,61,24,66,https://wefut.com/player/22/11987/tsuyoshi-kodama
Stefan Bajic,63,bronze,France,63,64,59,64,25,63,https://wefut.com/player/22/11972/stefan-bajic
Patrik Gunnarsson,63,bronze,Iceland,66,62,63,66,30,63,https://wefut.com/player/22/11966/patrik-gunnarsson
Jan-Christoph Bartels,63,bronze,Germany,65,65,61,64,25,63,https://wefut.com/player/22/11962/jan-christoph-bartels
Jökull Andrésson,63,bronze,Iceland,62,59,59,65,25,61,https://wefut.com/player/22/11954/jokull-andresson
Luis Ingolotti,63,bronze,Argentina,64,63,55,64,31,60,https://wefut.com/player/22/11929/luis-ingolotti
Rodolfo Cardoso,63,bronze,Portugal,64,60,57,64,25,61,https://wefut.com/player/22/11926/rodolfo-cardoso
Gavin Bazunu,63,bronze,Republic of Ireland,63,63,62,64,27,62,https://wefut.com/player/22/11924/gavin-bazunu
Jan Hoekstra,63,bronze,Netherlands,63,62,56,63,24,64,https://wefut.com/player/22/11864/jan-hoekstra
Valera,63,bronze,Spain,63,60,58,61,39,66,https://wefut.com/player/22/11844/valera
Abdul Manaf Nurudeen,63,bronze,Ghana,72,57,58,68,22,58,https://wefut.com/player/22/11831/abdul-manaf-nurudeen
Didier Desprez,63,bronze,France,63,60,59,65,24,61,https://wefut.com/player/22/11830/didier-desprez
James Pantemis,63,bronze,Canada,63,63,55,63,36,67,https://wefut.com/player/22/11828/james-pantemis
Kevin Kunz,63,bronze,Germany,65,62,51,62,28,64,https://wefut.com/player/22/11819/kevin-kunz
Jamie Cumming,63,bronze,England,63,62,59,64,33,62,https://wefut.com/player/22/11804/jamie-cumming
Kenta Tanno,63,bronze,Japan,63,67,58,58,25,63,https://wefut.com/player/22/11798/kenta-tanno
William Popp,63,bronze,Japan,61,60,67,61,34,63,https://wefut.com/player/22/11794/william-popp
Nathan Bishop,63,bronze,England,64,62,60,64,20,63,https://wefut.com/player/22/11792/nathan-bishop
Vasilios Xenopoulos,63,bronze,Greece,66,58,55,66,28,62,https://wefut.com/player/22/11790/vasilios-xenopoulos
Lucas Dias,63,bronze,France,64,63,59,63,28,61,https://wefut.com/player/22/11788/lucas-dias
Ahmet Eyüp Türkaslan,63,bronze,Turkey,64,62,64,68,16,55,https://wefut.com/player/22/11786/ahmet-eyup-turkaslan
Ellery Balcombe,63,bronze,England,64,62,61,65,40,61,https://wefut.com/player/22/11784/ellery-balcombe
Zaid Al Bawardi,63,bronze,Saudi Arabia,67,62,65,63,28,62,https://wefut.com/player/22/11764/zaid-al-bawardi
Óscar López,63,bronze,Spain,67,65,59,62,30,58,https://wefut.com/player/22/11760/oscar-lopez
Robby McCrorie,63,bronze,Scotland,62,63,63,64,32,62,https://wefut.com/player/22/11751/robby-mccrorie
Serigne Mor Mbaye,63,bronze,Senegal,64,63,66,64,26,58,https://wefut.com/player/22/11749/serigne-mor-mbaye
Markus Pettersen,63,bronze,Norway,65,63,58,64,24,60,https://wefut.com/player/22/11741/markus-pettersen
Takuto Hayashi,63,bronze,Japan,60,65,60,59,27,65,https://wefut.com/player/22/11727/takuto-hayashi
Andrew Tarbell,63,bronze,United States,63,63,58,69,29,62,https://wefut.com/player/22/11720/andrew-tarbell
Chi Wenyi,63,bronze,China PR,63,60,61,64,20,63,https://wefut.com/player/22/11719/chi-wenyi
Daniel Margush,63,bronze,Australia,61,63,61,64,30,63,https://wefut.com/player/22/11715/daniel-margush
İsmail Çipe,63,bronze,Turkey,62,65,64,62,45,65,https://wefut.com/player/22/11701/ismail-cipe
Arda Akbulut,63,bronze,Turkey,65,61,59,68,45,57,https://wefut.com/player/22/11685/dominik-reimann
Raphael Sallinger,63,bronze,Austria,67,59,64,64,44,59,https://wefut.com/player/22/11683/raphael-sallinger
Samu Casado,63,bronze,Spain,63,62,59,69,44,57,https://wefut.com/player/22/11655/samu-casado
Lorenzo Andrenacci,63,bronze,Italy,62,65,59,63,50,63,https://wefut.com/player/22/11653/lorenzo-andrenacci
Tomasz Loska,63,bronze,Poland,64,60,59,68,37,61,https://wefut.com/player/22/11641/tomasz-loska
Hillel Konaté,63,bronze,Ivory Coast,63,61,62,66,53,58,https://wefut.com/player/22/11631/hillel-konate
Amrinder Singh,63,bronze,India,63,58,53,62,44,64,https://wefut.com/player/22/11627/amrinder-singh
Erten Ersu,63,bronze,Turkey,63,61,60,66,37,63,https://wefut.com/player/22/11620/erten-ersu
Svend Brodersen,63,bronze,Germany,64,60,56,67,42,62,https://wefut.com/player/22/11618/svend-brodersen
Lee Tae Hee,63,bronze,Korea Republic,62,61,59,64,44,62,https://wefut.com/player/22/11616/lee-tae-hee
Han Rongze,63,bronze,China PR,63,61,64,64,41,64,https://wefut.com/player/22/11608/han-rongze
Anthony Mandrea,63,bronze,France,67,56,57,70,44,59,https://wefut.com/player/22/11595/anthony-mandrea
Damian Węglarz,63,bronze,Poland,62,63,61,65,32,60,https://wefut.com/player/22/11591/damian-weglarz
Osman Hadžikić,63,bronze,Austria,62,60,59,63,41,63,https://wefut.com/player/22/11590/osman-hadzikic
Jonathan Mitchell,63,bronze,England,64,61,63,65,51,61,https://wefut.com/player/22/11574/jonathan-mitchell
Nelson Ibáñez,63,bronze,Argentina,61,60,67,62,34,66,https://wefut.com/player/22/11566/nelson-ibanez
Park Bae Jong,63,bronze,Korea Republic,63,64,57,64,54,60,https://wefut.com/player/22/11554/park-bae-jong
Nick Townsend,63,bronze,England,63,62,56,64,39,62,https://wefut.com/player/22/11547/nick-townsend
Paul Farman,63,bronze,England,64,60,63,66,43,60,https://wefut.com/player/22/11543/paul-farman
Nicolai Flø,63,bronze,Denmark,64,61,55,65,39,62,https://wefut.com/player/22/11534/nicolai-flo
Thomas Castella,63,bronze,Switzerland,63,61,60,65,45,63,https://wefut.com/player/22/11529/thomas-castella
Sayouba Mandé,63,bronze,Ivory Coast,64,59,61,64,44,62,https://wefut.com/player/22/11520/sayouba-mande
Benjamin Bertrand,63,bronze,France,68,61,54,65,45,59,https://wefut.com/player/22/11494/benjamin-bertrand
Joe Day,63,bronze,England,67,59,58,66,54,64,https://wefut.com/player/22/11482/joe-day
Jon Kempin,63,bronze,United States,63,61,62,66,57,64,https://wefut.com/player/22/11470/jon-kempin
Dominik Reimann,63,bronze,Germany,66,55,69,68,36,61,https://wefut.com/player/22/11456/dinu-moldovan
Waleed Abdullah,63,bronze,Saudi Arabia,62,63,70,60,36,61,https://wefut.com/player/22/11427/waleed-abdullah
Yoo Hyun,63,bronze,Korea Republic,65,56,68,60,55,66,https://wefut.com/player/22/11426/yoo-hyun
Grzegorz Sandomierski,63,bronze,Poland,60,62,62,66,45,62,https://wefut.com/player/22/11411/grzegorz-sandomierski
Li Shuai,63,bronze,China PR,65,64,61,62,32,61,https://wefut.com/player/22/11406/li-shuai
Jo Coppens,63,bronze,Belgium,65,60,57,67,43,59,https://wefut.com/player/22/11400/jo-coppens
Marek Štěch,63,bronze,Czech Republic,65,60,58,61,37,64,https://wefut.com/player/22/11397/marek-stech
Adam Legzdins,63,bronze,England,59,61,57,64,33,64,https://wefut.com/player/22/11395/adam-legzdins
Scott Davies,63,bronze,England,63,60,61,66,26,62,https://wefut.com/player/22/11394/scott-davies
Cheng Yuelei,63,bronze,China PR,63,63,57,62,34,60,https://wefut.com/player/22/11393/cheng-yuelei
Zhang Lu,63,bronze,China PR,61,59,70,70,55,59,https://wefut.com/player/22/11392/zhang-lu
Richard O'Donnell,63,bronze,England,62,63,61,63,52,63,https://wefut.com/player/22/11391/richard-o-donnell
Dean Bouzanis,63,bronze,Australia,62,60,65,62,59,62,https://wefut.com/player/22/11389/dean-bouzanis
Scott Brown,63,bronze,England,63,61,60,63,51,62,https://wefut.com/player/22/11374/scott-brown
Matt Gilks,63,bronze,Scotland,63,62,61,62,36,63,https://wefut.com/player/22/11371/matt-gilks
Facundo Ferrero,62,totsswaps,Argentina,64,62,59,60,32,58,https://wefut.com/player/22/21639/facundo-ferrero
Arda Özçimen,62,totsswaps,Turkey,64,61,61,68,27,59,https://wefut.com/player/22/21636/arda-ozcimen
Jorge Chanza,62,totsswaps,Spain,62,63,64,61,33,60,https://wefut.com/player/22/21619/jorge-chanza
Omar Carabalí,62,swap2,Chile,62,61,58,63,21,60,https://wefut.com/player/22/21474/omar-carabali
Marino Arzamendia,62,swap2,Paraguay,61,60,55,62,29,61,https://wefut.com/player/22/12957/marino-arzamendia
Cristopher Varela,62,swap2,Venezuela,64,59,56,63,33,60,https://wefut.com/player/22/12940/cristopher-varela
Guillermo Viscarra,62,swap2,Bolivia,64,59,57,62,25,66,https://wefut.com/player/22/12630/guillermo-viscarra
Gustavo Serdán,62,swap,Paraguay,61,60,62,64,23,60,https://wefut.com/player/22/13138/gustavo-serdan
Rodolfo Rodríguez,62,swap,Paraguay,63,61,62,63,25,60,https://wefut.com/player/22/13102/rodolfo-rodriguez
Martín Correa,62,swap,Uruguay,64,59,53,66,23,55,https://wefut.com/player/22/12988/martin-correa
Dinu Moldovan,63,bronze,Romania,64,63,60,63,36,62,https://wefut.com/player/22/12977/daniel-sandy
William Cuesta,62,swap,Colombia,60,59,58,61,46,68,https://wefut.com/player/22/12458/william-cuesta
Ross Laidlaw,62,bronzerare,Scotland,64,61,58,62,25,63,https://wefut.com/player/22/12676/ross-laidlaw
Iván Rodríguez,62,bronzerare,Mexico,70,45,55,67,63,64,https://wefut.com/player/22/12407/ivan-rodriguez
Connor Ripley,62,bronze,England,63,62,62,64,27,60,https://wefut.com/player/22/23954/connor-ripley
Stefan Drljača,62,bronze,Germany,64,60,58,62,31,59,https://wefut.com/player/22/23946/stefan-drljaca
Jonas Kersken,62,bronze,Germany,64,63,62,64,25,63,https://wefut.com/player/22/23943/jonas-kersken
