Name,Rtg,Card,Nation,DIV,HAN,KIC,REF,SPE,POS,Link
Guan Zhen,66,silver,China PR,74,64,65,59,50,65,https://wefut.com/player/21/8024/guan-zhen
Chris Seitz,66,silver,United States,67,61,71,66,53,69,https://wefut.com/player/21/8018/chris-seitz
Patric Klandt,66,silver,Germany,66,67,63,64,41,66,https://wefut.com/player/21/8012/patric-klandt
Simon Eastwood,66,silver,England,64,61,61,68,50,66,https://wefut.com/player/21/8008/simon-eastwood
James McKeown,66,silver,Republic of Ireland,66,61,58,68,44,65,https://wefut.com/player/21/7998/james-mckeown
Iven Austbø,66,silver,Norway,64,63,65,65,25,67,https://wefut.com/player/21/7974/iven-austbo
David Martin,66,silver,England,66,62,66,65,40,66,https://wefut.com/player/21/7968/david-martin
Alan Mannus,66,silver,Northern Ireland,64,68,62,64,36,67,https://wefut.com/player/21/7967/alan-mannus
Eldin Jakupović,66,silver,Switzerland,66,66,64,65,30,66,https://wefut.com/player/21/7964/eldin-jakupovic
Daniel Vaca,65,swap2,Bolivia,59,62,63,63,41,70,https://wefut.com/player/21/21568/daniel-vaca
Joel Graterol,65,swap2,Venezuela,67,71,63,65,24,67,https://wefut.com/player/21/9892/joel-graterol
Hamilton Piedra,65,swap2,Ecuador,63,66,67,64,42,63,https://wefut.com/player/21/9467/hamilton-piedra
Darío Melo,65,swap2,Chile,63,65,63,68,49,60,https://wefut.com/player/21/9341/dario-melo
Hugo Suárez,65,swap2,Bolivia,63,63,62,69,35,60,https://wefut.com/player/21/9114/hugo-suarez
Juan Espínola,65,swap,Paraguay,63,68,66,66,28,65,https://wefut.com/player/21/9988/juan-espinola
Iván Cartés,65,swap,Uruguay,63,62,67,67,36,58,https://wefut.com/player/21/9974/ivan-cartes
Yhonathan Yustiz,65,swap,Venezuela,61,63,62,65,39,65,https://wefut.com/player/21/9968/yhonathan-yustiz
Lautaro Morales,65,swap,Argentina,66,65,69,68,51,62,https://wefut.com/player/21/9941/lautaro-morales
Joe Day,65,silverrare,England,68,59,58,70,54,66,https://wefut.com/player/21/19094/joe-day
Sam Walker,65,silverrare,England,66,66,62,63,42,65,https://wefut.com/player/21/19092/sam-walker
Tim Rönning,65,silverrare,Sweden,65,67,63,69,17,65,https://wefut.com/player/21/9764/tim-ronning
Danijel Petković,65,silverrare,Montenegro,66,63,63,67,41,66,https://wefut.com/player/21/9726/danijel-petkovic
Anthony Maisonnial,65,silverrare,France,63,63,63,69,62,63,https://wefut.com/player/21/9531/anthony-maisonnial
Miguel Oliveira,65,silverrare,Portugal,64,65,62,65,27,67,https://wefut.com/player/21/9331/miguel-oliveira
Matt Macey,65,silverrare,England,63,65,65,66,39,64,https://wefut.com/player/21/9324/matt-macey
Joe Day,65,silverrare,England,68,59,58,70,54,66,https://wefut.com/player/21/9183/joe-day
Sam Walker,65,silverrare,England,66,66,62,63,42,65,https://wefut.com/player/21/9147/sam-walker
Tomáš Holý,65,silverrare,Czech Republic,68,60,56,69,26,65,https://wefut.com/player/21/9135/tomas-holy
Colin Doyle,65,silverrare,Republic of Ireland,66,67,63,63,32,64,https://wefut.com/player/21/9018/colin-doyle
Ufuk Ceylan,65,silverrare,Turkey,66,65,62,62,55,67,https://wefut.com/player/21/8992/ufuk-ceylan
Alex Palmer,65,silver,England,66,65,64,66,30,64,https://wefut.com/player/21/22471/alex-palmer
Felix Dornebusch,65,silver,Germany,67,60,54,66,41,64,https://wefut.com/player/21/22468/felix-dornebusch
Patrick Drewes,65,silver,Germany,68,63,60,62,30,64,https://wefut.com/player/21/22465/patrick-drewes
Lee Nicholls,65,silver,England,67,62,63,69,41,61,https://wefut.com/player/21/22454/lee-nicholls
Connal Trueman,65,silver,England,66,64,61,68,46,63,https://wefut.com/player/21/20728/connal-trueman
Juan Espínola,65,silver,Paraguay,63,68,66,66,28,65,https://wefut.com/player/21/19943/juan-espinola
Ahn Joon Soo,65,silver,Korea Republic,64,63,62,66,28,64,https://wefut.com/player/21/19109/ahn-joon-soo
Connal Trueman,65,silver,England,66,64,61,68,46,63,https://wefut.com/player/21/19101/connal-trueman
Yohei Takaoka,65,silver,Japan,66,64,58,68,23,59,https://wefut.com/player/21/18220/yohei-takaoka
Aynsley Pears,65,silver,England,63,61,61,69,15,63,https://wefut.com/player/21/17939/aynsley-pears
Vincent Müller,65,silver,Germany,67,64,64,70,31,66,https://wefut.com/player/21/10021/vincent-muller
Jun Ichimori,65,silver,Japan,66,61,58,67,32,65,https://wefut.com/player/21/9993/jun-ichimori
Joe Day,65,silverrare,England,68,59,59,67,20,60,https://wefut.com/player/21/9923/joan-femenias
Marian Aioani,65,silver,Romania,66,62,62,67,24,64,https://wefut.com/player/21/9898/marian-aioani
Christian Sánchez,65,silver,Cuba,66,64,58,67,37,65,https://wefut.com/player/21/9835/christian-sanchez
Samu Pérez,65,silver,Spain,66,66,63,74,23,62,https://wefut.com/player/21/9831/samu-perez
Yohei Takaoka,65,silver,Japan,66,64,58,68,23,59,https://wefut.com/player/21/9820/yohei-takaoka
Hidajet Hankić,65,silver,Austria,64,68,69,65,34,60,https://wefut.com/player/21/9818/hidajet-hankic
André Ferreira,65,silver,Portugal,66,65,55,68,38,63,https://wefut.com/player/21/9800/andre-ferreira
Sébastien Cibois,65,silver,France,65,62,66,69,34,61,https://wefut.com/player/21/9766/sebastien-cibois
Ricardo Friedrich,65,silver,Brazil,66,62,64,66,31,64,https://wefut.com/player/21/9762/ricardo-friedrich
Aynsley Pears,65,silver,England,63,61,61,69,15,63,https://wefut.com/player/21/9733/aynsley-pears
Kristoffer Klaesson,65,silver,Norway,66,61,63,68,32,64,https://wefut.com/player/21/9681/kristoffer-klaesson
Ahn Joon Soo,65,silver,Korea Republic,64,63,62,66,28,64,https://wefut.com/player/21/9678/ahn-joon-soo
Takuo Okubo,65,silver,Japan,63,57,58,68,26,70,https://wefut.com/player/21/9667/takuo-okubo
Pablo Sisniega,65,silver,Mexico,63,68,64,63,44,65,https://wefut.com/player/21/9632/pablo-sisniega
Đorđe Nikolić,65,silver,Serbia,65,68,62,67,21,65,https://wefut.com/player/21/9611/dorde-nikolic
Hiroki Iikura,65,silver,Japan,65,64,58,64,25,65,https://wefut.com/player/21/9573/hiroki-iikura
Takuto Hayashi,65,silver,Japan,60,67,60,61,27,70,https://wefut.com/player/21/9566/takuto-hayashi
Yuji Rokutan,65,silver,Japan,64,64,58,63,32,63,https://wefut.com/player/21/9563/yuji-rokutan
Andorinha,65,silver,Portugal,67,63,56,66,24,63,https://wefut.com/player/21/9548/andorinha
Ramiro Macagno,65,silver,Argentina,66,64,58,68,27,64,https://wefut.com/player/21/9546/ramiro-macagno
Edson Reséndez,65,silver,Mexico,64,63,64,67,32,64,https://wefut.com/player/21/9545/edson-resendez
Peter Vindahl Jensen,65,silver,Denmark,65,63,67,66,20,65,https://wefut.com/player/21/9544/peter-vindahl-jensen
Julian Faye Lund,65,silver,Norway,64,63,62,68,43,65,https://wefut.com/player/21/9538/julian-faye-lund
Jérémy Vachoux,65,silver,France,66,62,62,66,43,63,https://wefut.com/player/21/9521/jeremy-vachoux
Varo,65,silver,Spain,61,62,63,68,40,64,https://wefut.com/player/21/9519/varo
Joan Femenías,65,silver,Spain,65,66,59,67,20,60,https://wefut.com/player/21/9923/joan-femenias
Siyabonga Mpontshane,65,silver,South Africa,66,63,62,71,47,65,https://wefut.com/player/21/9473/siyabonga-mpontshane
Bradley Collins,65,silver,England,66,60,63,67,43,63,https://wefut.com/player/21/9466/bradley-collins
Connal Trueman,65,silver,England,66,64,61,68,46,63,https://wefut.com/player/21/9464/connal-trueman
James Talbot,65,silver,Republic of Ireland,64,63,59,67,43,62,https://wefut.com/player/21/9463/james-talbot
Ezkieta,65,silver,Spain,63,64,63,63,44,67,https://wefut.com/player/21/9462/ezkieta
Dong Chunyu,65,silver,China PR,65,64,66,65,45,65,https://wefut.com/player/21/9442/dong-chunyu
Alex Palmer,65,silver,England,66,65,64,66,30,64,https://wefut.com/player/21/9434/alex-palmer
Okan Kocuk,65,silver,Turkey,66,68,61,68,33,62,https://wefut.com/player/21/9426/okan-kocuk
Will Norris,65,silver,England,67,62,60,67,44,63,https://wefut.com/player/21/9422/will-norris
Zou Dehai,65,silver,China PR,62,64,60,67,46,65,https://wefut.com/player/21/9412/zou-dehai
Joe Wildsmith,65,silver,England,70,59,62,69,42,65,https://wefut.com/player/21/9387/joe-wildsmith
Felix Dornebusch,65,silver,Germany,67,60,54,66,41,64,https://wefut.com/player/21/9371/felix-dornebusch
Thomas Mikkelsen,65,silver,Denmark,66,65,67,63,39,66,https://wefut.com/player/21/9349/thomas-mikkelsen
Clint Irwin,65,silver,United States,66,64,64,64,46,63,https://wefut.com/player/21/9325/clint-irwin
Marko Marić,65,silver,Croatia,65,64,65,68,43,66,https://wefut.com/player/21/9311/marko-maric
Yun Pyeong Gook,65,silver,Korea Republic,64,65,63,65,47,63,https://wefut.com/player/21/9308/yun-pyeong-gook
René Vollath,65,silver,Germany,64,62,60,67,39,66,https://wefut.com/player/21/9295/rene-vollath
Lee Chang Geun,65,silver,Korea Republic,66,64,63,66,45,62,https://wefut.com/player/21/9280/lee-chang-geun
Patrick Drewes,65,silver,Germany,68,63,60,62,30,64,https://wefut.com/player/21/9278/patrick-drewes
Thomas Castella,65,silver,Switzerland,66,63,62,70,45,65,https://wefut.com/player/21/9277/thomas-castella
Manuel Kuttin,65,silver,Austria,67,62,68,66,34,63,https://wefut.com/player/21/9276/manuel-kuttin
Patrick Wiegers,65,silver,Germany,65,66,61,68,45,59,https://wefut.com/player/21/9262/patrick-wiegers
Théo Defourny,65,silver,Belgium,63,64,65,64,35,66,https://wefut.com/player/21/9249/theo-defourny
Pol Freixanet,65,silver,Spain,64,69,59,66,47,60,https://wefut.com/player/21/9228/pol-freixanet
André Weis,65,silver,Germany,67,64,63,70,38,56,https://wefut.com/player/21/9221/andre-weis
Matt Ingram,65,silver,England,69,64,62,68,36,63,https://wefut.com/player/21/9207/matt-ingram
Clément Diop,65,silver,Senegal,68,63,60,67,43,63,https://wefut.com/player/21/9205/clement-diop
Paul Delecroix,65,silver,France,64,65,62,65,28,66,https://wefut.com/player/21/9198/paul-delecroix
Benjamin Siegrist,65,silver,Switzerland,65,65,64,64,37,64,https://wefut.com/player/21/9180/benjamin-siegrist
Jimmy Maurer,65,silver,United States,67,64,65,69,39,67,https://wefut.com/player/21/9176/jimmy-maurer
Joe Bendik,65,silver,United States,67,62,63,65,36,63,https://wefut.com/player/21/9161/joe-bendik
Konrad Forenc,65,silver,Poland,66,66,64,66,42,63,https://wefut.com/player/21/9158/konrad-forenc
Aykut Özer,65,silver,Turkey,66,64,62,64,47,63,https://wefut.com/player/21/9152/aykut-ozer
Hobie Verhulst,65,silver,Netherlands,66,61,64,68,48,63,https://wefut.com/player/21/9149/hobie-verhulst
Daniel Batz,65,silver,Germany,66,63,66,67,35,59,https://wefut.com/player/21/9137/daniel-batz
Campos,65,silver,Spain,69,66,61,64,29,62,https://wefut.com/player/21/9127/campos
Lee Nicholls,65,silver,England,67,62,63,69,41,61,https://wefut.com/player/21/9126/lee-nicholls
James Shea,65,silver,England,64,63,58,66,27,66,https://wefut.com/player/21/9099/james-shea
Michał Buchalik,65,silver,Poland,65,63,62,66,32,67,https://wefut.com/player/21/9076/michal-buchalik
Kim Ho Jun,65,silver,Korea Republic,64,63,66,64,53,65,https://wefut.com/player/21/9071/kim-ho-jun
Michał Gliwa,65,silver,Poland,64,62,62,67,30,68,https://wefut.com/player/21/9066/michal-gliwa
Daniel Vega,65,silver,Argentina,66,62,64,64,24,62,https://wefut.com/player/21/9064/daniel-vega
Jonas Deumeland,65,silver,Germany,65,65,66,66,50,62,https://wefut.com/player/21/9060/jonas-deumeland
Cheng Yuelei,65,silver,China PR,65,65,59,64,34,62,https://wefut.com/player/21/9055/cheng-yuelei
Richard O'Donnell,65,silver,England,62,64,62,65,52,64,https://wefut.com/player/21/9054/richard-o-donnell
Andreas Lukse,65,silver,Austria,66,62,60,68,41,64,https://wefut.com/player/21/9051/andreas-lukse
Simon Pontdemé,65,silver,France,65,66,65,65,34,64,https://wefut.com/player/21/9045/simon-pontdeme
Radosław Cierzniak,65,silver,Poland,65,65,61,63,38,68,https://wefut.com/player/21/9016/radoslaw-cierzniak
Tomáš Černý,65,silver,Czech Republic,63,63,60,64,45,65,https://wefut.com/player/21/9009/tomas-cerny
Stephen Henderson,65,silver,Republic of Ireland,66,62,70,62,41,64,https://wefut.com/player/21/9007/stephen-henderson
Hitoshi Sogahata,65,silver,Japan,64,66,64,65,18,72,https://wefut.com/player/21/8998/hitoshi-sogahata
Dean Gerken,65,silver,England,64,63,65,63,48,66,https://wefut.com/player/21/8997/dean-gerken
Michael Langer,65,silver,Austria,64,62,60,65,31,67,https://wefut.com/player/21/8989/michael-langer
Håkon Opdal,65,silver,Norway,62,63,64,65,40,66,https://wefut.com/player/21/8987/hakon-opdal
Glenn Morris,65,silver,England,67,63,62,66,33,64,https://wefut.com/player/21/8985/glenn-morris
Carlos Olses,64,swap2,Venezuela,65,63,58,67,33,62,https://wefut.com/player/21/21583/carlos-olses
Marcos Ledesma,64,swap2,Argentina,68,61,60,62,51,62,https://wefut.com/player/21/21581/marcos-ledesma
Manuel Roffo,64,swap2,Argentina,65,64,61,66,23,62,https://wefut.com/player/21/10656/manuel-roffo
Andrés Mosquera,64,swap2,Colombia,69,57,64,67,44,62,https://wefut.com/player/21/10340/andres-mosquera
Jorge Bava,64,swap2,Uruguay,64,64,63,68,41,62,https://wefut.com/player/21/10068/jorge-bava
Leao Butrón,64,swap2,Peru,63,60,61,62,22,67,https://wefut.com/player/21/10058/leao-butron
Anyelo Campos,64,swap,Peru,56,63,61,63,36,64,https://wefut.com/player/21/10921/anyelo-campos
Jeremías Young,64,swap,Argentina,64,62,63,63,41,62,https://wefut.com/player/21/10903/jeremias-young
Sebastián Lentinelly,64,swap,Uruguay,62,60,61,62,24,63,https://wefut.com/player/21/10898/sebastian-lentinelly
Romel Quiñonez,64,swap,Bolivia,66,63,66,66,44,62,https://wefut.com/player/21/10331/romel-quinonez
Andrés Mehring,64,swap,Argentina,60,61,63,64,47,65,https://wefut.com/player/21/10300/andres-mehring
Luis Delgado,64,swap,Colombia,58,62,64,64,46,69,https://wefut.com/player/21/10293/luis-delgado
Adrián Bone,64,swap,Ecuador,64,66,60,59,33,67,https://wefut.com/player/21/10269/adrian-bone
Octavian Vâlceanu,64,bronzerare,Romania,66,65,60,63,25,66,https://wefut.com/player/21/22607/octavian-valceanu
Dragan Rosić,64,bronzerare,Serbia,60,62,68,66,30,65,https://wefut.com/player/21/22596/dragan-rosic
Gabriel Brazão,64,bronzerare,Brazil,61,65,59,67,27,62,https://wefut.com/player/21/22588/gabriel-brazao
Moritz Nicolas,64,bronzerare,Germany,68,65,62,65,21,59,https://wefut.com/player/21/22564/moritz-nicolas
İsmail Çipe,64,bronzerare,Turkey,63,66,64,64,45,64,https://wefut.com/player/21/22559/ismail-cipe
Steve Kroll,64,bronzerare,Germany,64,62,59,65,37,62,https://wefut.com/player/21/22550/steve-kroll
Mark Oxley,64,bronzerare,England,65,64,64,65,30,64,https://wefut.com/player/21/22527/mark-oxley
Enrique Palos,64,bronzerare,Mexico,65,51,54,67,41,68,https://wefut.com/player/21/22526/enrique-palos
Scott Brown,64,bronzerare,England,64,62,60,64,51,63,https://wefut.com/player/21/22523/scott-brown
Luca Plogmann,64,bronzerare,Germany,66,61,61,67,40,58,https://wefut.com/player/21/20308/luca-plogmann
Marcin Bułka,64,bronzerare,Poland,65,61,62,69,27,60,https://wefut.com/player/21/19967/marcin-bulka
Eirik Holmen Johansen,64,bronzerare,Norway,60,63,65,69,26,61,https://wefut.com/player/21/19384/eirik-holmen-johansen
Cody Cropper,64,bronzerare,United States,67,62,61,66,35,61,https://wefut.com/player/21/19124/cody-cropper
Jon Kempin,64,bronzerare,United States,63,63,64,66,57,64,https://wefut.com/player/21/19122/jon-kempin
Edgar Hernández,64,bronzerare,Mexico,71,54,60,66,57,63,https://wefut.com/player/21/19117/edgar-hernandez
David Gil,64,bronzerare,Spain,66,68,67,63,47,59,https://wefut.com/player/21/18279/david-gil
Anthony Racioppi,64,bronzerare,Switzerland,63,64,62,66,30,60,https://wefut.com/player/21/17120/anthony-racioppi
Marcin Bułka,64,bronzerare,Poland,65,61,62,69,27,60,https://wefut.com/player/21/17113/marcin-bulka
Abdullah Al Jadani,64,bronzerare,Saudi Arabia,65,60,57,65,49,62,https://wefut.com/player/21/10983/abdullah-al-jadani
Cătălin Straton,64,bronzerare,Romania,64,59,60,66,31,64,https://wefut.com/player/21/10979/catalin-straton
Maduka Okoye,64,bronzerare,Nigeria,64,57,58,71,23,61,https://wefut.com/player/21/10967/maduka-okoye
Felipe López,64,bronzerare,Mexico,60,62,61,68,28,65,https://wefut.com/player/21/10966/felipe-lopez
Yuta Minami,64,bronzerare,Japan,62,64,63,62,30,66,https://wefut.com/player/21/10951/yuta-minami
Dragan Rosić,64,bronzerare,Serbia,60,62,68,66,30,65,https://wefut.com/player/21/10890/dragan-rosic
Tarık Çetin,64,bronzerare,Turkey,64,65,60,73,20,62,https://wefut.com/player/21/10889/tarik-cetin
Octavian Vâlceanu,64,bronzerare,Romania,66,65,60,63,25,66,https://wefut.com/player/21/10838/octavian-valceanu
Togo Umeda,64,bronzerare,Japan,66,58,56,70,29,57,https://wefut.com/player/21/10798/togo-umeda
Ron-Thorben Hoffmann,64,bronzerare,Germany,61,62,66,67,25,64,https://wefut.com/player/21/22581/ron-thorben-hoffmann
Sébastien Rénot,64,bronzerare,France,61,63,62,65,34,65,https://wefut.com/player/21/10743/sebastien-renot
Avdo Spahić,64,bronzerare,Bosnia Herzegovina,63,62,60,66,28,69,https://wefut.com/player/21/10735/avdo-spahic
Anthony Racioppi,64,bronzerare,Switzerland,63,64,62,66,30,60,https://wefut.com/player/21/10729/anthony-racioppi
Conor Hazard,64,bronzerare,Northern Ireland,64,65,64,66,24,66,https://wefut.com/player/21/10696/conor-hazard
Ron-Thorben Hoffmann,64,bronzerare,Germany,61,62,66,67,25,64,https://wefut.com/player/21/10682/ron-thorben-hoffmann
Daiya Maekawa,64,bronzerare,Japan,64,57,56,67,26,66,https://wefut.com/player/21/10670/daiya-maekawa
Steven Benda,64,bronzerare,Germany,64,63,59,67,37,64,https://wefut.com/player/21/10666/steven-benda
Over Mandanda,64,bronzerare,DR Congo,67,63,59,66,27,63,https://wefut.com/player/21/10654/over-mandanda
Franco Torgnascioli,64,bronzerare,Uruguay,64,61,63,71,27,60,https://wefut.com/player/21/10649/franco-torgnascioli
Luca Plogmann,64,bronzerare,Germany,66,61,61,67,40,58,https://wefut.com/player/21/10633/luca-plogmann
Kevin Kunz,64,bronzerare,Germany,67,63,51,64,28,64,https://wefut.com/player/21/10601/kevin-kunz
Marcin Bułka,64,bronzerare,Poland,65,61,62,69,27,60,https://wefut.com/player/21/10584/marcin-bulka
Delano van Crooij,64,bronzerare,Netherlands,66,65,60,63,24,65,https://wefut.com/player/21/10580/delano-van-crooij
Miguel Ortega,64,bronzerare,Mexico,66,59,60,68,29,63,https://wefut.com/player/21/10572/miguel-ortega
Lucas Dias,64,bronzerare,France,65,63,59,64,17,63,https://wefut.com/player/21/10552/lucas-dias
Muhammed Şengezer,64,bronzerare,Turkey,67,62,57,66,35,61,https://wefut.com/player/21/10542/muhammed-sengezer
Robert Jendrusch,64,bronzerare,Germany,67,60,59,70,35,60,https://wefut.com/player/21/10526/robert-jendrusch
Moritz Nicolas,64,bronzerare,Germany,68,65,62,65,21,59,https://wefut.com/player/21/10523/moritz-nicolas
Indy Groothuizen,64,bronzerare,Netherlands,62,63,66,67,25,62,https://wefut.com/player/21/10511/indy-groothuizen
Thijmen Nijhuis,64,bronzerare,Netherlands,66,60,62,63,17,62,https://wefut.com/player/21/10508/thijmen-nijhuis
Nicolas Kocik,64,bronzerare,France,62,62,63,64,38,65,https://wefut.com/player/21/10485/nicolas-kocik
Santiago Hernández,64,bronzerare,Mexico,64,67,62,64,25,65,https://wefut.com/player/21/10478/santiago-hernandez
Mateusz Lis,64,bronzerare,Poland,68,58,55,70,27,63,https://wefut.com/player/21/10477/mateusz-lis
Takanori Sugeno,64,bronzerare,Japan,65,62,57,63,34,64,https://wefut.com/player/21/10761/takanori-sugeno
Gabriel Brazão,64,bronzerare,Brazil,60,62,62,66,38,68,https://wefut.com/player/21/10472/aritz-castro
İsmail Çipe,64,bronzerare,Turkey,63,66,64,64,45,64,https://wefut.com/player/21/10459/ismail-cipe
Martin Polaček,64,bronzerare,Slovakia,67,60,72,61,37,64,https://wefut.com/player/21/10450/martin-polacek
Helge Sandvik,64,bronzerare,Norway,62,64,63,62,39,62,https://wefut.com/player/21/10437/helge-sandvik
Jack Walton,64,bronzerare,England,64,62,60,63,34,65,https://wefut.com/player/21/10432/jack-walton
Übeyd Adıyaman,64,bronzerare,Turkey,67,58,57,68,47,60,https://wefut.com/player/21/10422/ubeyd-adiyaman
Gianfranco Gazzaniga,64,bronzerare,Argentina,66,64,63,61,52,62,https://wefut.com/player/21/10406/gianfranco-gazzaniga
Luke McGee,64,bronzerare,England,69,59,53,70,37,59,https://wefut.com/player/21/10398/luke-mcgee
Steve Kroll,64,bronzerare,Germany,64,62,59,65,37,62,https://wefut.com/player/21/10382/steve-kroll
Timo Königsmann,64,bronzerare,Germany,66,65,57,69,48,59,https://wefut.com/player/21/10373/timo-konigsmann
Alexandru Buzbuchi,64,bronzerare,Romania,67,62,60,63,36,61,https://wefut.com/player/21/10360/alexandru-buzbuchi
Damian Węglarz,64,bronzerare,Poland,66,62,61,66,32,60,https://wefut.com/player/21/10328/damian-weglarz
Jonathan Mitchell,64,bronzerare,England,63,61,63,65,54,62,https://wefut.com/player/21/10313/jonathan-mitchell
Alec Kann,64,bronzerare,United States,64,62,62,62,43,66,https://wefut.com/player/21/10286/alec-kann
Brad Stuver,64,bronzerare,United States,67,64,62,62,47,62,https://wefut.com/player/21/10280/brad-stuver
Mathias Dyngeland,64,bronzerare,Norway,65,63,58,65,41,60,https://wefut.com/player/21/10229/mathias-dyngeland
Matt Lampson,64,bronzerare,United States,62,65,65,65,46,65,https://wefut.com/player/21/10222/matt-lampson
Mehdi Jeannin,64,bronzerare,Algeria,66,62,65,66,49,61,https://wefut.com/player/21/10210/mehdi-jeannin
Cody Cropper,64,bronzerare,United States,67,62,61,66,35,61,https://wefut.com/player/21/10197/cody-cropper
Richard Sánchez,64,bronzerare,Mexico,70,61,64,68,43,60,https://wefut.com/player/21/10188/richard-sanchez
Jon Kempin,64,bronzerare,United States,63,63,64,66,57,64,https://wefut.com/player/21/10179/jon-kempin
Scott Fox,64,bronzerare,Scotland,64,62,62,65,31,63,https://wefut.com/player/21/10148/scott-fox
Eirik Holmen Johansen,64,bronzerare,Norway,60,63,65,69,26,61,https://wefut.com/player/21/10128/eirik-holmen-johansen
Tom Mickel,64,bronzerare,Germany,64,62,64,65,46,61,https://wefut.com/player/21/10117/tom-mickel
Yohann Thuram,64,bronzerare,France,65,60,55,66,39,62,https://wefut.com/player/21/10098/yohann-thuram
Josué Ayala,64,bronzerare,Argentina,66,65,65,66,34,58,https://wefut.com/player/21/10095/josue-ayala
Erik Domaschke,64,bronzerare,Germany,65,64,64,63,38,61,https://wefut.com/player/21/10089/erik-domaschke
Deng Xiaofei,64,bronzerare,China PR,60,61,59,66,37,66,https://wefut.com/player/21/10080/deng-xiaofei
Cenk Gönen,64,bronzerare,Turkey,67,60,64,67,45,63,https://wefut.com/player/21/10073/cenk-gonen
Fabián Assmann,64,bronzerare,Argentina,70,53,65,66,52,64,https://wefut.com/player/21/10071/fabian-assmann
Enrique Palos,64,bronzerare,Mexico,65,51,54,67,41,68,https://wefut.com/player/21/10064/enrique-palos
Edgar Hernández,64,bronzerare,Mexico,71,54,60,66,57,63,https://wefut.com/player/21/10059/edgar-hernandez
Thomas Gebauer,64,bronzerare,Austria,63,65,61,60,35,66,https://wefut.com/player/21/10044/thomas-gebauer
Jakub Szmatuła,64,bronzerare,Poland,60,62,61,63,31,66,https://wefut.com/player/21/10042/jakub-szmatula
Scott Brown,64,bronzerare,England,64,62,60,64,51,63,https://wefut.com/player/21/10040/scott-brown
Reguero,64,bronzerare,Spain,62,61,60,63,35,66,https://wefut.com/player/21/10037/reguero
Matt Gilks,64,bronzerare,Scotland,63,64,63,62,36,64,https://wefut.com/player/21/10034/matt-gilks
Andrés Mehring,64,bronze,Argentina,60,61,63,64,47,65,https://wefut.com/player/21/19953/andres-mehring
Rodrigo Muñoz,63,swap2,Uruguay,61,63,62,63,46,64,https://wefut.com/player/21/21588/rodrigo-munoz
Steven Rivadeneyra,63,swap2,Peru,63,60,63,61,24,62,https://wefut.com/player/21/11840/steven-rivadeneyra
Luis Vasquez,63,swap2,Colombia,65,61,57,64,40,60,https://wefut.com/player/21/11260/luis-vasquez
Jimmy Roca,63,swap,Bolivia,61,55,58,69,35,60,https://wefut.com/player/21/11807/jimmy-roca
Joaquín Muñoz,63,swap,Chile,64,61,60,65,45,65,https://wefut.com/player/21/11203/joaquin-munoz
Robby McCrorie,63,bronzerare,Scotland,62,64,63,67,32,62,https://wefut.com/player/21/22644/robby-mccrorie
Dominik Reimann,63,bronzerare,Germany,68,57,69,67,45,58,https://wefut.com/player/21/22637/dominik-reimann
Liam Roberts,63,bronzerare,England,65,57,59,65,46,62,https://wefut.com/player/21/22627/liam-roberts
Florian Stritzel,63,bronzerare,Germany,68,57,42,63,34,66,https://wefut.com/player/21/22625/florian-stritzel
Jack Bonham,63,bronzerare,Republic of Ireland,64,60,67,65,43,66,https://wefut.com/player/21/22622/jack-bonham
Mark Oxley,64,bronzerare,England,65,64,64,65,30,64,https://wefut.com/player/21/10104/mark-oxley
Warleson,63,bronzerare,Brazil,68,53,56,68,27,58,https://wefut.com/player/21/11860/warleson
Iñaki Álvarez,63,bronzerare,Spain,63,67,61,65,26,64,https://wefut.com/player/21/11829/inaki-alvarez
Zafer Görgen,63,bronzerare,Turkey,66,60,60,69,24,64,https://wefut.com/player/21/11818/zafer-gorgen
Fabian de Keijzer,63,bronzerare,Netherlands,62,63,60,66,30,61,https://wefut.com/player/21/11796/fabian-de-keijzer
Berto Hórreo,63,bronzerare,Spain,62,64,59,63,34,61,https://wefut.com/player/21/11769/berto-horreo
João Gonçalves,63,bronzerare,Portugal,62,64,57,56,28,67,https://wefut.com/player/21/11761/joao-goncalves
Anatoliy Trubin,63,bronzerare,Ukraine,55,67,57,63,30,69,https://wefut.com/player/21/11722/anatoliy-trubin
Aljaž Ivačič,63,bronzerare,Slovenia,64,65,60,65,37,63,https://wefut.com/player/21/11683/aljaz-ivacic
Alberto,63,bronzerare,Spain,62,65,56,61,29,66,https://wefut.com/player/21/11660/alberto
Brent Gabriël,63,bronzerare,Belgium,67,58,59,69,30,57,https://wefut.com/player/21/11641/brent-gabriel
Arda Akbulut,63,bronzerare,Turkey,65,61,59,68,33,64,https://wefut.com/player/21/11546/arda-akbulut
Branislav Pindroch,63,bronzerare,Slovakia,65,60,60,63,30,64,https://wefut.com/player/21/11533/branislav-pindroch
Michael Lansing,63,bronzerare,United States,62,65,64,62,49,61,https://wefut.com/player/21/11522/michael-lansing
Mirko Kos,63,bronzerare,Austria,64,59,57,68,41,59,https://wefut.com/player/21/11512/mirko-kos
Tom Müller,63,bronzerare,Germany,65,59,59,67,33,61,https://wefut.com/player/21/11499/tom-muller
Hirotsugu Nakabayashi,63,bronzerare,Japan,65,60,66,67,22,63,https://wefut.com/player/21/11480/hirotsugu-nakabayashi
Ramón ten Hove,63,bronzerare,Netherlands,60,65,48,64,26,64,https://wefut.com/player/21/11470/ramon-ten-hove
