Name,Rtg,Pos,Card,Nation,PAC,SHO,PAS,DRI,DEF,PHY,Link
Vukasin Jovanovic,65,CB,silver,Serbia,57,46,52,58,63,69,https://wefut.com/player/17/14756/vukasin-jovanovic
Seiya Fujita,65,RM,silver,Japan,73,50,60,66,40,68,https://wefut.com/player/17/14727/seiya-fujita
Shunsuke Kikuchi,65,CM,silver,Japan,74,56,58,63,52,73,https://wefut.com/player/17/14723/shunsuke-kikuchi
Jung Won Jin,65,RM,silver,Korea Republic,73,56,59,66,41,55,https://wefut.com/player/17/14720/jung-won-jin
Finn Stokkers,65,ST,silver,Netherlands,70,60,43,63,21,64,https://wefut.com/player/17/14695/finn-stokkers
Rick van Drongelen,65,CB,silver,Netherlands,69,24,56,51,62,71,https://wefut.com/player/17/14688/rick-van-drongelen
Hisashi Jogo,65,RM,silver,Japan,62,66,60,65,22,73,https://wefut.com/player/17/14637/hisashi-jogo
Seigo Kobayashi,65,RM,silver,Japan,76,48,57,67,39,59,https://wefut.com/player/17/14596/seigo-kobayashi
Atsutaka Nakamura,65,LW,silver,Japan,60,62,59,70,28,50,https://wefut.com/player/17/14572/atsutaka-nakamura
Ryota Nagaki,65,CDM,silver,Japan,52,54,57,62,64,68,https://wefut.com/player/17/14565/ryota-nagaki
Kazunori Yoshimoto,65,CB,silver,Japan,56,45,51,56,63,74,https://wefut.com/player/17/14544/kazunori-yoshimoto
Ryoya Ogawa,65,LB,silver,Japan,79,46,54,57,62,68,https://wefut.com/player/17/14542/ryoya-ogawa
Choi Kyu Baek,65,CB,silver,Korea Republic,68,27,48,36,67,62,https://wefut.com/player/17/14532/choi-kyu-baek
Cayman Togashi,65,ST,silver,Japan,71,65,45,63,19,64,https://wefut.com/player/17/14505/cayman-togashi
Yoshiki Takahashi,65,CDM,silver,Japan,57,49,56,62,64,64,https://wefut.com/player/17/14457/yoshiki-takahashi
Kentaro Ohi,65,CB,silver,Japan,52,27,40,37,66,77,https://wefut.com/player/17/14442/kentaro-ohi
Taisuke Nakamura,65,LB,silver,Japan,68,28,56,57,65,66,https://wefut.com/player/17/14440/taisuke-nakamura
Yosuke Ideguchi,65,CDM,silver,Japan,69,52,55,64,61,63,https://wefut.com/player/17/14411/yosuke-ideguchi
Kohei Shimizu,65,LM,silver,Japan,81,51,61,68,45,57,https://wefut.com/player/17/14406/kohei-shimizu
Hiroki Fujiharu,65,LB,silver,Japan,53,32,50,58,69,45,https://wefut.com/player/17/14390/hiroki-fujiharu
Takaharu Nishino,65,CB,silver,Japan,62,32,41,40,64,66,https://wefut.com/player/17/14385/takaharu-nishino
Artem Putivtsev,65,CB,silver,Ukraine,59,37,46,41,64,71,https://wefut.com/player/17/14351/artem-putivtsev
Yusuke Chajima,65,CAM,silver,Japan,71,58,66,68,35,47,https://wefut.com/player/17/14339/yusuke-chajima
Sho Sasaki,65,CB,silver,Japan,71,26,40,46,67,64,https://wefut.com/player/17/14337/sho-sasaki
Kazuyuki Morisaki,65,CDM,silver,Japan,38,42,60,56,62,67,https://wefut.com/player/17/14335/kazuyuki-morisaki
Yasuhiro Hiraoka,65,CB,silver,Japan,53,24,39,41,65,64,https://wefut.com/player/17/14301/yasuhiro-hiraoka
Shun Obu,65,CB,silver,Japan,72,31,39,44,63,77,https://wefut.com/player/17/14276/shun-obu
Wesley,65,ST,silver,Brazil,61,62,51,59,23,73,https://wefut.com/player/17/14262/wesley
Yuki Muto,65,CF,silver,Japan,73,69,62,67,30,58,https://wefut.com/player/17/14261/yuki-muto
Daisuke Nasu,65,CB,silver,Japan,54,40,44,50,64,68,https://wefut.com/player/17/14252/daisuke-nasu
Milan Jevtovic,65,RM,silver,Serbia,79,64,59,66,40,66,https://wefut.com/player/17/14236/milan-jevtovic
Carlos Sinisterra,65,LM,silver,Colombia,80,58,57,68,24,48,https://wefut.com/player/17/14198/carlos-sinisterra
Mohamed Benyettou,65,ST,silver,Algeria,75,63,47,60,18,71,https://wefut.com/player/17/14164/mohamed-benyettou
Jack Harrison,65,RW,silver,England,79,58,62,68,37,62,https://wefut.com/player/17/14148/jack-harrison
Brandon Vincent,65,LB,silver,United States,78,45,53,56,62,69,https://wefut.com/player/17/14136/brandon-vincent
Tsubasa Endoh,65,CAM,silver,Japan,73,52,64,67,42,48,https://wefut.com/player/17/14109/tsubasa-endoh
Fredrik Aursnes,65,CM,silver,Norway,77,53,63,66,59,66,https://wefut.com/player/17/14084/fredrik-aursnes
Maecky Ngombo,65,ST,silver,Belgium,75,64,44,62,21,60,https://wefut.com/player/17/14042/maecky-ngombo
Robert Gojani,65,CM,silver,Sweden,70,45,64,68,44,60,https://wefut.com/player/17/13981/robert-gojani
Jamie Hopcutt,65,CAM,silver,England,78,63,53,66,34,60,https://wefut.com/player/17/13972/jamie-hopcutt
Dennis Widgren,65,LB,silver,Sweden,69,40,66,63,58,62,https://wefut.com/player/17/13971/dennis-widgren
Douglas Bergqvist,65,CB,silver,Sweden,56,31,50,54,59,81,https://wefut.com/player/17/13970/douglas-bergqvist
Philipp Lienhart,65,CB,silver,Austria,59,27,40,39,64,68,https://wefut.com/player/17/13937/philipp-lienhart
Juan Gabriel Patiño,65,CB,silver,Paraguay,54,24,46,37,68,68,https://wefut.com/player/17/13870/juan-gabriel-patino
Aleksandar Kovačević,65,CDM,silver,Serbia,68,52,61,62,63,68,https://wefut.com/player/17/13843/aleksandar-kovacevic
Luís Machado,65,RW,silver,Portugal,76,64,51,72,29,47,https://wefut.com/player/17/13719/luis-machado
Lassana Coulibaly,65,CM,silver,Mali,76,56,60,66,57,64,https://wefut.com/player/17/13701/lassana-coulibaly
Halil Ibrahim Sönmez,65,CF,silver,Turkey,81,63,59,68,35,63,https://wefut.com/player/17/13667/halil-ibrahim-sonmez
Ludovic Soares,65,LB,silver,France,72,52,53,57,62,65,https://wefut.com/player/17/13659/ludovic-soares
André Bukia,65,CAM,silver,DR Congo,77,61,57,70,29,51,https://wefut.com/player/17/13622/andre-bukia
Dave Romney,65,CB,silver,United States,68,26,48,57,62,72,https://wefut.com/player/17/13617/dave-romney
Jordan Leborgne,65,CM,silver,France,72,54,66,66,58,56,https://wefut.com/player/17/13605/jordan-leborgne
Emanuel Taffertshofer,65,CDM,silver,Germany,71,42,54,64,60,68,https://wefut.com/player/17/13591/emanuel-taffertshofer
Georgiy Dzhikiya,65,LB,silver,Russia,83,48,45,58,66,66,https://wefut.com/player/17/13579/georgiy-dzhikiya
Philipp Ochs,65,LM,silver,Germany,73,58,61,68,46,53,https://wefut.com/player/17/13553/philipp-ochs
Denis Popovič,65,CDM,silver,Slovenia,70,50,66,66,55,63,https://wefut.com/player/17/13504/denis-popovic
Sebastián Leyton,65,CM,silver,Chile,65,60,62,64,63,72,https://wefut.com/player/17/13451/sebastian-leyton
Anto Grgic,65,CM,silver,Switzerland,61,47,65,60,60,68,https://wefut.com/player/17/13410/anto-grgic
Àlex Corredera,65,CAM,silver,Spain,56,57,68,65,40,50,https://wefut.com/player/17/13371/alex-corredera
Kenny Prince Redondo,65,LM,silver,Germany,90,53,56,67,44,55,https://wefut.com/player/17/13351/kenny-prince-redondo
Pantelis Hatzidiakos,65,CB,silver,Greece,64,38,46,53,64,66,https://wefut.com/player/17/13341/pantelis-hatzidiakos
Serdar Deliktaş,65,ST,silver,Turkey,76,66,48,64,20,58,https://wefut.com/player/17/13312/serdar-deliktas
Branislav Niňaj,65,CB,silver,Slovakia,37,24,53,48,64,71,https://wefut.com/player/17/13300/branislav-ninaj
Alexandre Barthe,65,CB,silver,France,67,34,50,43,63,68,https://wefut.com/player/17/13297/alexandre-barthe
Christian Rivera,65,CM,silver,Spain,55,46,66,61,57,62,https://wefut.com/player/17/13290/christian-rivera
Olivier Myny,65,RM,silver,Belgium,84,62,59,64,30,61,https://wefut.com/player/17/13267/olivier-myny
Florent Stevance,65,RM,silver,France,74,67,62,61,32,72,https://wefut.com/player/17/13266/florent-stevance
Ludcinio Marengo,65,LW,silver,Suriname,87,49,55,69,20,58,https://wefut.com/player/17/13229/ludcinio-marengo
Simone Rosso,65,LM,silver,Italy,71,58,59,68,31,44,https://wefut.com/player/17/13208/simone-rosso
Ricardo Bagadur,65,CB,silver,Croatia,54,32,39,40,66,70,https://wefut.com/player/17/13195/ricardo-bagadur
Suently Alberto,65,CB,silver,Netherlands,68,26,45,52,62,70,https://wefut.com/player/17/13171/suently-alberto
Ali Awaji,65,LM,silver,Saudi Arabia,85,66,54,67,26,60,https://wefut.com/player/17/13166/ali-awaji
Benjamin Henrichs,65,LB,silver,Germany,68,52,65,70,62,63,https://wefut.com/player/17/13118/benjamin-henrichs
Pape Abou Cissé,65,CB,silver,Senegal,58,30,44,36,65,72,https://wefut.com/player/17/13076/pape-abou-cisse
Fitim Azemi,65,ST,silver,Norway,76,62,54,63,44,66,https://wefut.com/player/17/13055/fitim-azemi
Ramazan Civelek,65,CAM,silver,Turkey,77,56,59,67,28,44,https://wefut.com/player/17/13043/ramazan-civelek
Valtteri Moren,65,CB,silver,Finland,44,28,41,43,65,69,https://wefut.com/player/17/13039/valtteri-moren
Romuald Lacazette,65,CDM,silver,France,76,49,59,63,61,76,https://wefut.com/player/17/13030/romuald-lacazette
Maximiliano Calzada,65,CM,silver,Uruguay,74,44,64,65,58,51,https://wefut.com/player/17/12909/maximiliano-calzada
Jodi Jones,65,RM,silver,England,89,59,54,71,24,53,https://wefut.com/player/17/12897/jodi-jones
Joel Andersson,65,RB,silver,Sweden,81,45,60,63,56,61,https://wefut.com/player/17/12863/joel-andersson
Theoson Jordan Siebatcheu,65,ST,silver,France,66,66,53,58,27,64,https://wefut.com/player/17/12854/theoson-jordan-siebatcheu
Oh Chang Hyeon,65,CAM,silver,Korea Republic,74,56,65,61,55,71,https://wefut.com/player/17/12851/oh-chang-hyeon
Carlos González,65,ST,silver,Paraguay,63,65,50,55,34,71,https://wefut.com/player/17/12818/carlos-gonzalez
Diego Gregori,65,CAM,silver,Spain,71,52,59,68,25,51,https://wefut.com/player/17/12806/diego-gregori
Konstantin Kerschbaumer,65,CAM,silver,Austria,66,51,65,67,39,55,https://wefut.com/player/17/12803/konstantin-kerschbaumer
Alessio Vita,65,RM,silver,Italy,77,61,58,64,34,52,https://wefut.com/player/17/12799/alessio-vita
Kamil Mazek,65,RM,silver,Poland,91,53,57,65,24,46,https://wefut.com/player/17/12796/kamil-mazek
Berkan Emir,65,LB,silver,Turkey,66,35,55,59,66,61,https://wefut.com/player/17/12774/berkan-emir
Bruno Santos,65,RB,silver,Brazil,68,31,40,59,68,62,https://wefut.com/player/17/12767/bruno-santos
Amadou Dia,65,LB,silver,United States,77,38,54,63,63,64,https://wefut.com/player/17/12758/amadou-dia
Cristian Roldan,65,CM,silver,United States,67,54,60,67,50,68,https://wefut.com/player/17/12756/cristian-roldan
Jeison Palacios,65,CB,silver,Colombia,53,25,48,37,66,68,https://wefut.com/player/17/12730/jeison-palacios
Felipe Pires,65,LM,silver,Brazil,82,54,58,70,31,50,https://wefut.com/player/17/12718/felipe-pires
Kim Min Hyeok,65,CAM,silver,Korea Republic,62,60,62,62,28,69,https://wefut.com/player/17/12701/kim-min-hyeok
Felipe Banguero,65,LB,silver,Colombia,73,28,57,55,62,65,https://wefut.com/player/17/12699/felipe-banguero
Ramón Córdoba,65,CB,silver,Colombia,61,27,30,34,67,69,https://wefut.com/player/17/12660/ramon-cordoba
Ferhad Ayaz,65,LM,silver,Sweden,72,62,62,65,32,55,https://wefut.com/player/17/12658/ferhad-ayaz
Kieran Tierney,65,LB,silver,Scotland,71,28,50,60,63,60,https://wefut.com/player/17/12637/kieran-tierney
Fernando Brandán,65,RM,silver,Argentina,91,56,57,69,31,46,https://wefut.com/player/17/12612/fernando-brandan
Kieran Dowell,65,CAM,silver,England,73,64,59,68,46,50,https://wefut.com/player/17/12608/kieran-dowell
Renzo Vera,65,CB,silver,Argentina,48,47,48,45,63,69,https://wefut.com/player/17/12605/renzo-vera
Maximilian Sauer,65,RWB,silver,Germany,74,43,55,65,61,57,https://wefut.com/player/17/12562/maximilian-sauer
Desevio Payne,65,LB,silver,United States,71,34,51,56,66,64,https://wefut.com/player/17/12561/desevio-payne
Milen Gamakov,65,CDM,silver,Bulgaria,55,51,52,57,62,68,https://wefut.com/player/17/12527/milen-gamakov
Denis Bouanga,65,RW,silver,Gabon,75,61,57,69,22,47,https://wefut.com/player/17/12500/denis-bouanga
Gaston Camara,65,RW,silver,Guinea,82,60,53,70,27,53,https://wefut.com/player/17/12493/gaston-camara
Boubacar Barry,65,CAM,silver,Germany,68,55,61,69,39,50,https://wefut.com/player/17/12482/boubacar-barry
Ainsley Maitland-Niles,65,RM,silver,England,77,58,59,67,39,49,https://wefut.com/player/17/12462/ainsley-maitland-niles
Marvin Diop,65,RM,silver,France,80,62,63,66,29,64,https://wefut.com/player/17/12450/marvin-diop
Kasim Adams,65,CB,silver,Ghana,65,42,47,46,64,77,https://wefut.com/player/17/12435/kasim-adams
George Puşcaş,65,ST,silver,Romania,70,65,43,63,24,61,https://wefut.com/player/17/12426/george-puscas
Alexandr Zuev,65,LW,silver,Russia,73,59,60,69,41,50,https://wefut.com/player/17/12411/alexandr-zuev
Quentin Cornette,65,ST,silver,France,77,63,62,71,49,58,https://wefut.com/player/17/12406/quentin-cornette
Marlon Frey,65,CDM,silver,Germany,60,48,58,62,66,66,https://wefut.com/player/17/12399/marlon-frey
Sebastián Salazar,65,CDM,silver,Colombia,59,35,53,54,62,69,https://wefut.com/player/17/12346/sebastian-salazar
Pelle van Amersfoort,65,CAM,silver,Netherlands,61,62,57,61,30,71,https://wefut.com/player/17/12272/pelle-van-amersfoort
Pierre Slidja,65,ST,silver,Italy,63,61,62,66,53,63,https://wefut.com/player/17/12252/gennaro-acampora
Ellyes Skhiri,65,CM,silver,Tunisia,62,60,64,66,65,63,https://wefut.com/player/17/12251/ellyes-skhiri
Abdoul Ba,65,CB,silver,Mauritania,51,32,41,42,65,73,https://wefut.com/player/17/12219/abdoul-ba
Mason Holgate,65,RB,silver,England,80,42,52,61,64,69,https://wefut.com/player/17/12215/mason-holgate
Mickaël Latour,65,LW,silver,France,75,58,58,68,24,45,https://wefut.com/player/17/12204/mickael-latour
Cardoso,65,RW,silver,Portugal,67,60,62,70,35,51,https://wefut.com/player/17/12170/cardoso
Tomáš Malec,65,ST,silver,Slovakia,60,65,51,58,26,72,https://wefut.com/player/17/12165/tomas-malec
Israel Poblete,65,CAM,silver,Chile,72,58,60,66,33,64,https://wefut.com/player/17/12085/israel-poblete
Pietro Visconti,65,LB,silver,Italy,58,52,63,63,63,63,https://wefut.com/player/17/12067/pietro-visconti
Adrián Scifo,65,RB,silver,Argentina,72,33,54,53,62,67,https://wefut.com/player/17/12046/adrian-scifo
Jefferson Gómez,65,CB,silver,Colombia,57,30,42,45,63,72,https://wefut.com/player/17/12039/jefferson-gomez
Taras Romanchuk,65,CDM,silver,Ukraine,64,59,62,57,63,66,https://wefut.com/player/17/12021/taras-romanchuk
Oğuzhan Aydoğan,65,CAM,silver,Germany,67,64,60,70,24,50,https://wefut.com/player/17/12007/oguzhan-aydogan
Nicolò Barella,65,CM,silver,Italy,77,50,66,71,46,59,https://wefut.com/player/17/11976/nicolo-barella
Jordy de Wijs,65,CB,silver,Netherlands,36,48,38,37,66,73,https://wefut.com/player/17/11959/jordy-de-wijs
Diego Aguirre,65,LM,silver,Spain,83,44,61,70,46,50,https://wefut.com/player/17/11944/diego-aguirre
Kalvin Phillips,65,CM,silver,England,67,60,62,63,60,72,https://wefut.com/player/17/11924/kalvin-phillips
Paweł Moskwik,65,LB,silver,Poland,75,60,57,63,62,63,https://wefut.com/player/17/11918/pawel-moskwik
Gabriel Diaz,65,CB,silver,Colombia,57,25,37,39,63,71,https://wefut.com/player/17/11916/gabriel-diaz
Néstor Breitenbruch,65,RB,silver,Argentina,66,36,57,60,63,72,https://wefut.com/player/17/11915/nestor-breitenbruch
Sergi Canós,65,RM,silver,Spain,74,63,59,70,32,50,https://wefut.com/player/17/11900/sergi-canos
Hervé Matthys,65,LB,silver,Belgium,65,42,62,64,64,65,https://wefut.com/player/17/11875/herve-matthys
Aaron Leya Iseka,65,ST,silver,Belgium,78,66,50,66,21,55,https://wefut.com/player/17/11874/aaron-leya-iseka
Andreas Gruber,65,LM,silver,Austria,74,54,62,64,26,55,https://wefut.com/player/17/11847/andreas-gruber
Srdjan Grahovac,65,CDM,silver,Bosnia Herzegovina,66,58,64,62,64,61,https://wefut.com/player/17/11820/srdjan-grahovac
Gennaro Acampora,65,CM,silver,Italy,63,45,57,58,64,65,https://wefut.com/player/17/11809/marvin-schulz
Claudio Jopia,65,LB,silver,Chile,70,48,61,66,62,71,https://wefut.com/player/17/11769/claudio-jopia
Samu,65,LM,silver,Spain,72,62,65,66,47,56,https://wefut.com/player/17/11750/samu
Mauricio Asenjo,65,ST,silver,Argentina,64,65,38,63,25,70,https://wefut.com/player/17/11729/mauricio-asenjo
İlhan Depe,65,LM,silver,Turkey,77,44,61,72,26,50,https://wefut.com/player/17/11706/ilhan-depe
Furkan Yaman,65,ST,silver,Turkey,68,63,50,63,23,53,https://wefut.com/player/17/11704/furkan-yaman
Aykut Çeviker,65,CDM,silver,Turkey,64,42,59,62,63,68,https://wefut.com/player/17/11692/aykut-ceviker
Mario Engels,65,LM,silver,Germany,78,56,57,69,24,53,https://wefut.com/player/17/11688/mario-engels
Rafik Boujedra,65,CAM,silver,Tunisia,72,58,65,67,39,52,https://wefut.com/player/17/11669/rafik-boujedra
Alliou Dembele,65,CM,silver,France,77,54,63,68,63,72,https://wefut.com/player/17/11665/alliou-dembele
Ziggy Gordon,65,RB,silver,Scotland,79,33,47,61,62,67,https://wefut.com/player/17/11654/ziggy-gordon
Emanuel Aguilera,65,CB,silver,Argentina,61,48,52,53,64,73,https://wefut.com/player/17/11649/emanuel-aguilera
Lihué Prichoda,65,LM,silver,Argentina,79,58,56,67,30,60,https://wefut.com/player/17/11646/lihue-prichoda
Cristian Manea,65,CB,silver,Romania,74,43,58,59,64,61,https://wefut.com/player/17/11644/cristian-manea
Kevin Vermeulen,65,CAM,silver,Netherlands,64,62,60,61,57,70,https://wefut.com/player/17/11642/kevin-vermeulen
Julius Biada,65,ST,silver,Germany,71,68,58,66,35,61,https://wefut.com/player/17/11619/julius-biada
Krzysztof Piątek,65,ST,silver,Poland,72,64,51,63,21,64,https://wefut.com/player/17/11602/krzysztof-piatek
Luke Berry,65,CM,silver,England,74,55,62,66,52,76,https://wefut.com/player/17/11596/luke-berry
Edoardo Lancini,65,CB,silver,Italy,67,16,27,45,65,70,https://wefut.com/player/17/11567/edoardo-lancini
Jon Nolan,65,CM,silver,England,71,52,60,69,54,61,https://wefut.com/player/17/11566/jon-nolan
Kang Sang Woo,65,RM,silver,Korea Republic,78,57,59,64,57,46,https://wefut.com/player/17/11500/kang-sang-woo
Daniel Follonier,65,RM,silver,Switzerland,75,65,60,66,24,59,https://wefut.com/player/17/11487/daniel-follonier
Yamil Asad,65,RM,silver,Argentina,71,52,64,65,56,60,https://wefut.com/player/17/11477/yamil-asad
Denis Rodríguez,65,CM,silver,Argentina,70,60,64,67,50,54,https://wefut.com/player/17/11468/denis-rodriguez
Justen Glad,65,CB,silver,United States,66,27,49,46,64,67,https://wefut.com/player/17/11451/justen-glad
Marvin Schulz,65,CB,silver,Germany,60,64,47,60,30,63,https://wefut.com/player/17/11446/nikos-vergos
Marvin Friedrich,65,CB,silver,Germany,61,32,53,45,65,66,https://wefut.com/player/17/11431/marvin-friedrich
Óscar Barreto,65,RM,silver,Colombia,80,62,60,66,19,45,https://wefut.com/player/17/11388/oscar-barreto
Albian Ajeti,65,ST,silver,Switzerland,73,62,49,64,23,62,https://wefut.com/player/17/11384/albian-ajeti
Bryan Carvallo,65,CAM,silver,Chile,71,56,59,70,26,48,https://wefut.com/player/17/11349/bryan-carvallo
Jared Watts,65,CB,silver,United States,65,51,55,58,64,64,https://wefut.com/player/17/11315/jared-watts
Arshak Koryan,65,CAM,silver,Russia,76,65,57,76,20,56,https://wefut.com/player/17/11286/arshak-koryan
Ylli Sallahi,65,LB,silver,Austria,71,55,60,67,60,66,https://wefut.com/player/17/11250/ylli-sallahi
Fernando De la Fuente,65,CM,silver,Argentina,66,52,63,61,61,68,https://wefut.com/player/17/11248/fernando-de-la-fuente
Alfredo Morelos,65,ST,silver,Colombia,76,63,46,58,21,69,https://wefut.com/player/17/11246/alfredo-morelos
Daniel Lovitz,65,LM,silver,United States,78,54,58,65,43,61,https://wefut.com/player/17/11245/daniel-lovitz
Chris Duvall,65,RB,silver,United States,76,35,55,65,64,65,https://wefut.com/player/17/11244/chris-duvall
Nick Hagglund,65,CB,silver,United States,55,29,55,53,64,68,https://wefut.com/player/17/11230/nick-hagglund
Simon Skrabb,65,ST,silver,Finland,77,64,59,67,33,61,https://wefut.com/player/17/11224/simon-skrabb
Eric Miller,65,RB,silver,United States,81,37,53,59,61,69,https://wefut.com/player/17/11220/eric-miller
Yaseen Barnawi,65,RB,silver,Saudi Arabia,74,38,53,64,64,71,https://wefut.com/player/17/11217/yaseen-barnawi
Marlon Hairston,65,RM,silver,United States,82,58,58,62,57,59,https://wefut.com/player/17/11202/marlon-hairston
Tim Väyrynen,65,ST,silver,Finland,66,64,45,60,29,66,https://wefut.com/player/17/11169/tim-vayrynen
Lee Chang Min,65,CM,silver,Korea Republic,64,54,65,60,50,63,https://wefut.com/player/17/11152/lee-chang-min
Khaled Al Kaabi,65,RM,silver,Saudi Arabia,87,58,56,67,20,49,https://wefut.com/player/17/11121/khaled-al-kaabi
Pablo Maffeo,65,RB,silver,Spain,74,27,54,58,64,57,https://wefut.com/player/17/11110/pablo-maffeo
Matías Blázquez,65,CB,silver,Chile,55,31,45,36,64,71,https://wefut.com/player/17/11103/matias-blazquez
Juan Quintero,65,CB,silver,Colombia,66,24,46,43,62,70,https://wefut.com/player/17/11075/juan-quintero
Dawid Kownacki,65,ST,silver,Poland,75,62,58,64,25,70,https://wefut.com/player/17/11062/dawid-kownacki
Alain Oyarzun,65,LM,silver,Spain,76,62,62,71,39,52,https://wefut.com/player/17/11058/alain-oyarzun
Carlos Rivas,65,LM,silver,Colombia,85,64,58,65,22,64,https://wefut.com/player/17/11022/carlos-rivas
Majed Al Khaibari,65,LB,silver,Saudi Arabia,79,44,61,59,59,66,https://wefut.com/player/17/10997/majed-al-khaibari
Larry Vásquez,65,CDM,silver,Colombia,45,34,56,53,62,75,https://wefut.com/player/17/10988/larry-vasquez
Angeliño,65,LB,silver,Spain,79,53,65,67,60,44,https://wefut.com/player/17/10948/angelino
Edgar Babayan,65,LM,silver,Denmark,75,62,60,66,43,61,https://wefut.com/player/17/10928/edgar-babayan
Lorenzo Venuti,65,RB,silver,Italy,79,26,46,60,61,60,https://wefut.com/player/17/10916/lorenzo-venuti
Eduardo Pérez,65,ST,silver,Mexico,67,61,54,60,32,66,https://wefut.com/player/17/10903/eduardo-perez
Rufo,65,ST,silver,Spain,68,67,49,67,20,50,https://wefut.com/player/17/10897/rufo
Marcos Astina,65,LM,silver,Argentina,80,62,61,71,33,45,https://wefut.com/player/17/10895/marcos-astina
Sergio Ceballos,65,CDM,silver,Mexico,51,42,55,59,65,70,https://wefut.com/player/17/10886/sergio-ceballos
Marcelo,65,CB,silver,Spain,47,30,29,42,64,76,https://wefut.com/player/17/10876/marcelo
Gaëtan Paquiez,65,LB,silver,France,75,43,60,57,62,65,https://wefut.com/player/17/10827/gaetan-paquiez
Arnaldo González,65,CM,silver,Argentina,67,62,69,68,46,63,https://wefut.com/player/17/10819/arnaldo-gonzalez
Abdoul Aziz Kaboré,65,CM,silver,Burkina Faso,63,53,62,63,61,70,https://wefut.com/player/17/10807/abdoul-aziz-kabore
Anton Salétros,65,CM,silver,Sweden,63,51,66,60,50,57,https://wefut.com/player/17/10799/anton-saletros
Noah Sonko Sundberg,65,CB,silver,Sweden,69,40,47,50,64,68,https://wefut.com/player/17/10798/noah-sonko-sundberg
Damien Dussaut,65,RB,silver,France,73,35,51,58,64,63,https://wefut.com/player/17/10743/damien-dussaut
Claude Gonçalves,65,CDM,silver,Portugal,71,39,57,63,64,67,https://wefut.com/player/17/10742/claude-goncalves
Leonardo Pérez,65,ST,silver,Italy,71,65,55,62,28,61,https://wefut.com/player/17/10721/leonardo-perez
Iñaki Sáenz,65,LB,silver,Spain,70,34,59,61,61,70,https://wefut.com/player/17/10712/inaki-saenz
Stefan Šimić,65,CB,silver,Czech Republic,42,18,40,46,65,68,https://wefut.com/player/17/10676/stefan-simic
Martin Valjent,65,CB,silver,Slovakia,66,36,52,64,64,70,https://wefut.com/player/17/10673/martin-valjent
Nicolás Ferreyra,65,CB,silver,Argentina,54,29,38,43,64,75,https://wefut.com/player/17/10657/nicolas-ferreyra
Christophe Diedhiou,65,CB,silver,Senegal,74,26,36,37,65,72,https://wefut.com/player/17/10641/christophe-diedhiou
Ahmed El Messaoudi,65,CDM,silver,Morocco,54,29,62,67,32,54,https://wefut.com/player/17/10614/josh-windass
Olivier Ntcham,65,CM,silver,France,68,52,56,69,56,73,https://wefut.com/player/17/10576/olivier-ntcham
Francisco Dutari,65,CB,silver,Argentina,66,30,46,46,66,68,https://wefut.com/player/17/10573/francisco-dutari
Conor Washington,65,ST,silver,Northern Ireland,82,64,48,67,28,70,https://wefut.com/player/17/10499/conor-washington
Emmanuel Boateng,65,LM,silver,Ghana,90,55,56,67,36,62,https://wefut.com/player/17/10482/emmanuel-boateng
Bruno Lopes,65,ST,silver,Brazil,73,63,55,70,24,57,https://wefut.com/player/17/10469/bruno-lopes
Roberto Chen,65,CB,silver,Panama,55,35,43,51,65,68,https://wefut.com/player/17/10459/roberto-chen
Mark Bloom,65,RB,silver,United States,61,35,53,54,67,70,https://wefut.com/player/17/10441/mark-bloom
Chris Long,65,ST,silver,England,79,62,50,62,26,58,https://wefut.com/player/17/10439/chris-long
Michele Cremonesi,65,CB,silver,Italy,53,34,40,50,64,67,https://wefut.com/player/17/10414/michele-cremonesi
Jannik Bandowski,65,LB,silver,Germany,84,52,57,62,60,68,https://wefut.com/player/17/10395/jannik-bandowski
Joachim Eickmayer,65,CDM,silver,France,68,42,47,63,66,68,https://wefut.com/player/17/10393/joachim-eickmayer
Phillipp Mwene,65,RB,silver,Austria,72,35,52,64,64,49,https://wefut.com/player/17/10310/phillipp-mwene
Ihlas Bebou,65,RM,silver,Togo,83,60,55,69,34,53,https://wefut.com/player/17/10298/ihlas-bebou
Karim Azamoum,65,CM,silver,France,64,55,67,63,48,63,https://wefut.com/player/17/10290/karim-azamoum
Tadej Trdina,65,ST,silver,Slovenia,68,62,41,55,31,72,https://wefut.com/player/17/10277/tadej-trdina
Ramiro Costa,65,ST,silver,Argentina,59,63,52,60,34,68,https://wefut.com/player/17/10244/ramiro-costa
Federico Rasic,65,ST,silver,Argentina,38,67,42,52,28,75,https://wefut.com/player/17/10224/federico-rasic
Óliver Benítez,65,CB,silver,Argentina,54,30,34,34,66,72,https://wefut.com/player/17/10219/oliver-benitez
Ali Al Khaibari,65,CB,silver,Saudi Arabia,68,40,38,43,62,75,https://wefut.com/player/17/10214/ali-al-khaibari
Emerson Hyndman,65,CM,silver,United States,71,54,68,70,53,43,https://wefut.com/player/17/10192/emerson-hyndman
Mamadou Tounkara,65,ST,silver,Spain,67,64,57,65,41,68,https://wefut.com/player/17/10184/mamadou-tounkara
Lars Lambooij,65,RB,silver,Netherlands,67,48,67,63,60,63,https://wefut.com/player/17/10170/lars-lambooij
Kevin Mensah,65,LM,silver,Denmark,87,62,52,72,33,60,https://wefut.com/player/17/10167/kevin-mensah
